Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663287597.380536,268.000000,360.000000,0.004000,318.104617,1.914838,395.129523,1.948061,322.794550,2.158177,307.586440,2.190420,379.518735,2.221551,323.034514,2.164117,429.450092,1.961265,420.074844,2.270799,373.707639,2.372486,402.263011,2.014180,364.089213,2.422897,419.251874,2.265343,423.250745,2.309770,397.467652,2.154682,281.513665,2.057356,386.740024,2.305086,305.800716,2.139409,406.801897,1.868443,293.660531,1.904646,351.569250,2.290194,353.093810,2.235792,362.715925,1.987479,346.952477,2.267742,389.231953,2.493952,358.336490,2.205557
3663287597.480269,267.000000,360.000000,0.000000,432.699217,1.974010,553.050831,1.845480,385.886811,1.761384,379.744720,2.058676,404.864696,2.215170,313.458827,2.313957,392.738207,1.673736,346.612682,2.218088,324.695003,1.985541,346.941981,2.159412,286.505735,2.293790,283.172998,2.064699,589.568993,2.341209,363.894832,2.159482,414.207320,2.131138,287.421042,1.951782,443.994646,2.053334,314.879186,2.300464,475.401223,2.551200,496.669012,1.984095,484.951824,2.092270,335.645401,2.388483,452.617782,2.328310,399.456698,2.107869,326.336238,2.387622
3663287597.580003,269.000000,360.000000,0.000000,340.711528,2.096673,419.636225,2.407830,380.876880,2.471697,556.594824,2.242308,401.084133,2.052042,381.117638,2.039292,337.639032,2.164704,449.617984,2.217772,392.118486,2.321774,315.312934,2.057229,402.612970,2.311917,398.685822,2.297487,437.131343,2.080461,366.039657,2.051552,454.343220,2.186688,489.503879,2.225422,342.007116,2.095613,381.855728,1.797423,264.863577,2.313786,346.831138,2.194537,362.086141,2.329582,363.636047,2.337047,330.037479,2.291851,594.682851,2.139459,311.532096,2.240036
3663287597.679843,271.000000,360.000000,0.000000,403.693324,2.488040,492.031759,2.246189,456.951957,2.186102,449.209650,2.363743,353.307922,2.407004,382.427651,2.322720,326.429273,2.295907,426.329879,2.355442,371.460327,2.386305,308.247688,2.624491,637.351080,2.665264,497.395607,2.658452,316.002454,2.394882,389.921175,2.614430,420.048393,2.505224,357.376149,2.508596,367.406256,2.364016,360.420255,2.396693,349.982888,2.211726,314.787987,2.213338,332.695053,2.501933,521.418569,2.504482,318.770778,2.645446,448.147977,2.828468,396.968024,2.234629
3663287597.779889,272.000000,360.000000,0.000000,413.130661,2.235996,487.475291,2.332902,494.634817,2.529295,531.969531,2.314665,412.177570,2.463350,349.783170,2.225518,363.735705,2.141072,509.439145,1.992032,315.499259,2.366904,439.861407,2.286358,331.880757,2.507716,363.348759,2.567456,471.506461,2.629109,397.568946,2.112991,458.406562,2.217161,364.031533,2.416356,290.994704,2.402706,396.285938,2.496432,547.154454,2.403733,313.176674,2.360762,335.436382,2.368212,307.716198,2.419957,339.662136,2.625917,341.962499,2.231163,368.801692,2.311768
3663287597.880168,275.000000,360.000000,0.008000,447.078967,3.086337,696.720094,2.289184,539.183978,3.021706,427.753352,-3.125025,460.537348,-3.024398,399.920780,-3.094358,448.199389,-3.119555,461.769183,2.990452,403.271949,3.019463,520.269061,3.072835,396.333426,-3.020181,481.365470,3.067175,368.831613,2.686462,398.295265,3.104077,518.473410,-2.903125,562.947087,-2.790094,546.025808,-2.784436,729.618202,3.036764,362.422215,3.120063,418.403866,2.879948,490.951759,-3.107617,491.131668,3.048895,413.888970,3.072654,441.551273,3.121526,369.464034,-2.864028
3663287597.979898,276.000000,360.000000,0.000000,473.294581,2.948904,574.926894,2.727366,652.691956,3.122036,328.301980,3.114741,633.936390,-2.825790,397.888506,2.943243,575.038271,3.000268,404.694564,3.029217,577.588745,2.822676,615.633392,-2.891685,506.521341,3.133960,475.846323,-2.723328,527.931901,2.715965,334.649077,2.991494,424.528385,3.133704,500.552255,3.134377,454.180287,2.786621,422.646677,-2.911021,330.776729,2.974944,511.105937,2.879731,511.615130,2.903470,789.091759,2.707589,655.039965,-3.047097,726.692770,-3.018082,535.565243,2.876986
3663287598.080630,278.000000,360.000000,0.016000,583.490089,-3.057420,458.125635,-2.808937,563.926650,-2.594145,563.792514,3.094501,598.105032,-2.742287,493.177523,-2.603728,436.067450,-3.044589,398.358137,-2.971069,503.161376,-3.045469,417.353363,-2.728281,596.262882,-3.068470,536.549555,3.112035,596.406037,-2.844296,538.498104,-2.953704,359.087294,-2.868907,496.142116,-2.876644,561.887634,-2.852309,564.323797,-3.052990,537.354179,-3.084521,409.322041,-3.042287,362.510707,-2.818046,366.120718,-3.038470,566.661942,-3.005584,516.432607,-3.005886,438.880795,3.076814
3663287598.180272,280.000000,360.000000,0.000000,382.060716,-2.553383,345.657464,-2.884034,427.983889,-2.975393,491.935500,-2.493424,446.393741,-3.138879,401.707469,-2.761079,305.538067,-2.787300,409.938973,-2.823082,488.178461,-2.611728,379.007670,-3.030428,400.857978,-3.068095,367.431388,-2.712500,359.956803,-2.916609,313.384149,-2.868436,401.364858,-2.830177,400.778145,-3.033431,399.281607,-2.569508,320.072191,-2.807788,517.012404,-2.613814,502.088862,-2.574883,452.775993,-2.901110,595.904520,-2.643866,425.441845,-2.478399,597.923774,-2.840046,489.977537,-2.491958
3663287598.281522,282.000000,360.000000,0.000000,552.582880,-3.123291,525.001584,-2.943491,444.661199,-2.739542,342.277260,-2.907628,409.448096,-2.581044,387.718423,-2.371842,409.781717,-2.497666,491.754043,-2.966198,318.424200,3.012273,409.883039,-2.508708,454.432867,-2.952626,460.375043,-2.970916,404.227759,-2.556014,458.733597,-2.653022,369.162925,-2.654332,460.904323,-2.471481,585.369662,-2.698896,503.474739,-2.566687,337.653784,-2.952487,368.346261,-3.005115,356.958697,-3.108702,406.805218,-2.547361,484.120977,-2.722506,530.506026,-2.759672,547.844082,-3.015960
3663287598.382251,284.000000,360.000000,0.000000,615.826964,3.075444,376.078313,-2.851691,483.743749,-2.871933,381.941029,-3.024145,395.439294,3.077649,408.765375,3.104283,350.880153,-2.760534,482.911712,3.002122,455.099065,-2.987492,424.376038,-2.951238,329.191196,-2.723791,339.020412,-3.104883,426.028412,-2.728087,365.303477,-2.817287,612.316004,2.820141,437.099239,-3.066951,429.675078,-3.091623,439.857398,-2.702410,643.081130,2.991538,354.928108,-3.055320,482.429961,-2.929241,530.212050,-3.000109,428.850145,-3.110176,534.675326,-2.992393,351.899820,-3.085166
3663287598.481984,285.000000,360.000000,0.000000,432.618001,-3.062038,397.341485,3.011818,490.073281,3.085502,391.889766,-3.040977,303.558452,-3.083106,484.794541,3.035786,417.184795,-3.118376,371.553716,-3.026805,381.977040,-3.123167,422.816211,-2.977528,351.001746,-3.138578,498.802748,3.062647,310.942408,3.097055,425.831950,3.073090,348.578466,-2.845141,414.723561,-3.062509,384.040299,2.959340,366.430856,-2.882274,332.530728,2.988436,448.209884,-3.089106,349.965911,-3.085958,336.979296,-2.895603,429.831439,-3.042308,376.719115,-2.616940,539.848242,-3.030643
3663287598.581718,287.000000,360.000000,0.000000,551.437018,3.021578,559.027084,2.548594,494.535112,2.886355,369.590484,2.612178,314.073364,2.997898,332.475195,3.044992,677.264184,2.595135,420.613198,2.876548,416.499467,2.573836,496.461466,2.826942,373.891079,2.830876,397.649608,2.940247,380.067820,2.645725,470.612849,3.036448,453.946185,2.703474,470.099556,2.796832,318.268809,2.786413,461.723692,2.970317,447.215608,2.767033,566.267472,2.654466,390.513362,2.824876,541.984753,3.032072,339.524275,2.440121,328.941620,2.817188,609.641262,2.659973
3663287598.682448,289.000000,360.000000,0.000000,381.586664,2.568634,410.641671,2.783123,440.700999,2.666421,406.358274,2.730714,389.257088,2.786288,379.420272,2.592083,442.819373,2.422568,501.280609,2.433652,332.518773,2.462641,323.379033,2.604434,377.847631,2.646286,358.981154,2.537269,338.675111,2.679981,355.733756,2.641244,419.492555,2.732110,469.443275,2.934851,351.389911,2.609265,507.391329,2.533108,430.272258,2.472943,645.290395,2.444795,449.898953,3.048582,362.711622,2.749660,352.209267,2.854363,330.813895,2.963509,434.977217,2.743160
3663287598.782183,290.000000,360.000000,0.000000,365.281388,2.126222,613.208636,2.300515,316.317967,2.237694,497.478448,2.181912,414.752748,2.111288,465.076241,2.137395,436.751421,2.150317,394.887676,2.522007,425.906501,2.137530,428.187528,2.120261,383.126178,2.254973,350.147859,2.388763,283.759192,2.212538,399.065610,2.360123,361.150484,2.429058,359.213146,2.335739,375.615813,2.270276,333.474407,2.591606,400.205561,2.837198,408.006207,2.194127,366.328208,2.274113,396.529309,2.233584,446.614105,2.264198,390.595262,2.286358,697.038042,2.337332
3663287598.881915,292.000000,360.000000,0.000000,492.316336,2.214026,399.948329,2.229569,345.746545,2.103842,381.958517,2.524415,262.920929,2.249597,495.576661,2.024853,466.211336,2.620498,346.932247,2.375052,255.413516,2.198113,325.844986,2.332491,354.172452,2.121642,389.854052,2.164564,269.268249,2.303993,383.849707,2.265359,301.571054,2.400582,338.487108,2.487583,567.133621,2.475783,373.713466,2.119953,403.442991,2.163151,305.900082,2.426436,350.585006,2.351892,430.178067,2.556812,343.469374,2.314247,385.198992,2.715403,326.663442,2.524176
