Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3662682632.316927,270.000000,359.000000,0.000000,8.632413,-2.487795,8.530944,-2.483036,8.392657,-2.483997,7.904398,-2.502260,7.888954,-2.512156,7.609467,-2.475657,7.873165,-2.543176,8.272484,-2.527122,7.521397,-2.536689,7.830150,-2.501950,8.309007,-2.549428,7.802227,-2.521731,7.751690,-2.543764,8.023215,-2.656758,7.630833,-2.557725,7.773755,-2.585400,8.200468,-2.693669,7.719213,-2.601340,8.271295,-2.641254,8.462593,-2.716408,7.786411,-2.742234,8.250241,-2.637242,8.421260,-2.649183,8.938014,-2.757074,8.443745,-2.664349
3662682632.417658,270.000000,359.000000,0.000000,8.871538,-2.330019,8.925516,-2.317899,8.875732,-2.333500,8.376224,-2.338934,8.510117,-2.355520,8.104120,-2.318407,8.358405,-2.386450,8.640350,-2.368858,8.018635,-2.372017,8.276175,-2.339708,8.710019,-2.383663,8.250522,-2.380681,8.256006,-2.391803,8.528039,-2.505156,8.072339,-2.386617,8.087420,-2.419161,8.684962,-2.538192,8.208523,-2.437443,8.837434,-2.477292,8.979392,-2.553056,8.226470,-2.579693,8.806194,-2.469254,8.833123,-2.487452,9.401261,-2.604126,9.116178,-2.512724
3662682632.517506,266.000000,359.000000,0.000000,8.289518,-2.503924,8.264721,-2.502729,8.269072,-2.498918,7.957061,-2.523352,7.973343,-2.548130,7.585075,-2.531050,7.964532,-2.577679,8.234170,-2.543215,7.500638,-2.595771,7.606199,-2.533931,8.338155,-2.563768,7.569307,-2.565610,7.573408,-2.579508,8.055181,-2.703932,7.389119,-2.600955,7.504477,-2.613468,8.261999,-2.741735,7.512197,-2.646804,8.233301,-2.648374,8.502263,-2.757916,7.712434,-2.798378,8.334412,-2.661968,8.436381,-2.656379,9.037531,-2.800678,8.515022,-2.690143
3662682632.617241,270.000000,359.000000,0.000000,8.406293,-2.462718,8.521723,-2.460091,8.469712,-2.464575,8.141976,-2.477766,8.143932,-2.502464,7.753027,-2.475535,8.127879,-2.519648,8.369758,-2.496649,7.712832,-2.529693,7.814896,-2.476937,8.406092,-2.525602,7.853401,-2.513107,7.838501,-2.531010,8.293595,-2.650753,7.740549,-2.547306,7.745067,-2.569594,8.400532,-2.673241,7.808281,-2.582206,8.446462,-2.608867,8.701842,-2.705456,7.936080,-2.733615,8.423405,-2.615813,8.609307,-2.610741,9.230555,-2.750555,8.809832,-2.642377
3662682632.717972,272.000000,359.000000,0.000000,8.333799,-2.558406,8.258194,-2.551763,8.342501,-2.559088,7.769738,-2.565196,7.941777,-2.592922,7.475300,-2.562747,7.895587,-2.620995,8.141492,-2.586322,7.489566,-2.619745,7.643919,-2.572230,8.216490,-2.597719,7.608497,-2.605637,7.620129,-2.610965,8.021770,-2.734779,7.488062,-2.624695,7.512165,-2.656412,8.163201,-2.765976,7.609512,-2.670576,8.163148,-2.694863,8.518112,-2.797467,7.672416,-2.822093,8.309104,-2.711252,8.312008,-2.719362,8.844944,-2.848064,8.548929,-2.745703
3662682632.817704,274.000000,359.000000,0.000000,7.567098,-2.794100,7.614279,-2.786365,7.560516,-2.780194,7.237597,-2.803613,7.227888,-2.824136,6.850224,-2.807788,7.263531,-2.860322,7.463669,-2.822797,6.860037,-2.864890,7.003178,-2.818130,7.455144,-2.838238,6.870244,-2.840156,6.966213,-2.855615,7.418090,-2.983996,6.768898,-2.867919,6.876007,-2.901196,7.484636,-3.015653,6.814118,-2.923779,7.504987,-2.928993,7.759185,-3.038624,7.016125,-3.077599,7.580436,-2.950332,7.681665,-2.939103,8.279518,-3.070150,7.627295,-2.980111
3662682632.917438,276.000000,359.000000,0.000000,7.514540,-2.826643,7.428730,-2.834304,7.437111,-2.829498,6.970954,-2.840121,6.955871,-2.860359,6.724359,-2.833850,7.024690,-2.898422,7.337969,-2.876511,6.710658,-2.892401,6.851641,-2.848786,7.398074,-2.896801,6.809472,-2.880098,6.790856,-2.893875,7.174166,-3.018491,6.717462,-2.904645,6.796791,-2.920818,7.267262,-3.049292,6.786518,-2.953152,7.303025,-2.979657,7.530694,-3.065136,6.808532,-3.091398,7.402709,-2.997968,7.408088,-2.992621,7.923045,-3.097872,7.526017,-3.022643
3662682633.017179,277.000000,359.000000,0.000000,7.283037,-2.860663,7.307688,-2.864164,7.418259,-2.869402,6.884514,-2.874202,6.839123,-2.902873,6.653537,-2.866459,6.905321,-2.924529,7.198017,-2.909074,6.555962,-2.926037,6.826713,-2.884299,7.271888,-2.934479,6.754364,-2.904169,6.867063,-2.918705,7.066160,-3.054737,6.632237,-2.948216,6.744194,-2.962263,7.151588,-3.076295,6.674694,-2.992401,7.294390,-3.009432,7.367931,-3.101434,6.801621,-3.134878,7.310779,-3.026048,7.354656,-3.022543,7.800483,3.136787,7.493949,-3.046143
3662682633.117928,279.000000,359.000000,0.000000,6.587886,3.137148,6.576565,3.132308,6.590540,3.134258,6.186170,3.120266,6.217430,3.098977,5.980360,3.132048,6.221252,3.072555,6.451235,3.100887,5.948213,3.078429,6.055494,3.111278,6.597182,3.073117,6.094252,3.088509,6.066132,3.075583,6.336499,2.947877,5.939544,3.056712,6.030273,3.034912,6.430237,2.909394,6.041896,3.013819,6.515794,2.978912,6.669054,2.889728,6.095020,2.872512,6.587009,2.977489,6.646950,2.969358,7.043542,2.855241,6.754681,2.951725
3662682633.217635,281.000000,359.000000,0.000000,6.651747,3.136704,6.603990,3.137548,6.572020,-3.141546,6.175183,3.112673,6.280668,3.100122,5.900948,3.124946,6.337567,3.068742,6.443451,3.105327,5.901017,3.061476,5.954071,3.113976,6.515342,3.077328,5.937601,3.089943,6.007988,3.085880,6.329134,2.956656,5.853351,3.053638,5.996669,3.037386,6.519611,2.905757,5.860340,3.011440,6.431080,2.994613,6.785138,2.882211,6.055872,2.852774,6.546717,2.984594,6.580838,2.981051,7.032721,2.853413,6.647640,2.956541
