Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312395.002022,270.000000,0.000000,39.527182,1.468915,40.195274,1.562849,39.114533,1.642274,42.185074,1.618790,41.658315,1.614472,36.179295,1.686451,40.470918,1.787031,35.033300,1.965834,38.929259,1.872371,35.335688,1.980450,35.549673,2.087790,34.662923,2.068026,32.428537,2.147969,35.400691,2.228140,34.338787,2.290592,34.893044,2.263393,33.565463,2.459479,34.246528,2.431376,37.045730,2.508465,36.346505,2.649945,38.070427,2.769230,37.402837,2.706557,37.053372,2.774289,36.834105,2.901045,35.932611,2.838369
3666312395.101794,268.000000,0.000000,45.237133,0.589159,45.083849,0.668661,43.498887,0.671217,47.213449,0.754886,48.094624,0.760710,43.316498,0.742663,46.671238,0.973899,41.738369,0.968545,46.252080,1.023960,41.016499,1.018288,39.069165,1.226528,43.126256,1.175175,42.784773,1.208116,43.672570,1.223097,41.423325,1.376351,41.599843,1.396593,43.037172,1.590957,44.052737,1.575347,40.809730,1.622353,43.742176,1.728140,43.758641,1.783844,44.366374,1.821210,47.974354,1.896423,44.238459,1.934486,45.642766,1.903836
3666312395.203509,268.000000,0.000000,49.001082,1.207403,46.052222,1.259005,48.811997,1.310146,48.085329,1.286738,45.968583,1.374194,43.022799,1.366552,44.810021,1.552953,43.954549,1.641897,46.939261,1.564754,41.538165,1.649359,40.149334,1.722830,45.346952,1.708737,40.202663,1.808628,43.064947,1.967877,45.410152,2.004836,44.415659,2.011703,39.727007,2.134078,45.135901,2.142344,39.390103,2.172608,43.117231,2.340347,43.769928,2.478680,41.778235,2.461130,45.393645,2.441970,41.738720,2.639052,45.586921,2.620868
3666312395.303285,268.000000,0.000000,52.625963,1.229160,53.353663,1.204767,49.177158,1.271075,55.063944,1.231778,53.607530,1.341817,47.982321,1.345785,49.973511,1.561071,46.974142,1.643494,46.304984,1.490725,46.109581,1.641998,42.417748,1.833808,45.500344,1.793456,46.396786,1.891856,48.082953,1.986901,42.587221,1.996749,46.127546,1.999732,45.712872,2.166411,47.065797,2.160247,44.993386,2.225700,45.470131,2.334598,47.240408,2.364022,47.858904,2.412716,52.093251,2.424841,48.958381,2.593870,52.911446,2.602464
3666312395.403017,270.000000,0.000000,48.573611,1.221766,44.126920,1.273975,46.984799,1.307850,47.197671,1.361533,45.076987,1.427422,42.475909,1.418893,48.155628,1.604039,43.033036,1.684590,42.733414,1.634683,39.390925,1.732137,40.370568,1.883205,40.026759,1.835592,39.601287,1.830168,45.822004,2.012650,41.769994,2.007257,42.112910,1.986907,44.634569,2.163659,44.408975,2.230215,45.373487,2.229334,44.590134,2.373444,44.590554,2.406879,42.686997,2.436381,43.484399,2.530217,42.068134,2.590049,46.550822,2.634305
3666312395.502749,270.000000,0.000000,45.812274,1.326480,45.093399,1.400006,47.050361,1.433885,52.709438,1.411134,45.092519,1.455665,43.898395,1.463616,46.980175,1.570806,41.182303,1.703127,41.622765,1.676686,41.008784,1.717013,39.969546,1.837751,38.167742,1.798944,46.250008,2.000236,45.668633,2.122268,38.901353,2.054408,44.174906,2.101007,45.138297,2.170488,41.181149,2.199353,42.229013,2.275164,43.788623,2.426124,43.732080,2.484441,47.269217,2.479745,42.991053,2.536943,42.414544,2.627104,48.221588,2.572026
3666312395.603514,270.000000,0.000000,43.269352,1.671518,45.323492,1.764335,46.145808,1.827255,47.255085,1.825688,49.238265,1.782027,41.229238,1.835376,45.943041,2.010082,42.012237,2.097667,43.904720,2.131130,39.859341,2.164198,38.314876,2.312103,39.308315,2.214645,42.553695,2.381209,44.377251,2.536092,37.797744,2.417352,37.638983,2.530582,43.344523,2.702387,44.323093,2.641934,40.976090,2.714263,40.715349,2.848063,42.489452,2.893568,40.702230,2.856507,41.672077,2.969990,39.663971,3.075408,44.799832,3.041685
3666312395.703214,271.000000,0.000000,58.329771,1.628817,55.334827,1.673300,53.922037,1.682258,56.970379,1.706403,59.586491,1.814013,55.640062,1.717631,60.455251,1.902338,52.736067,1.983135,47.855944,2.013590,44.860328,2.057182,47.187034,2.203731,47.152023,2.181820,50.280696,2.229033,55.102787,2.343493,48.468645,2.326664,51.153782,2.362672,51.956830,2.606523,50.829176,2.640284,51.257996,2.619180,53.058148,2.737930,54.574900,2.688357,51.009667,2.780497,55.086354,2.823146,51.220494,2.913358,54.998703,2.946543
3666312395.802947,271.000000,0.000000,47.500612,1.715317,45.798787,1.796392,46.513708,1.902097,46.454230,1.877068,42.745061,1.979767,43.792415,2.020689,43.142542,2.089388,39.575316,2.148873,44.352650,2.250978,39.165794,2.320306,41.766285,2.399817,39.683338,2.338655,41.069322,2.476621,39.257653,2.537829,43.111910,2.574384,40.397452,2.555989,37.584003,2.779259,43.594524,2.723074,40.776017,2.823703,39.824171,2.970177,42.380910,3.089233,40.144953,2.991101,42.399117,3.029537,38.336625,-3.108874,42.256014,-3.037278
3666312395.902734,273.000000,0.000000,39.168818,1.993639,36.415169,2.088149,36.992805,2.103262,42.348669,2.068506,42.333839,2.111154,34.394664,2.105743,39.681124,2.296114,35.922720,2.359041,36.412800,2.237519,32.578813,2.442379,34.097109,2.567376,31.691831,2.503070,33.025977,2.584684,34.877702,2.732123,34.696706,2.741687,34.974599,2.760303,35.596524,2.935449,34.967792,2.955383,33.775378,2.966397,35.328298,3.098966,36.862561,3.111082,34.116657,-3.031987,37.705194,-3.021735,36.290664,-2.996654,37.438178,-2.916115
3666312396.004409,273.000000,0.000000,34.412973,1.888769,32.732652,1.903470,32.051543,2.009425,33.086175,1.975364,36.262732,2.066104,30.091808,2.022864,32.967387,2.245824,30.343108,2.332906,30.470104,2.238430,27.875671,2.299651,28.347485,2.469027,29.072373,2.448985,29.067719,2.500646,30.884978,2.661694,28.580207,2.659717,29.500544,2.699884,30.657855,2.855986,30.363305,2.854357,30.776983,2.918755,32.794871,3.028210,32.813160,3.060832,30.246124,3.085131,29.263096,3.127806,30.225917,-3.000622,31.665693,-3.009187
3666312396.104154,273.000000,0.000000,28.733789,1.970594,28.327855,2.039197,28.393417,2.073933,30.047620,2.134328,28.002309,2.233846,26.929833,2.164420,28.391774,2.283190,26.068159,2.336858,27.056856,2.339170,25.214873,2.456760,24.528953,2.585752,26.314361,2.532378,27.211191,2.664882,26.506756,2.693946,26.950322,2.775723,27.279503,2.816491,26.038071,2.898411,28.595599,2.944439,25.776465,2.968503,26.562532,-3.133296,28.503069,-3.054713,28.495213,-3.126411,25.857664,-3.067106,27.502447,-2.957048,27.869074,-2.975749
3666312396.203874,274.000000,0.000000,24.533150,2.011614,24.360197,2.066709,23.039024,2.136238,25.939822,2.140597,26.451175,2.195453,22.477570,2.210883,25.942305,2.319277,22.041327,2.439713,23.351619,2.381198,21.914535,2.449039,21.458232,2.623640,21.688330,2.566872,21.952408,2.631653,23.473237,2.782376,22.376630,2.769201,22.497531,2.815302,22.891900,2.951248,23.653071,2.939029,21.839413,3.014406,23.202996,3.128246,23.850164,-3.096601,23.385541,-3.041435,23.512417,-2.955386,22.805899,-2.948535,24.936807,-2.900418
3666312396.304605,275.000000,0.000000,24.789230,1.904778,23.066429,1.972852,22.961816,2.094170,25.128227,2.035929,24.466870,2.103578,22.181380,2.077940,25.335887,2.216136,22.077524,2.347770,23.036015,2.275802,21.060164,2.383385,21.465191,2.488048,21.518406,2.475002,22.268130,2.525980,22.456317,2.628199,21.534139,2.680380,22.018724,2.714399,22.793773,2.878641,23.659977,2.877185,21.795405,2.921849,21.954198,3.081522,23.599436,3.099472,23.091362,3.102671,23.007520,-3.092293,22.509990,-3.036018,23.595648,-2.977551
3666312396.404339,275.000000,0.000000,22.661373,1.799611,22.867489,1.851816,22.821677,1.962324,22.911467,1.961503,23.290318,2.019408,22.227628,1.972027,22.907894,2.153178,20.425831,2.190985,21.713770,2.189507,19.749482,2.250399,20.682143,2.397900,20.159946,2.384559,20.067893,2.439745,21.307489,2.570145,21.086853,2.569931,21.376270,2.613221,21.430733,2.754456,22.662916,2.743937,20.650935,2.792493,21.223028,2.935532,22.459733,2.971603,21.284537,3.036680,21.556014,3.117732,21.207720,-3.116371,22.954815,-3.137726
3666312396.504073,275.000000,0.000000,24.767420,1.808732,23.750187,1.841739,23.401713,1.956926,24.537538,1.892604,24.282965,2.003964,21.835930,1.951037,24.111531,2.108223,21.487691,2.189628,22.170846,2.153725,20.363515,2.249921,21.249849,2.374876,20.562743,2.344070,21.360982,2.417686,21.991132,2.553049,20.847317,2.580870,21.379338,2.591149,21.569707,2.739618,22.188156,2.744288,21.729412,2.799931,21.903195,2.940528,22.977678,2.942553,21.726345,3.013273,21.908036,3.071508,22.015645,-3.132460,23.103251,-3.127014
3666312396.603805,277.000000,0.000000,21.520647,1.709842,20.522975,1.797963,19.978405,1.812227,21.315195,1.857226,20.914803,1.893505,18.667657,1.884035,20.565345,2.046644,18.621566,2.131594,19.267372,2.095326,18.090313,2.153283,18.534671,2.328192,18.043577,2.295959,18.323470,2.410092,19.261523,2.497651,17.923084,2.476021,19.139055,2.543209,18.905004,2.640138,18.307945,2.661915,18.062825,2.755137,19.460008,2.849268,19.718305,2.886449,19.468939,2.953365,19.598949,3.011578,19.127802,3.070144,19.513066,3.113537
3666312396.704575,277.000000,0.000000,22.743719,1.690077,22.095756,1.747088,21.449297,1.835981,23.703594,1.847131,23.573274,1.916063,20.442604,1.891856,22.160213,2.012924,19.529806,2.121307,20.823128,2.089878,20.023857,2.165464,20.057575,2.319293,19.926483,2.261803,19.942084,2.326683,21.753303,2.439733,20.206149,2.488789,20.131191,2.519386,20.406478,2.623928,21.917796,2.664714,20.507570,2.729387,20.558536,2.840487,21.759027,2.854256,20.893202,2.891666,21.517832,2.986486,20.942557,3.047458,21.581687,3.038618
3666312396.804270,277.000000,0.000000,22.207051,1.688196,21.038888,1.745118,21.355657,1.799054,22.344945,1.777959,21.690603,1.831942,19.894579,1.862223,22.093190,1.975037,19.692928,2.069122,20.493201,2.023525,18.971730,2.136135,19.615479,2.300397,19.426757,2.220368,19.419189,2.266752,20.879428,2.416956,19.235851,2.448891,20.089386,2.460689,20.680484,2.613403,20.736605,2.609719,19.926870,2.703231,19.871836,2.786540,20.720117,2.858522,19.839345,2.867007,20.334482,2.909094,20.763327,3.026717,21.439590,3.046703
3666312396.904002,278.000000,0.000000,20.609669,1.564493,20.310575,1.650247,20.267497,1.714640,21.015504,1.693227,20.837912,1.727143,18.989947,1.738203,20.998255,1.864204,18.401848,1.962634,19.455650,1.900542,17.730579,2.002009,18.436586,2.142350,18.112148,2.109946,18.113883,2.192437,19.933243,2.316787,18.460202,2.332540,18.843801,2.371251,18.957903,2.504387,19.305388,2.498625,18.806294,2.571336,18.802567,2.715366,19.636046,2.778996,19.326055,2.747314,19.289810,2.809453,19.754625,2.871113,20.098128,2.905872
