Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663287055.641887,269.000000,360.000000,0.000000,91.359721,-0.731691,85.178198,-0.706708,83.459329,-0.784588,76.697219,-0.778050,80.661033,-0.689643,77.751489,-0.756297,80.506463,-0.820847,83.759830,-0.705869,77.698175,-0.804527,79.084224,-0.757095,77.407117,-0.823210,75.287361,-0.748403,74.286918,-0.781868,82.109214,-0.810434,78.192924,-0.760931,74.453217,-0.806805,92.889593,-0.892798,74.735091,-0.836812,78.948163,-0.809933,81.851513,-0.873137,77.063681,-0.844420,89.662828,-0.783499,78.657446,-0.871015,88.688004,-0.979968,82.397929,-0.879935
3663287055.743615,269.000000,360.000000,0.000000,84.325929,-0.678427,86.484085,-0.683344,92.231902,-0.682905,89.153035,-0.689678,75.829214,-0.685199,81.028599,-0.742155,83.969062,-0.700959,85.612682,-0.708098,77.676862,-0.804649,78.549290,-0.743589,86.991062,-0.782746,77.280001,-0.809753,79.047150,-0.754312,83.691972,-0.872353,79.050252,-0.741123,75.574564,-0.780741,83.724507,-0.931426,77.260655,-0.799979,86.522220,-0.833258,88.314591,-0.862378,79.450416,-0.909286,84.581708,-0.829808,78.471843,-0.792132,95.989265,-0.885765,90.188888,-0.860129
3663287055.843040,269.000000,360.000000,0.000000,86.847257,-0.715422,94.992794,-0.739818,85.086044,-0.648395,86.622805,-0.688378,78.941256,-0.712368,71.935898,-0.730428,78.417698,-0.714664,83.792864,-0.630614,74.935435,-0.741602,75.884946,-0.725822,83.236011,-0.758426,75.321696,-0.711052,70.204358,-0.799582,83.144087,-0.853875,76.024471,-0.752285,76.029600,-0.823419,83.886171,-0.901101,74.692546,-0.735988,80.965694,-0.806055,82.802987,-0.897717,78.014628,-0.872129,75.587964,-0.827474,84.992976,-0.803659,81.198234,-0.954243,87.621329,-0.815050
3663287055.942773,270.000000,360.000000,0.000000,80.111660,-0.653867,79.244957,-0.674583,81.383145,-0.676695,73.218653,-0.671096,80.769355,-0.735214,80.289233,-0.628747,83.421186,-0.685387,80.577136,-0.763189,80.074136,-0.748041,79.270800,-0.715039,77.656045,-0.711649,72.633905,-0.760948,75.433894,-0.705076,78.696564,-0.793224,75.207417,-0.751610,74.809943,-0.723160,77.635172,-0.781505,76.147047,-0.695611,81.892215,-0.820482,78.742422,-0.812749,76.300980,-0.849012,79.061940,-0.711572,83.594503,-0.820521,84.270244,-0.938826,82.651491,-0.842877
3663287056.043504,272.000000,360.000000,0.000000,84.489679,-0.743097,92.086785,-0.748992,86.742830,-0.723487,86.589127,-0.770631,83.850782,-0.806965,83.523387,-0.822084,87.843420,-0.778066,83.739799,-0.805522,76.171052,-0.818729,77.148245,-0.784438,85.836964,-0.838103,78.611208,-0.897878,80.834380,-0.795039,82.941231,-0.836666,75.754079,-0.782132,76.600841,-0.836358,88.375946,-0.891396,77.183762,-0.838346,87.825910,-0.830607,92.312131,-0.914807,77.499856,-0.948992,89.644133,-0.855813,91.952777,-0.830871,97.352622,-0.983498,93.076625,-0.848352
3663287056.143236,274.000000,360.000000,0.000000,83.937664,-0.803421,84.903441,-0.795100,87.742576,-0.756813,80.940019,-0.703716,89.696326,-0.678926,86.399569,-0.783821,88.625742,-0.825412,81.028000,-0.729758,82.876236,-0.791002,77.752165,-0.819290,83.160759,-0.719167,82.291337,-0.796546,79.562442,-0.866833,82.297500,-0.937754,82.602462,-0.777197,80.338579,-0.793757,88.214636,-0.931563,76.393215,-0.859685,87.683954,-0.863362,91.490923,-0.886067,76.890987,-0.993544,86.563836,-0.774147,93.050117,-0.838200,97.987990,-0.980542,86.868471,-0.899259
3663287056.242970,276.000000,360.000000,0.000000,97.824225,-0.812118,94.231120,-0.729337,107.794990,-0.750936,89.855616,-0.794308,91.934468,-0.837911,85.570016,-0.869479,92.917406,-0.895526,96.256952,-0.765818,88.317582,-0.902461,87.249141,-0.820789,99.439392,-0.851978,87.882795,-0.865212,90.973806,-0.875892,91.814973,-0.961314,88.383650,-0.911770,86.036758,-0.916761,96.865014,-1.021063,86.084024,-0.876678,99.061727,-1.028384,113.771430,-1.033434,93.705044,-1.014803,96.804595,-0.907418,98.170010,-0.906420,109.886964,-0.943976,97.724581,-0.901567
3663287056.344697,278.000000,360.000000,0.000000,109.464859,-0.916918,114.229599,-0.883060,106.876538,-0.924553,104.078496,-0.954589,101.740590,-0.986973,98.316859,-1.016339,104.779897,-0.990296,105.361489,-0.961871,102.032639,-0.956321,98.440445,-1.045575,101.593992,-1.018164,100.193620,-0.964244,101.225361,-0.998136,103.246393,-1.017227,90.529529,-1.018314,108.061065,-1.051435,109.720510,-1.114149,92.089491,-1.065914,106.699035,-0.925610,112.272231,-1.088938,103.087839,-1.204505,100.547091,-1.143406,103.221911,-1.073426,122.398547,-1.163936,107.360679,-1.034265
3663287056.444430,279.000000,360.000000,0.000000,155.053058,-1.262748,193.378845,-1.333650,157.184438,-1.260516,166.528926,-1.288873,183.760302,-1.278885,147.459160,-1.148580,190.434744,-1.325105,208.325431,-1.400163,160.720418,-1.276603,164.654651,-1.278713,167.077360,-1.326069,157.735638,-1.422147,155.222014,-1.182454,155.597132,-1.294551,153.142548,-1.345743,160.886913,-1.509305,192.973264,-1.680320,152.718172,-1.328458,171.854862,-1.337228,188.797817,-1.407608,174.789460,-1.573446,168.493448,-1.248084,169.847083,-1.411734,181.769147,-1.384585,185.210012,-1.327607
3663287056.544164,282.000000,360.000000,0.000000,167.450438,-1.110068,171.440563,-1.329010,168.180184,-1.126027,159.607615,-1.133227,153.212918,-1.312662,157.607410,-1.136487,165.850827,-1.235738,144.953857,-1.092411,163.009551,-1.185177,162.506048,-1.195685,168.247985,-1.254288,152.652787,-1.239765,176.910943,-1.102071,161.690804,-1.312774,154.751704,-1.173842,162.656611,-1.267613,175.392356,-1.420433,150.248490,-1.229721,174.454235,-1.386241,176.644170,-1.349910,146.207515,-1.439239,170.489566,-1.181467,191.617963,-1.314042,188.207613,-1.427313,165.828591,-1.409093
