Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663286645.034029,250.000000,360.000000,0.000000,25.385918,2.783186,24.641926,2.891285,23.552065,2.963951,24.934959,2.981668,24.289685,3.063118,23.284691,3.077627,24.288268,-3.065275,22.060696,-2.949128,24.103901,-2.976555,21.455347,-2.861746,21.690495,-2.741286,21.882170,-2.772728,22.121429,-2.678373,22.525937,-2.504940,22.649486,-2.505143,22.855169,-2.436781,22.305763,-2.303958,23.576344,-2.252018,21.759550,-2.213934,22.131481,-2.069705,23.308958,-1.959746,22.812408,-1.990406,22.553063,-1.895680,22.492025,-1.805604,24.194899,-1.771246
3663286645.134240,250.000000,360.000000,0.000000,24.261335,2.745074,23.544797,2.842465,23.659973,2.932745,24.039348,2.931644,23.861761,3.014678,21.594048,3.057477,23.923547,-3.093671,21.235605,-2.966135,22.634863,-3.019887,20.617844,-2.940626,20.744888,-2.769222,21.222134,-2.790571,22.211895,-2.713460,21.840459,-2.520817,21.153490,-2.523544,22.120467,-2.463108,21.620590,-2.298763,22.821081,-2.283168,20.917202,-2.253559,21.719232,-2.101240,22.235782,-1.992588,21.904670,-2.023924,23.157102,-1.920069,21.835068,-1.823327,22.996592,-1.801176
3663286645.233974,254.000000,360.000000,0.000000,22.080886,2.741399,20.879981,2.837888,20.812513,2.891925,21.445142,2.883594,20.827906,2.986075,20.012275,2.975676,21.140834,3.137409,18.768541,-3.033467,19.623275,-3.065405,18.539727,-2.964746,18.837565,-2.812713,18.286378,-2.844033,18.741736,-2.755424,19.472474,-2.598419,19.049142,-2.583697,19.269881,-2.520321,19.028646,-2.407203,19.721839,-2.376208,19.214043,-2.279710,18.957833,-2.170101,20.144460,-2.062294,19.639014,-2.067815,19.686972,-1.966419,19.570043,-1.880106,20.648682,-1.838314
3663286645.335701,256.000000,360.000000,0.000000,21.647358,2.623046,21.176710,2.736172,20.685822,2.793278,20.945527,2.812098,21.086638,2.884942,19.630261,2.910261,20.292476,3.076274,19.004985,-3.136585,19.398498,3.125069,18.557573,-3.067918,18.312723,-2.912823,18.443733,-2.911128,18.843843,-2.836319,19.609806,-2.673288,18.787524,-2.657806,19.911534,-2.585798,18.739132,-2.473572,19.683903,-2.450772,18.530155,-2.376548,18.402287,-2.259850,19.727505,-2.145218,18.875322,-2.146000,20.033271,-2.078274,19.265406,-1.964879,20.146715,-1.941001
3663286645.435445,258.000000,360.000000,0.000000,20.113750,2.608017,20.014282,2.685076,19.913195,2.781304,19.757317,2.760635,19.996217,2.850673,18.333764,2.889324,19.432756,3.052570,17.829305,-3.117016,18.965141,3.120950,17.528543,-3.080409,17.664979,-2.937938,17.793816,-2.927457,18.217394,-2.867469,18.159353,-2.690267,18.175539,-2.695995,18.772818,-2.617172,17.726516,-2.467600,18.998247,-2.467265,17.938424,-2.392808,17.436072,-2.256665,18.848880,-2.175466,18.325870,-2.170731,18.448702,-2.091468,17.991556,-1.976085,19.277026,-1.950531
3663286645.535177,259.000000,360.000000,0.000000,20.044296,2.578665,19.604877,2.672130,19.211529,2.748819,19.937698,2.745957,19.279188,2.828279,18.008331,2.844770,19.760063,2.986470,17.424143,3.098211,18.802441,3.099647,17.205753,-3.110838,17.311377,-2.970486,17.567256,-3.000279,17.650482,-2.901542,17.807023,-2.729982,18.382160,-2.715605,17.670723,-2.654622,17.685009,-2.507291,18.795210,-2.495317,17.770732,-2.420465,17.749835,-2.280912,18.791416,-2.193447,18.458997,-2.198478,18.374689,-2.120167,17.624055,-1.995477,19.783417,-1.995462
3663286645.635073,261.000000,360.000000,0.000000,20.070634,2.410160,19.573126,2.489267,19.133080,2.572264,19.275727,2.547988,19.497438,2.673124,17.947631,2.703189,19.078873,2.844107,17.356899,2.945789,18.666027,2.926006,17.095304,2.989601,17.010732,3.129789,17.556167,3.135076,17.870421,-3.086754,17.863585,-2.889442,17.748733,-2.882079,18.292662,-2.808746,17.402150,-2.677389,18.647244,-2.639460,17.380217,-2.614817,17.445390,-2.475386,18.264826,-2.360534,17.829065,-2.384720,18.464798,-2.292898,17.637314,-2.183821,19.096336,-2.156563
3663286645.736064,263.000000,360.000000,0.000000,19.481147,2.442595,18.518414,2.521655,18.116282,2.599633,19.431426,2.607019,18.979447,2.702449,18.302028,2.682697,18.472768,2.828293,16.831300,2.912106,18.097478,2.913733,16.856307,3.006928,17.145116,3.137899,16.994622,3.128466,17.045797,-3.046544,17.659365,-2.899031,17.725958,-2.899717,17.737745,-2.819686,17.406611,-2.700437,18.342859,-2.660737,17.223013,-2.597543,17.112723,-2.460740,18.682554,-2.368458,18.007365,-2.362441,17.841701,-2.294515,17.924042,-2.198741,19.106480,-2.142482
3663286645.835875,265.000000,360.000000,0.000000,19.466311,2.354708,18.513119,2.453205,17.989706,2.550808,19.074972,2.552122,18.797894,2.612680,17.707757,2.608654,18.482521,2.768292,16.554423,2.870937,17.588837,2.843970,16.295800,2.954511,16.793764,3.097277,16.442412,3.078861,16.642747,-3.114312,17.527445,-2.965629,16.934941,-2.962937,17.103843,-2.891313,16.880253,-2.754055,17.568583,-2.727314,16.676318,-2.648247,16.940150,-2.481961,17.872311,-2.417141,17.586187,-2.419665,17.659526,-2.333017,17.567157,-2.247742,18.174041,-2.201007
3663286645.937603,267.000000,360.000000,0.000000,20.276896,2.158600,19.363858,2.226080,19.152903,2.315054,19.236244,2.326724,19.473783,2.441775,17.908504,2.445864,19.415488,2.586618,17.403524,2.677714,18.783745,2.692028,17.171191,2.765694,16.942655,2.898071,17.714186,2.878889,17.352782,2.975223,17.643852,-3.134409,18.020724,3.138551,17.538791,-3.070650,17.221525,-2.914330,19.063378,-2.896357,17.505522,-2.826489,17.704423,-2.698875,18.223652,-2.576607,18.584097,-2.626061,18.378234,-2.553413,17.423545,-2.430507,19.356975,-2.416365
