Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663286645.034029,250.000000,360.000000,0.000000,43.347679,-2.720411,41.292689,-2.693942,42.701369,-2.711529,40.618300,-2.668520,40.598093,-2.671168,39.616549,-2.685869,40.478380,-2.684790,39.623133,-2.685542,38.764409,-2.720876,38.413084,-2.679456,41.685746,-2.701831,38.144729,-2.712650,39.398552,-2.692784,40.890711,-2.773681,37.994184,-2.719179,38.201242,-2.715946,41.223271,-2.746941,38.315844,-2.697602,39.134060,-2.736569,39.851642,-2.788225,38.776923,-2.762635,41.488939,-2.729452,41.024582,-2.735248,44.096108,-2.743592,42.240552,-2.702417
3663286645.134240,250.000000,360.000000,0.000000,45.544620,-2.818545,47.653568,-2.771620,43.933107,-2.771576,41.871844,-2.748781,43.264288,-2.757189,44.011843,-2.720330,42.981866,-2.750870,43.406349,-2.805773,42.683893,-2.769965,43.661894,-2.772641,46.018531,-2.858953,41.102637,-2.778670,42.897763,-2.773822,42.352851,-2.808877,43.060869,-2.748303,44.570922,-2.762447,43.567515,-2.867153,42.510394,-2.768496,44.260271,-2.838841,42.904673,-2.836472,42.681446,-2.876354,43.225976,-2.862428,42.470565,-2.823432,45.187005,-2.869957,43.985391,-2.816266
3663286645.233974,254.000000,360.000000,0.000000,52.504196,-2.798232,49.896882,-2.800833,51.319843,-2.765826,48.035120,-2.823701,47.709395,-2.843892,45.594707,-2.786918,47.673915,-2.808371,48.512079,-2.773350,47.522143,-2.834171,47.208182,-2.780166,48.070921,-2.829601,47.674424,-2.802330,46.505852,-2.839419,47.985925,-2.869281,45.339929,-2.807360,46.301390,-2.818309,49.884836,-2.928288,46.632352,-2.821584,48.752842,-2.876128,50.554494,-2.881251,48.737113,-2.870817,50.419737,-2.842249,48.991377,-2.852312,52.154823,-2.925631,50.648763,-2.892272
3663286645.335701,256.000000,360.000000,0.000000,56.875711,-2.898961,56.129246,-2.899190,57.607366,-2.864518,51.138139,-2.848972,51.840403,-2.829820,50.145916,-2.852755,52.251364,-2.846195,52.842638,-2.850496,50.303322,-2.863873,51.208021,-2.871707,51.145689,-2.855433,51.284041,-2.881929,52.057538,-2.849567,53.673005,-2.923477,50.652830,-2.875655,51.466184,-2.859110,52.341964,-2.972696,52.528825,-2.899945,50.900170,-2.902346,51.446643,-2.902000,50.837092,-2.966017,54.991514,-2.906525,54.014474,-2.843823,57.740546,-2.935887,54.668999,-2.866250
3663286645.435445,258.000000,360.000000,0.000000,63.098646,-2.962654,67.427640,-2.867994,64.595110,-2.822784,61.901509,-2.792222,64.664777,-2.891749,57.100155,-2.889039,62.480301,-2.940643,60.678263,-2.891658,58.241681,-2.884542,57.173716,-2.857939,63.207355,-2.899082,59.717529,-2.873958,57.127326,-2.898579,60.214971,-2.946094,61.885037,-2.885035,60.587790,-2.884697,61.625547,-2.939004,61.126822,-2.878119,60.346005,-2.946149,67.849163,-2.922060,63.194771,-2.974354,64.214380,-2.925201,63.342926,-2.918928,65.604444,-2.970747,66.235442,-2.922729
3663286645.535177,259.000000,360.000000,0.000000,71.473845,-2.891364,69.516912,-2.907680,72.484104,-2.875483,69.185870,-2.946637,68.529003,-2.964354,64.668967,-2.857118,65.658191,-2.902378,67.681961,-2.945813,62.817291,-2.968990,62.994098,-2.881117,66.271574,-2.856313,63.702241,-2.891720,65.517710,-2.948591,65.230319,-3.007139,60.848144,-2.921394,63.605386,-2.917848,69.118379,-2.959466,63.925239,-2.933231,66.906753,-2.949336,73.836420,-3.047170,67.333370,-3.050860,70.053317,-2.875640,64.583718,-2.925329,75.649862,-2.979392,74.376076,-2.923051
3663286645.635073,261.000000,360.000000,0.000000,108.430530,-2.841613,111.743453,-2.919868,107.643898,-2.845536,101.553874,-2.799022,104.602766,-2.751794,101.390153,-2.812591,105.946506,-2.794123,103.761495,-2.915184,108.196362,-2.788390,110.670956,-2.703563,117.719914,-2.874862,104.902295,-2.729099,105.342857,-2.855267,105.820683,-2.890952,100.485404,-2.778152,99.831832,-2.766080,107.489240,-2.956263,102.220094,-2.907105,107.390886,-2.785762,110.352487,-2.839672,110.422030,-2.923064,113.726752,-2.878279,107.586637,-2.758251,120.427465,-2.973951,116.186016,-2.834276
3663286645.736064,263.000000,360.000000,0.000000,110.458516,-2.893094,120.943800,-2.963043,105.931634,-2.875652,111.699231,-2.857109,100.651528,-2.810088,102.855034,-2.847756,97.769698,-2.916431,113.611955,-2.799991,101.677551,-3.002901,99.788896,-2.908606,101.768725,-2.854300,104.132489,-2.929808,113.370951,-2.849199,103.899143,-2.906240,105.052103,-2.915003,99.725246,-2.918588,97.154803,-2.938972,108.839973,-2.912691,104.448240,-2.789783,103.188659,-2.919116,99.444412,-2.920165,112.875930,-2.917803,111.163150,-2.849227,105.019085,-2.967293,108.880002,-2.901188
3663286645.835875,265.000000,360.000000,0.000000,145.870578,-2.999498,139.515299,-3.019676,132.171026,-2.950419,147.937769,-3.009246,122.223953,-2.898450,123.670325,-2.992322,135.515731,-2.974231,146.062907,-2.892354,122.622749,-2.969586,117.370683,-2.969266,136.349828,-2.860126,138.232270,-2.924172,126.699102,-2.972197,150.632658,-3.033099,133.378808,-2.863424,122.923229,-2.914141,152.417900,3.136802,129.485277,-2.977811,150.462554,-2.908893,152.870761,-2.959271,126.183509,-3.099428,140.225704,-2.934160,144.295849,-3.035473,162.365268,-3.086130,122.722073,-2.992867
3663286645.937603,267.000000,360.000000,0.000000,198.409512,-2.200149,212.478233,-2.156761,217.130837,-2.155017,204.406224,-2.001052,218.977267,-2.049158,191.006040,-2.121343,203.714909,-2.272184,190.486192,-2.204930,196.407998,-1.997313,241.852871,-2.103455,254.746505,-2.216396,198.018823,-1.883683,228.564908,-2.214222,211.697144,-2.302971,223.674404,-2.097691,217.367468,-2.048266,207.575274,-2.146208,226.284564,-2.029373,172.028541,-2.213900,162.776312,-2.172339,168.680592,-2.024058,187.304327,-2.187699,192.459397,-2.394690,201.012485,-2.305611,213.218747,-2.120461
