Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3662685072.325984,269.000000,0.000000,0.000000,426.758559,-2.997101,416.102015,-3.020085,348.111407,-3.123885,513.174100,-3.044033,356.952120,3.078844,485.664809,3.018188,449.296476,2.910093,421.579265,-2.989521,452.081848,2.781894,382.181088,-3.041471,346.999136,-3.136601,441.264181,3.080820,399.226709,3.098132,489.274121,3.096483,431.596724,2.877715,380.408730,2.881299,363.523543,2.633394,355.716707,-2.744384,309.410964,3.095968,583.174940,3.058023,465.608975,2.819896,484.161646,-3.073032,504.822902,-3.023309,857.175634,3.117562,436.414233,2.988025
3662685072.425768,269.000000,0.000000,0.004000,563.517828,-2.715512,466.130160,-2.989294,391.967886,2.976708,333.936341,-3.006735,423.404501,-3.042054,483.818233,2.984016,438.434847,3.125422,371.801415,-3.001194,372.812121,-2.865114,459.213095,-2.975248,369.143766,2.991596,525.393546,-3.043399,451.948624,2.779088,646.554524,-3.037507,332.414497,-3.102751,404.571075,-2.946305,386.321678,2.763816,448.857299,3.092479,394.435765,2.947987,490.823260,2.971941,680.100328,2.949754,493.146667,2.949430,415.424989,3.141294,447.469418,-2.979139,566.037490,-2.991402
3662685072.525455,269.000000,0.000000,0.004000,535.148836,-3.005010,433.721081,2.925318,546.367817,-2.803263,309.483524,3.057689,337.067325,3.050718,393.936834,2.924871,478.633073,-2.965643,550.288337,2.902474,565.298402,2.908196,402.835248,3.017849,525.963267,-3.076392,395.793724,3.015127,284.547041,2.917904,510.130015,-2.946686,297.276564,2.689863,370.844333,3.067124,306.654476,2.871043,306.593606,-2.999563,415.083924,-2.992012,418.409026,2.934098,351.315350,3.016395,343.610606,-3.032856,523.095186,-3.050262,847.904554,-3.036709,365.615469,3.126658
3662685072.625202,270.000000,0.000000,0.008000,452.229105,-3.083062,369.840612,-2.738099,392.057395,-2.529653,377.933431,-2.781159,467.191160,-2.577739,392.005041,-2.903057,444.828959,-2.706493,357.064290,-2.923775,346.741196,-2.869407,360.852751,-2.834919,333.299143,-2.859651,347.388246,-2.856995,367.854209,-2.774928,252.300746,-3.121971,315.598361,3.103462,394.251662,-2.973416,540.663202,-2.892165,281.894399,3.141064,337.352625,-2.841611,365.516372,3.020230,566.198597,-2.952657,288.717177,3.111030,459.853335,-2.988164,582.308528,-2.729187,439.233281,-2.981204
3662685072.725925,271.000000,0.000000,0.000000,294.100904,-2.552488,339.939568,-2.486031,411.143592,-2.485530,341.551470,-2.461989,552.307013,-2.424210,506.421928,-2.843541,290.329145,-2.373771,352.702012,-2.627993,320.879349,-2.684929,289.434111,-2.702804,334.722501,-2.766703,319.669585,-2.420037,383.341193,-2.656407,330.978283,-2.789436,309.303168,-2.709115,354.386681,-2.929879,272.909241,-2.910566,347.446203,-2.691795,465.292528,-2.769055,489.951550,-2.608605,274.117991,-2.633602,372.022202,-2.555646,347.937671,-2.618616,396.019937,-2.798160,357.045757,-2.449021
3662685072.825682,273.000000,0.000000,0.000000,446.217088,-2.331997,297.846420,-2.911902,367.342676,-2.449695,467.458921,-2.636312,327.985838,-2.658268,456.845010,-2.640509,359.999174,-3.136320,377.758351,-2.702088,385.076971,-2.764104,424.078388,-2.431026,358.827554,-2.843531,342.101548,-2.562031,461.189782,-2.540357,367.077896,-2.393962,340.314391,-2.863264,302.482173,3.123774,600.874762,-2.914375,330.352539,-2.852613,333.037192,-2.754521,416.050231,-2.726229,351.711523,-3.047971,294.533847,-2.929920,433.899337,-2.883542,387.432466,-2.418409,527.353955,-2.676651
3662685072.925391,275.000000,0.000000,0.000000,285.548568,-2.420022,289.874715,-2.600801,327.934201,-2.374035,279.967529,-2.583724,264.953660,-2.322592,248.574285,-2.295369,256.450409,-2.579218,261.550396,-2.366340,243.058670,-2.528019,366.384881,-2.418703,259.516384,-2.447360,260.092836,-2.361217,259.972049,-2.512827,274.956028,-2.728003,267.588750,-2.610645,260.028449,-2.474889,302.912496,-2.611876,207.622354,-2.571769,285.688745,-2.783143,274.742665,-2.606379,251.483419,-2.595834,264.709123,-2.443145,271.921676,-2.619579,378.652991,-2.726559,222.904035,-2.618458
3662685073.025126,275.000000,0.000000,0.000000,320.521620,-2.279428,246.539611,-2.281326,298.195073,-2.283819,251.667630,-2.460900,221.921949,-2.317153,264.328051,-2.273048,248.847763,-2.277716,309.592264,-2.456778,272.605787,-2.359414,281.805109,-2.421434,298.862327,-2.431683,308.101651,-2.500786,279.480468,-2.533367,283.364211,-2.502544,305.264282,-2.387533,211.368477,-2.284567,334.927545,-2.590980,259.410633,-2.481170,262.411322,-2.486053,340.072220,-2.630977,241.104549,-2.822283,321.486361,-2.621905,280.270373,-2.456386,287.094644,-2.806065,357.424725,-2.699187
3662685073.125855,277.000000,0.000000,0.000000,287.568220,-2.396524,301.665493,-2.262544,252.267910,-2.284786,214.172633,-2.345745,242.213486,-2.397383,296.206129,-2.347052,227.746257,-2.553744,275.345329,-2.446975,241.980577,-2.590153,285.795249,-2.469255,270.487847,-2.257800,217.444036,-2.462598,287.381932,-2.322786,273.576732,-2.382102,224.611437,-2.413565,246.573630,-2.300380,252.702288,-2.740831,269.784964,-2.516068,266.517342,-2.346540,238.623522,-2.720180,281.722553,-2.808138,261.984428,-2.585150,331.172616,-2.676582,284.416789,-2.711055,280.318591,-2.505111
3662685073.225587,279.000000,0.000000,0.000000,238.426571,-2.139456,206.163106,-2.479932,222.957483,-2.342211,225.553892,-2.381296,228.456819,-2.428669,228.724683,-2.399650,240.671974,-2.461903,221.487790,-2.481891,233.707823,-2.303357,223.062186,-2.324743,252.224326,-2.527877,219.706122,-2.599963,255.914421,-2.507231,221.818093,-2.462672,213.437501,-2.578935,227.210244,-2.576573,209.455326,-2.361557,261.535269,-2.609974,204.414366,-2.568610,229.207425,-2.589215,177.149227,-2.577202,237.096011,-2.616505,229.221976,-2.766669,239.747283,-2.816257,232.484073,-2.733074
3662685073.325321,280.000000,0.000000,0.000000,229.774003,-2.560338,232.572309,-2.346791,240.375977,-2.094896,209.909048,-2.228994,222.818702,-2.192604,238.678687,-2.287691,220.837490,-2.449763,238.034230,-2.302920,268.154570,-2.621312,221.246891,-2.504687,293.183379,-2.296175,246.825296,-2.408164,246.090223,-2.453598,216.484983,-2.421103,206.046615,-2.584475,226.743120,-2.479760,267.624956,-2.477113,185.942318,-2.418543,265.299208,-2.573061,241.290425,-2.565455,241.159370,-2.742173,224.093356,-2.538556,286.635726,-2.593627,282.939822,-2.768040,283.278948,-2.594956
3662685073.427050,281.000000,0.000000,0.000000,227.075562,-2.493121,203.368788,-2.240312,254.831423,-2.388142,194.596345,-2.376906,205.445766,-2.439012,221.914119,-2.325135,204.538535,-2.386803,220.626944,-2.542264,192.353093,-2.531925,203.487857,-2.413636,212.995947,-2.610562,211.283390,-2.459807,206.734233,-2.531770,271.312903,-2.544939,186.133246,-2.634789,184.770657,-2.390898,185.761417,-2.764682,194.818876,-2.497013,193.126042,-2.762646,222.368420,-2.609379,220.414297,-2.646225,240.699257,-2.544887,208.652039,-2.614923,260.844764,-2.603890,212.675568,-2.628364
3662685073.526783,282.000000,0.000000,0.000000,300.617164,-2.576466,196.962263,-2.427134,221.560301,-2.555437,193.160605,-2.614934,209.251986,-2.564810,225.790899,-2.557980,219.925420,-2.711634,229.473434,-2.502117,212.238447,-2.485020,207.239533,-2.466734,266.091480,-2.762100,186.004103,-2.513634,228.823997,-2.638333,175.362472,-2.730638,217.371605,-2.773590,219.185936,-2.651539,214.388487,-2.672968,195.347550,-2.766655,211.444997,-2.804310,220.647430,-2.745919,202.508864,-2.752504,230.742073,-2.737862,212.101861,-2.654580,207.401425,-2.850911,288.845367,-2.832515
3662685073.626515,284.000000,0.000000,0.000000,223.428143,-2.622237,233.716836,-2.625383,223.532872,-2.505601,213.112698,-2.494799,238.752554,-2.437273,196.663460,-2.491926,235.287710,-2.436540,248.893207,-2.706901,213.456805,-2.546223,184.242800,-2.617336,273.141377,-2.642286,207.262019,-2.635269,210.105768,-2.623243,251.729921,-2.959200,158.674430,-2.627568,223.524969,-2.560052,203.288456,-2.749777,167.659291,-2.648177,297.313648,-2.653428,240.061315,-2.883515,210.314520,-2.739704,196.520430,-2.693357,209.502738,-2.683198,203.359019,-2.805610,218.968516,-2.499326
3662685073.726248,285.000000,0.000000,0.000000,208.864139,-2.617344,225.186789,-2.665331,266.874818,-2.681513,198.782269,-2.630343,240.606247,-2.647037,208.127289,-2.643276,225.964515,-2.795272,227.015964,-2.652443,243.616185,-2.847877,211.452730,-2.739611,244.016080,-2.737173,259.255855,-2.749286,194.116272,-2.810961,237.053941,-2.764154,253.250126,-2.819065,222.673532,-2.830154,259.391903,-3.050901,242.130509,-2.932468,266.766593,-2.813264,276.715532,-3.011179,231.007840,-2.901755,202.192678,-2.885222,223.029268,-2.767740,228.017881,-2.822200,218.572767,-3.108764
3662685073.826980,286.000000,0.000000,0.000000,235.368659,-2.579995,259.474628,-2.646567,318.347997,-2.837672,246.275623,-2.546876,249.472419,-2.628760,198.757804,-2.678372,218.319330,-2.754334,350.185327,-2.569740,228.314809,-2.746419,244.278368,-2.448255,225.161428,-2.906194,196.668912,-2.674689,272.691898,-2.467566,259.897732,-3.038802,186.476079,-2.851211,213.345195,-2.642480,316.526447,-2.984962,230.653015,-2.920006,249.826500,-2.921756,293.696045,-2.918919,250.461129,-2.910708,233.311854,-2.736876,211.879537,-2.879470,247.978085,-3.045119,196.335898,-2.843828
3662685073.927906,288.000000,0.000000,0.000000,294.194402,-2.753217,282.485019,-3.011020,222.180795,-2.795527,242.792106,-2.762472,195.590444,-2.655416,239.111117,-2.562838,304.273145,-2.816323,227.945408,-2.689002,224.354300,-2.844454,222.841911,-2.892066,244.028853,-2.922781,292.827138,-2.977765,178.353736,-2.844256,264.566545,-3.069878,226.965185,-2.785208,206.984613,-2.921168,241.789381,-3.067736,255.467307,-3.028748,267.295934,3.045578,256.825046,-3.049160,280.757468,-3.138549,258.368480,3.074331,262.897754,-3.054128,223.972257,3.092390,191.662531,3.131141
3662685074.027640,289.000000,0.000000,0.000000,299.071706,-2.899879,312.837522,3.025533,320.827864,-2.982854,276.061567,-2.991765,299.448770,-2.799602,322.867703,-2.918128,257.094486,3.056854,301.778894,-3.066031,357.215564,-3.116657,274.600442,-2.894239,282.059084,-3.057034,320.980804,-2.813289,248.170711,-3.115519,373.479138,3.125842,273.522891,2.836726,311.496051,3.056411,346.361892,-3.129486,329.066405,2.779195,570.284045,-3.131033,360.525983,3.136733,334.668017,2.820576,289.767333,3.059718,256.923709,2.987121,373.578460,2.721732,385.766943,-3.085340
3662685074.127779,291.000000,0.000000,0.000000,411.813930,-3.096380,291.987887,-3.035785,327.608384,-2.911889,234.024589,3.105354,260.203296,-2.962146,296.099453,3.135933,299.486876,-2.940388,372.655871,3.126834,366.143717,-3.120281,356.306875,-3.074373,280.843648,-3.035161,286.765874,-3.072750,233.190670,3.080929,393.555491,2.998386,303.738338,-2.891353,302.075186,-3.079543,287.823765,2.739658,253.387469,3.125547,341.635843,2.863473,486.320717,3.004197,226.057508,2.966293,270.002017,3.050983,441.030823,2.967154,296.656924,2.765564,468.923737,2.769344
3662685074.227512,291.000000,0.000000,0.000000,340.149101,2.959797,288.734454,-3.054876,407.403858,2.962320,315.118102,-2.962731,333.255357,2.989523,353.563247,2.916166,407.353827,-3.036327,272.836072,3.016014,342.489939,-2.893852,322.951175,-2.978496,503.770080,2.988329,482.534415,3.137119,301.538491,3.037115,356.993402,2.981720,230.855997,2.851624,286.844549,2.928792,616.041464,2.634812,283.674664,3.027135,373.155827,2.855543,322.878874,2.777459,316.314265,2.920275,357.462147,2.730152,398.673751,2.434850,442.707284,2.866029,372.511786,3.054757
3662685074.328243,293.000000,0.000000,0.012000,440.808874,2.811582,468.684763,2.420146,460.901676,2.895367,485.736347,2.417994,494.454009,2.949669,476.958669,3.095577,709.026530,2.759762,372.498357,2.455657,448.939150,2.915221,515.479299,2.995779,459.960231,2.743603,514.132997,2.905257,498.093153,3.082817,493.790319,2.292986,383.366525,2.673997,365.189909,-3.125537,712.870587,2.417046,487.855585,2.848190,498.415748,2.775115,632.387103,2.537094,520.610943,2.517645,538.043952,2.604104,576.918747,2.591467,826.390454,1.951400,745.763085,2.339633
