Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663287337.836005,269.000000,360.000000,0.008000,794.817961,1.947312,878.661134,2.355144,633.381672,2.158822,574.431733,2.704737,443.238122,2.143165,594.649825,2.084851,893.823242,2.044636,792.814579,2.399504,892.861004,1.780303,690.080595,1.646965,438.811318,2.606511,402.320779,2.624122,395.043203,2.617892,685.930187,2.883575,603.675709,3.000110,738.605015,2.440871,442.273687,2.769114,552.420027,2.528286,519.570792,2.557053,466.499507,2.842527,833.462081,2.428799,701.545997,2.780630,821.971218,3.008068,490.184731,-2.960878,461.847392,-3.014358
3663287337.935739,267.000000,360.000000,0.028000,964.970595,1.689395,628.461499,2.453497,498.289931,1.750253,267.483671,1.917819,657.581021,2.590062,411.447648,2.076631,432.845477,2.002463,317.055235,2.637364,662.887494,2.034135,524.628016,1.885706,444.373752,2.393960,654.925610,2.074306,356.533504,2.354690,604.013819,2.873488,574.895000,2.683768,382.013644,2.763481,493.202333,2.330719,444.666460,2.769969,509.210701,2.649518,472.745202,2.577957,612.419588,-3.138996,452.499479,2.595712,502.325228,2.524096,449.595972,2.637346,740.014447,2.830666
3663287338.036468,269.000000,360.000000,0.008000,322.077856,2.105589,903.830193,2.658913,456.202412,1.941692,814.243111,2.411772,474.278097,2.355388,421.205616,2.342955,531.935123,1.875869,531.256697,2.247838,422.015153,2.218411,408.608553,2.278884,600.727239,2.145526,416.425925,2.436281,306.210266,2.351660,405.598411,2.506017,669.972498,2.469585,531.763017,2.721868,458.468223,2.735746,476.798938,2.760367,445.004925,2.663498,497.122600,3.140672,411.539833,2.799859,519.893290,2.861573,530.125158,2.833636,485.274727,2.455410,559.495646,-2.886118
3663287338.136201,270.000000,360.000000,0.040000,370.369231,2.497652,602.801727,2.325421,739.608575,2.503028,472.661926,2.446886,747.658281,2.434197,496.578327,2.866360,692.454372,-3.087505,534.913772,3.082234,506.487394,2.349396,867.775625,2.053949,1258.014948,2.801679,736.418147,2.468758,685.152629,2.603959,506.716031,2.624657,624.103143,2.946316,892.219564,-3.105402,568.210610,2.753645,955.570371,-2.694266,735.742833,3.057537,625.228902,-2.985693,1110.807799,-2.412355,929.412613,3.075613,702.635110,2.678052,619.198055,-2.914846,1074.674241,-2.814193
3663287338.235936,272.000000,360.000000,0.016000,625.885563,2.696673,794.752556,2.370757,508.154943,3.013526,767.938926,-3.018942,505.138169,2.768291,499.799137,2.900975,929.688255,3.119410,621.104623,-2.363393,637.428227,2.938158,641.612082,2.969472,396.803816,-3.089987,1257.854103,-2.893430,468.099693,-2.780191,1304.093824,-2.746642,789.981228,-2.350941,507.268699,-2.681363,781.076107,-2.520726,998.589654,-2.815743,607.989699,-2.708163,539.549578,-2.545881,709.132622,-2.622501,437.035919,-2.268587,716.154988,-2.300886,751.449762,-2.771407,593.072593,-2.171144
3663287338.336667,274.000000,360.000000,0.004000,529.986246,-2.543200,502.266494,-1.949756,272.902224,-2.499252,666.878299,-2.058078,440.975660,-2.901700,380.865565,-2.370361,375.259877,-2.210495,390.739353,-2.409022,755.229058,-2.251211,378.468755,-2.379941,378.787796,-1.948862,451.026520,-2.105763,490.366649,-1.823486,401.032313,-2.133056,362.870638,-1.627905,471.599685,-1.690915,498.127104,-1.948462,476.290900,-1.914072,503.168712,-1.691452,323.095976,-1.853547,513.202825,-1.616131,934.889317,-1.251398,329.393256,-1.468354,449.261730,-1.742309,357.373261,-1.733554
3663287338.436409,276.000000,360.000000,0.000000,416.000368,-2.049675,544.899974,-2.146761,421.245749,-2.074066,470.081135,-2.268089,424.295209,-2.314492,365.835595,-1.944445,469.117842,-2.201025,358.826605,-1.861400,467.998409,-2.102555,304.146093,-2.134227,347.188548,-2.087205,458.870825,-1.879326,416.492321,-2.093604,455.992151,-1.583676,358.008021,-1.541852,476.170245,-2.084279,363.704788,-1.593533,485.403481,-2.071506,436.200859,-1.693208,362.828260,-1.718642,325.546819,-1.642859,401.658854,-1.398765,303.603229,-1.419491,402.569948,-1.871448,435.532063,-1.427365
3663287338.536131,278.000000,360.000000,0.000000,259.103797,-1.914720,221.753030,-2.002183,222.887188,-1.850156,289.100477,-2.141774,230.531646,-1.758345,210.875380,-1.838329,204.032648,-1.692633,187.640212,-1.562112,211.060776,-1.921041,247.086901,-1.811010,204.453376,-1.675188,202.406241,-1.524232,208.582543,-1.442884,263.966187,-1.475391,244.885397,-1.305609,219.510833,-1.353829,225.592225,-1.416129,237.128814,-1.434154,223.577308,-1.417123,232.069822,-1.202143,250.566380,-0.967762,198.468305,-1.220136,252.174946,-1.078351,230.709675,-1.074800,240.338772,-1.071958
3663287338.635866,279.000000,360.000000,0.000000,249.796684,-1.958177,219.393327,-1.793953,268.390112,-2.040238,278.476433,-1.984962,268.460909,-1.866162,225.828551,-2.004354,238.959056,-1.692307,210.681975,-1.740842,214.747660,-1.804906,191.749390,-1.846265,226.639496,-1.625700,231.313227,-1.579624,222.625131,-1.417405,259.252526,-1.492781,227.847471,-1.268222,224.215805,-1.310245,220.650926,-1.421423,239.158876,-1.347474,235.099235,-1.333877,237.030556,-1.032950,212.356440,-1.391811,204.564831,-1.389865,244.850619,-1.094574,217.798767,-1.067528,298.890744,-1.078337
3663287338.737668,281.000000,360.000000,0.000000,189.117488,-1.877801,208.864842,-1.912914,217.907507,-1.698105,206.952828,-1.857649,192.863505,-1.857752,169.394418,-1.727820,184.558839,-1.626035,190.521736,-1.708712,180.267393,-1.733162,154.913299,-1.702082,191.662802,-1.436196,179.635551,-1.472802,195.469741,-1.554230,180.729683,-1.397477,164.334649,-1.576995,203.364456,-1.317186,187.491568,-1.438086,168.258834,-1.327832,155.843023,-1.315656,177.161082,-1.330784,177.438405,-1.121393,188.422566,-1.128896,168.849071,-1.108607,165.055083,-1.060475,160.762909,-1.118772
