Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663287337.836005,269.000000,360.000000,0.000000,277.281644,-2.192196,369.299092,-1.929573,327.918063,-1.749469,318.558111,-1.634702,322.919832,-2.130513,252.302419,-1.698921,451.942471,-1.627870,298.548447,-1.881633,380.154275,-1.811098,295.485359,-1.932688,422.904383,-1.733134,385.179062,-1.853513,296.389250,-1.718932,413.562944,-1.753238,449.292900,-1.751155,304.239417,-1.793385,310.901033,-1.756888,456.771567,-1.770280,316.588163,-1.613598,315.334308,-1.504163,550.275391,-1.673514,317.212055,-1.384231,340.076385,-1.372797,347.904794,-1.435784,388.518290,-1.713798
3663287337.935739,267.000000,360.000000,0.000000,312.787483,-1.915285,333.593489,-1.864097,368.734263,-1.875746,308.733038,-1.867503,446.663353,-2.089819,331.380855,-1.881857,301.595791,-1.900965,339.938215,-1.943597,363.789781,-1.632472,349.049846,-1.840646,352.941153,-1.557480,297.171660,-1.715160,349.792900,-1.794588,401.867643,-1.784628,373.857207,-1.383691,384.298979,-1.351400,405.492430,-1.697593,343.003421,-1.590783,327.834485,-1.759073,320.469939,-1.791378,400.439706,-1.514706,535.450770,-1.704934,343.986056,-1.901561,327.554699,-1.906474,434.944411,-1.733211
3663287338.036468,269.000000,360.000000,0.000000,261.128379,-2.058651,546.946318,-1.858620,284.650401,-1.743307,343.702095,-2.043194,346.980831,-1.408801,297.377996,-1.946757,377.874706,-1.893846,340.094062,-2.047848,314.392719,-1.960159,353.201075,-1.704817,401.460990,-1.579741,278.409685,-1.847822,318.732212,-1.849367,318.533108,-1.950774,339.346060,-1.692135,276.447176,-1.666610,383.238487,-1.768258,325.545457,-1.601480,379.027314,-1.714982,367.151710,-1.749212,326.389054,-1.514853,284.318404,-1.538988,503.061560,-1.343351,278.936311,-1.663321,453.574199,-1.439109
3663287338.136201,270.000000,360.000000,0.000000,631.596422,-1.755802,359.025963,-1.729794,376.550925,-1.698118,442.041847,-2.016463,462.233237,-1.769692,377.307870,-1.709917,569.655726,-1.368689,306.218881,-1.848068,350.610155,-1.859846,397.741559,-1.769754,282.539962,-1.413656,320.046156,-1.593473,325.167529,-1.587061,430.761035,-1.536999,333.125801,-1.739720,445.424550,-1.443707,274.202452,-1.744054,317.853894,-1.591131,317.992834,-1.203324,332.604293,-1.306740,576.357714,-1.975432,413.166886,-1.532315,543.093776,-1.340786,310.127830,-1.250724,355.524189,-1.469051
3663287338.235936,272.000000,360.000000,0.004000,428.324264,-1.293223,404.816512,-1.488499,447.544251,-1.808945,348.179762,-1.755549,365.717996,-1.358901,487.962014,-1.462035,478.192893,-1.472380,394.574365,-1.736982,310.114626,-1.521283,362.330388,-1.398550,470.171894,-1.585148,413.576844,-1.566772,472.762811,-1.232588,348.073095,-1.391120,471.058805,-1.288741,370.496285,-1.440479,341.166863,-1.218454,492.951762,-1.456204,607.248718,-1.458543,445.015677,-1.134004,488.804907,-1.515068,479.587494,-1.484466,339.219353,-1.591407,364.282504,-1.232429,319.452221,-1.115226
3663287338.336667,274.000000,360.000000,0.008000,381.287488,-1.146662,678.872489,-1.387236,452.080958,-0.712264,485.885375,-1.217516,917.719668,-0.860019,1181.139092,-1.024921,679.927120,-1.210578,408.822789,-1.216030,570.028460,-0.813928,1418.032988,-0.940645,506.812647,-1.555180,470.837048,-0.882893,500.067071,-1.041110,482.621610,-0.895299,594.353868,-1.169582,351.579223,-0.733015,533.747984,-0.989975,487.420280,-0.485815,427.025445,-0.999760,759.176859,-1.299735,597.729309,-1.004164,656.638070,-0.306920,693.357570,-0.758577,561.592618,-0.779905,538.719123,-1.034591
3663287338.436409,276.000000,360.000000,0.024000,456.614117,-0.799241,515.159230,-0.903845,432.518419,-1.170917,569.621702,-0.870918,524.141902,-0.814162,637.919628,-0.609373,1153.056062,-0.994405,514.463268,-1.163828,601.490343,-0.886337,519.907814,-0.827202,525.657726,-0.824644,613.767666,-0.680904,621.190425,-0.654057,504.515028,-1.289675,681.406170,-0.778737,394.425395,-1.130983,419.401987,-0.704832,635.023765,-0.874666,720.225276,-0.903827,733.177690,-0.710144,816.203202,-0.716275,810.027347,-0.729664,647.109341,-0.924224,991.962053,-0.511545,565.757566,-0.160589
3663287338.536131,278.000000,360.000000,0.008000,543.627177,-0.338798,740.648093,-0.032993,459.780169,-0.646359,573.049062,-0.123792,488.760011,-0.110267,423.540364,-0.322205,431.968014,-0.226893,490.924921,-0.111487,577.550269,0.150232,377.469507,0.068664,645.090153,-0.000389,555.039558,-0.149706,301.158693,-0.105951,808.628896,-0.788072,434.157185,-0.493964,387.189882,-0.129990,414.521473,-0.292446,631.210751,-0.017691,659.488674,-0.030767,676.009218,-0.595099,363.636235,-0.164475,383.096887,-0.282775,672.698992,-0.259949,462.205509,0.027742,527.174058,-0.249212
3663287338.635866,279.000000,360.000000,0.008000,399.562846,-0.303841,487.674868,0.021887,393.580267,0.033480,441.718686,-0.145248,393.506006,-0.528412,375.189739,-0.269696,397.165874,-0.431576,728.681027,-0.080954,696.578825,-0.098361,432.769947,0.008295,480.489495,-0.019531,428.583401,0.117785,517.362486,-0.089311,519.634541,-0.225631,544.527060,-0.099696,449.992592,-0.342321,500.865842,-0.225310,531.619183,-0.201137,707.000364,-0.072024,469.225930,-0.016156,374.736025,-0.447413,1122.829984,-0.073821,449.653908,-0.091415,627.550264,0.398914,542.549469,-0.052041
3663287338.737668,281.000000,360.000000,0.000000,425.779037,-0.285648,434.573972,-0.043314,930.677494,-0.673332,785.522128,-0.660282,489.951074,-0.489660,466.293127,-0.326411,575.723816,-0.154779,373.762756,-0.416685,503.285908,-0.837786,398.287637,-0.255263,399.234000,-0.344371,443.696104,0.062946,676.575417,-0.391375,486.052536,-0.366722,604.924318,-0.632490,540.882648,-0.051988,435.258212,0.211495,382.743337,-0.223651,571.013661,-0.366088,443.207904,-0.231313,421.519585,-0.043553,547.800633,-0.185267,392.598695,0.088592,616.813913,0.320577,345.541688,0.051284
