Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666311670.082263,270.000000,0.000000,65.368755,2.027746,64.858591,2.017373,72.628168,1.950883,76.599004,2.064792,70.531475,1.990450,69.184484,2.052232,74.190834,1.967965,76.213571,1.997269,70.910315,2.122601,72.802745,2.043905,73.616282,1.962373,71.125842,2.073331,69.175282,1.937396,60.775827,1.949013,64.356444,1.891604,74.710370,2.002000,64.731232,1.829127,77.244404,1.910494,78.310260,1.957580,75.308231,1.891295,82.980434,1.917809,75.278347,1.903528,73.757054,1.823343,77.203400,1.886186,72.349196,1.995163
3666311670.181998,268.000000,0.000000,27.810582,1.859318,26.642657,1.865525,29.213422,1.846953,25.468748,1.825037,29.035568,1.770460,26.433530,1.786116,28.306394,1.786976,26.697936,1.778300,27.767519,1.723016,23.905066,1.821247,31.212637,1.691325,25.925264,1.859357,26.713550,1.764300,27.184879,1.616837,25.462679,1.780067,26.125707,1.711760,29.598466,1.595410,24.660773,1.667559,31.891944,1.720586,30.323947,1.701408,30.095143,1.545376,26.914006,1.668311,31.076323,1.740705,31.365285,1.513034,29.437655,1.601829
3666311670.281730,268.000000,0.000000,36.723951,1.648709,40.516935,1.374282,40.255245,1.505301,41.913289,1.603070,39.191270,1.497269,36.219953,1.554660,39.977833,1.419803,32.071353,1.441353,33.504280,1.431998,37.133809,1.487938,46.988873,1.530959,35.035879,1.527581,42.371098,1.388375,41.753023,1.298870,37.676115,1.461108,35.406130,1.402921,43.063008,1.169570,43.178061,1.323569,36.717796,1.288425,36.472966,1.399051,35.040270,1.146887,44.477302,1.328889,37.779123,1.274626,40.259067,1.318607,40.276743,1.294944
3666311670.381968,269.000000,0.000000,52.287919,1.936556,48.883929,1.862092,57.354207,1.904359,47.817561,1.898314,52.119546,1.812669,46.383662,1.868255,46.075000,1.787109,55.094358,1.893510,46.599517,1.844039,44.249089,1.884404,51.661346,1.928633,48.924304,1.850004,44.057945,1.861247,50.500698,1.778108,43.977878,1.811302,46.405824,1.825331,54.336071,1.711973,48.708168,1.769388,55.779259,1.752571,52.226604,1.678139,49.574561,1.723901,53.476155,1.739443,53.302425,1.865190,56.703020,1.717983,53.847989,1.804782
3666311670.482193,270.000000,0.000000,33.586243,1.922172,34.391196,1.884639,34.133958,1.893034,31.599568,1.878155,33.664040,1.841514,29.996198,1.867916,32.476980,1.851065,33.696556,1.861743,30.279567,1.828761,31.233732,1.862428,33.296235,1.792635,32.856116,1.852224,33.495825,1.807835,32.522766,1.714582,31.278629,1.846816,32.156780,1.778940,32.578563,1.718313,32.795660,1.828601,33.944760,1.761122,33.979624,1.710954,33.214923,1.655871,33.802636,1.772572,33.734773,1.724168,37.014301,1.723730,34.322423,1.741710
3666311670.581927,270.000000,0.000000,33.563551,1.650291,31.243296,1.643858,34.623673,1.747568,32.503028,1.577428,31.050434,1.835475,32.492363,1.736367,31.759484,1.705343,36.930114,1.661600,28.740496,1.768740,32.214918,1.589976,36.729135,1.763298,28.754100,1.663953,33.774986,1.668173,36.192454,1.492016,29.254252,1.680049,33.405947,1.723850,33.449991,1.636895,34.586351,1.521924,31.757920,1.735367,31.397103,1.477236,32.431046,1.632983,37.606176,1.508843,34.384386,1.684344,37.721250,1.516008,39.565768,1.553889
3666311670.683655,271.000000,0.000000,60.902450,1.307823,63.777751,1.250531,56.188435,1.355821,53.792018,1.315168,54.365054,1.275846,54.265779,1.303423,53.139998,1.294605,60.813284,1.293070,54.648251,1.270116,60.431719,1.331074,60.272798,1.177361,56.080678,1.169211,53.926691,1.288375,57.573717,1.165211,52.110224,1.298760,59.045970,1.227982,62.433760,1.122209,55.456027,1.172976,65.596496,1.195310,61.205946,1.096951,62.281723,1.055982,55.461512,1.140304,62.648761,1.258498,61.421414,1.022380,60.260176,1.073947
3666311670.783389,271.000000,0.000000,39.020892,1.419421,38.625323,1.449269,40.009743,1.404195,38.347768,1.432288,39.452292,1.430985,34.057492,1.438942,37.324678,1.348886,37.542104,1.405114,34.649795,1.369096,34.093317,1.399659,39.777988,1.394622,36.755850,1.405905,38.072689,1.355715,40.366485,1.274829,37.522592,1.349196,37.185315,1.399871,39.786417,1.348890,36.000845,1.336272,38.067756,1.321857,42.176631,1.257198,39.883211,1.208623,40.690290,1.281515,43.362056,1.324202,44.633841,1.227618,42.701280,1.298504
3666311670.883121,271.000000,0.000000,57.901624,1.166653,56.198537,1.209822,61.664749,1.216832,54.130229,1.187869,55.710480,1.204248,53.471967,1.205929,54.426050,1.225894,57.645257,1.179370,49.308884,1.072769,49.900828,1.257981,54.643204,1.185129,51.269702,1.183782,57.008088,1.196137,57.309960,1.052835,47.636502,1.155659,51.515321,1.136257,55.129443,1.106997,54.248479,1.160361,63.019232,1.118406,59.951457,0.935420,51.749189,0.955260,60.284960,1.150163,58.771213,1.044161,64.883584,0.876722,60.226599,1.019475
3666311670.982860,273.000000,0.000000,99.827742,0.883663,84.565177,1.175989,67.627937,1.246495,70.484924,1.253994,52.573998,1.143890,52.149283,1.446446,64.830103,1.098889,65.035931,1.244945,56.621245,1.111784,92.101814,1.323044,58.609567,1.343956,64.889137,1.080793,57.988627,1.226053,70.757498,1.308920,62.613444,1.263912,60.238289,1.081115,64.820724,1.038846,61.924286,1.418024,57.727877,1.023421,90.007038,0.788494,52.718212,1.100093,75.347284,1.308858,72.646092,1.160335,68.811809,1.119168,61.815036,1.388037
3666311671.083604,273.000000,0.000000,69.261422,1.570271,64.417831,1.564039,68.564827,1.469263,66.378024,1.502729,64.674189,1.388085,63.489275,1.518263,64.992241,1.447087,63.343325,1.499716,62.241582,1.480577,65.946284,1.583188,64.131900,1.470747,66.458337,1.482959,63.977390,1.515097,66.208985,1.314528,63.155789,1.404314,69.567361,1.394044,65.221261,1.338715,65.750195,1.375992,73.029832,1.465617,86.319781,1.297773,64.939354,1.278673,69.795700,1.306293,62.618336,1.426322,79.998704,1.266368,74.660158,1.360881
3666311671.183319,273.000000,0.000000,86.839446,1.508303,86.980737,1.454842,76.297694,1.584486,93.772037,1.603454,76.842971,1.470395,80.739238,1.513924,75.105015,1.601992,77.521865,1.503826,73.680015,1.544075,79.334101,1.517657,93.564998,1.534137,79.627169,1.586461,91.320891,1.561093,95.430299,1.340536,90.082829,1.562125,94.896928,1.565667,93.944203,1.307681,85.766403,1.509552,87.562597,1.356755,101.224948,1.320975,106.281064,1.145752,93.761518,1.487159,95.560695,1.531061,101.279427,1.383655,91.408890,1.555110
3666311671.283053,274.000000,0.000000,139.555987,1.583493,154.619273,1.635552,134.546430,1.875470,143.818779,1.974405,157.393672,1.631660,132.998688,1.655605,151.096009,1.528138,155.392690,1.528100,165.247394,1.514581,134.028904,1.626062,195.519848,1.615284,141.504198,1.620233,221.132952,1.675001,180.054010,1.679707,153.816428,1.655073,187.275841,1.428434,179.508180,1.319354,168.024477,1.723938,206.970739,1.420974,297.723503,1.789437,209.970838,1.379186,195.643927,1.244788,239.175226,1.908335,201.937604,1.703273,225.727100,1.762803
3666311671.382787,275.000000,0.000000,87.933646,1.948081,84.636964,1.771262,133.156555,1.433165,84.873462,1.877365,136.020461,1.920927,112.695159,1.177003,114.755848,1.826550,128.852566,1.600592,93.169492,1.576633,76.867417,1.696277,113.130712,1.517731,104.081413,1.722230,90.784121,1.558741,104.417194,1.462510,99.492491,1.687495,119.946027,1.714921,148.222662,1.781853,106.361612,1.431427,129.212556,1.478464,94.517859,1.517645,177.014684,1.223220,89.286429,1.442016,173.194993,1.753687,154.504653,1.415780,106.974721,1.300692
3666311671.484514,275.000000,0.000000,141.329745,2.225377,186.363089,2.334430,129.293371,2.243964,116.494583,1.991106,114.215297,2.133705,137.376853,2.174021,113.414463,1.960082,129.026086,2.100515,128.843787,2.094237,100.511325,2.072225,152.207501,2.029719,192.483536,1.926187,160.684043,1.969227,154.430806,2.071684,147.785355,2.165430,167.201827,2.190369,225.224870,1.516675,142.121010,2.229224,167.033425,2.070773,189.432650,1.981432,141.223195,2.013555,161.305737,2.304409,149.550783,2.233916,181.878905,1.790539,138.233096,2.210436
3666311671.584249,275.000000,0.564000,209.634439,2.300552,231.081093,2.252289,232.050961,2.441367,188.859224,2.490361,209.376345,2.469564,179.648525,2.239689,212.837491,2.636037,142.822227,2.423070,211.890035,2.278792,258.095419,2.594531,185.293208,2.812394,165.392695,2.373687,168.139698,2.453959,220.280134,2.390199,178.220436,2.631753,173.845951,2.605214,242.389726,2.600221,190.147696,2.865695,256.835171,2.425304,231.872683,2.612504,192.261773,2.787345,232.804394,3.003614,259.200290,2.441874,248.096536,2.453027,201.766858,2.570718
3666311671.683999,277.000000,0.000000,198.068996,2.628986,145.397012,2.763774,135.211809,2.722805,168.381980,2.638687,134.644267,2.758601,144.393146,2.605569,167.467657,2.667737,134.817671,2.641762,128.559722,2.699230,152.821159,2.774148,149.245500,2.703761,151.977544,2.654298,110.426719,2.736122,132.774820,2.607494,162.053839,2.673532,159.377727,2.561161,137.999022,2.797293,151.538977,2.808033,158.685012,2.663788,141.297787,2.760480,131.947911,2.757375,165.875449,2.669487,135.992576,3.022826,128.159587,2.740700,174.071143,2.729886
