Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3662683557.554965,268.000000,359.000000,0.000000,77.270798,0.825644,76.618988,1.003676,79.187805,0.920066,81.627276,1.052376,76.188513,1.042662,78.980366,0.994790,75.082437,1.113586,67.466877,1.180675,73.968703,1.207668,71.450435,1.226203,72.847554,1.345821,72.189815,1.399115,73.178582,1.484721,77.994221,1.520515,69.465530,1.463559,69.710931,1.597341,73.982848,1.624512,77.895072,1.658796,72.348584,1.691977,69.993195,1.905834,74.892726,1.901977,75.853497,1.830693,68.725396,1.931036,79.066343,2.074145,81.792076,1.980831
3662683557.654686,268.000000,359.000000,0.000000,82.941219,0.986033,84.981515,1.014405,81.518929,1.135204,87.717352,0.961715,85.849692,1.140432,78.102161,1.047800,80.097944,1.291577,73.229611,1.279784,83.576108,1.292500,72.546832,1.303542,72.120215,1.458170,74.995044,1.429532,72.142842,1.470739,82.144818,1.548504,76.947352,1.584933,73.953087,1.596837,79.320687,1.776038,80.184937,1.727258,78.301640,1.827689,72.745264,1.898911,79.415720,1.956403,76.213668,2.034898,82.286845,2.015971,78.420471,2.138132,87.856492,2.105864
3662683557.754418,269.000000,359.000000,0.000000,84.533576,0.831235,87.004364,0.907151,82.835796,0.909182,82.667656,0.945575,88.700479,1.055181,75.640072,1.069450,85.527428,1.170565,74.813553,1.295945,75.936527,1.238954,70.194120,1.177959,72.937088,1.371605,80.321265,1.345531,72.220379,1.346385,79.370253,1.533496,73.913613,1.553760,76.916929,1.651901,83.163094,1.752585,83.631262,1.724464,77.701430,1.735927,81.691321,1.869832,77.742693,1.875000,75.718641,1.881347,77.218977,1.884950,75.965921,2.040370,82.731548,2.029049
3662683557.854152,270.000000,359.000000,0.000000,57.335951,0.464707,55.119512,0.479112,54.585955,0.639015,64.075488,0.554099,57.296727,0.608627,52.283444,0.530792,59.850053,0.697875,50.242017,0.829423,54.380039,0.740088,49.058797,0.822477,52.656485,1.020732,49.574904,0.889139,50.136547,0.985271,54.246037,1.076110,51.695831,1.119459,49.084441,1.109956,55.551879,1.257330,53.036424,1.257903,49.584519,1.357920,55.028231,1.434492,56.223812,1.422744,55.343728,1.517382,54.409992,1.575367,56.967602,1.538208,59.308340,1.636552
3662683557.954907,272.000000,359.000000,0.000000,50.316522,0.375164,47.391573,0.419238,49.382429,0.472039,54.094404,0.445427,52.155395,0.471058,48.885255,0.443306,53.489782,0.557046,45.243700,0.689984,49.012652,0.599056,44.363219,0.712444,47.011833,0.842997,45.551212,0.796117,45.940828,0.877188,47.080156,1.001640,44.856537,0.975748,47.842921,1.012619,49.687892,1.102556,50.483163,1.150924,45.175043,1.248988,47.905693,1.314166,48.730151,1.329085,48.789301,1.382269,50.459505,1.424787,51.477968,1.460689,50.659495,1.501000
3662683558.056046,273.000000,359.000000,0.000000,51.060101,0.283113,51.290976,0.357757,49.102208,0.394375,50.981280,0.415439,47.405597,0.501680,45.729373,0.508128,48.795642,0.633443,46.028120,0.642701,47.751617,0.622735,46.180343,0.691671,44.511426,0.811853,45.074684,0.785242,48.869154,0.796281,47.296827,0.929625,47.068802,0.985504,49.009379,0.984827,46.072684,1.151633,49.633227,1.132494,44.882141,1.096548,44.622888,1.255748,47.815235,1.370447,45.012658,1.324302,47.138368,1.406254,46.872921,1.503342,47.226668,1.479735
3662683558.155779,274.000000,359.000000,0.000000,44.766777,0.184491,43.545792,0.260426,44.204811,0.360752,47.378134,0.324116,49.349315,0.365561,42.780784,0.341488,46.862943,0.475857,41.893913,0.592283,43.677903,0.523436,39.469314,0.598223,41.187351,0.770520,41.018087,0.657040,39.461077,0.704759,44.306342,0.886523,41.338150,0.875880,41.346855,0.934754,43.682191,1.027214,42.433697,1.027435,41.405645,1.128328,42.098682,1.191602,44.448099,1.259495,46.031904,1.272578,41.604938,1.324206,43.587893,1.362857,46.323877,1.361410
3662683558.255513,276.000000,359.000000,0.000000,42.380880,0.074440,41.766812,0.086508,41.948858,0.202406,42.595915,0.183697,42.049194,0.288775,40.040515,0.248065,42.053796,0.391016,37.433332,0.412790,41.001902,0.399840,37.203471,0.513936,38.207064,0.601178,37.577807,0.553351,37.084326,0.591885,39.903921,0.743900,36.906503,0.759313,38.424533,0.802647,36.914670,0.931093,39.661479,0.929843,37.867135,0.962891,38.740831,1.072537,40.617824,1.128768,37.731282,1.130122,40.601572,1.174606,38.847758,1.276870,41.832439,1.242674
3662683558.355247,278.000000,359.000000,0.000000,42.813553,0.026234,41.416600,0.038429,41.117629,0.149273,39.669973,0.134889,41.988158,0.192885,36.987112,0.210948,39.873408,0.364895,38.932352,0.402939,38.584611,0.385868,35.371978,0.381771,34.868092,0.511113,36.801897,0.518643,36.292018,0.554258,37.330453,0.673750,36.039235,0.702946,38.844987,0.744592,38.552682,0.874418,38.989009,0.837832,37.181039,0.892247,36.165266,0.987237,38.899595,1.078327,36.603615,1.093652,38.713086,1.126182,37.141450,1.226086,38.477978,1.203053
3662683558.455167,279.000000,359.000000,0.000000,37.986400,-0.057723,36.244136,0.026312,35.861112,0.057457,40.026945,0.084539,37.940338,0.118406,36.448077,0.080474,37.858018,0.244364,34.720459,0.247543,35.700354,0.254052,34.721456,0.323165,34.355330,0.439972,33.795142,0.453902,34.312913,0.457497,35.647973,0.601786,33.924819,0.586084,34.996531,0.660177,35.180836,0.683698,36.412689,0.747911,34.142365,0.805127,34.851623,0.937848,37.071553,0.963479,36.187071,0.971449,35.008502,1.043201,36.136127,1.122231,38.218238,1.114601
