Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3682637470.616608,271.000000,0.000000,47.729039,-1.761668,48.834803,-1.674302,46.425624,-1.737044,50.934203,-1.804918,49.800544,-1.668696,47.519594,-1.680445,49.968301,-1.690729,48.318382,-1.642380,47.558376,-1.652964,45.494985,-1.652297,44.418266,-1.605766,45.708236,-1.573493,48.050469,-1.608542,46.025390,-1.575267,47.209734,-1.513007,45.550440,-1.505552,46.055465,-1.577913,44.888373,-1.558593,47.306978,-1.495975,47.031705,-1.477962,49.409845,-1.482534,46.274360,-1.460670,47.343377,-1.442369,52.313734,-1.399502,51.963652,-1.442370
3682637470.716836,268.000000,0.000000,46.483327,-1.494403,44.582392,-1.475482,45.031590,-1.421820,44.926815,-1.476086,43.337521,-1.418674,44.564474,-1.409980,47.438074,-1.457530,44.905642,-1.358037,44.592126,-1.350238,45.338144,-1.419267,43.761923,-1.375151,42.602682,-1.356879,41.706269,-1.347013,43.830741,-1.281465,43.977706,-1.344740,43.739884,-1.202597,43.164825,-1.294379,44.696990,-1.248075,43.032298,-1.260685,42.612236,-1.222514,45.850836,-1.205984,44.083095,-1.203565,46.655179,-1.232399,46.613502,-1.207823,46.667473,-1.232350
3682637470.816945,268.000000,0.000000,44.146455,-1.342820,42.747367,-1.280814,43.381836,-1.326575,43.806824,-1.320881,43.094777,-1.249459,41.708298,-1.223830,44.808750,-1.284567,43.940129,-1.209933,43.605017,-1.230260,40.346292,-1.216542,42.850831,-1.204138,42.851668,-1.205075,43.051631,-1.162926,40.846579,-1.147023,43.177845,-1.142808,42.765240,-1.100766,45.154129,-1.151788,44.420529,-1.105128,44.147162,-1.100017,42.457394,-1.103320,42.603678,-1.028557,42.935917,-1.054259,42.866647,-1.060683,44.352484,-1.057224,44.143614,-1.026545
3682637470.916666,270.000000,0.000000,47.105336,-1.701999,47.133999,-1.648579,44.169472,-1.680306,45.429904,-1.613145,45.215364,-1.625723,44.961761,-1.606907,44.909213,-1.573404,44.917457,-1.611416,45.680427,-1.568681,44.273064,-1.522897,42.573549,-1.555852,43.708707,-1.563554,42.305569,-1.501882,44.335337,-1.536986,44.101138,-1.527849,44.503571,-1.467161,46.028703,-1.479646,44.013509,-1.469022,44.693026,-1.460335,45.687282,-1.425853,44.473118,-1.498637,46.312196,-1.449658,45.867035,-1.444189,47.055626,-1.399732,46.056068,-1.408762
3682637471.017397,270.000000,0.000000,46.317319,-1.681899,46.972819,-1.593414,48.067768,-1.624153,48.192193,-1.635531,46.405499,-1.644822,44.431976,-1.553509,47.329859,-1.586621,48.638167,-1.541742,44.481770,-1.542915,44.625779,-1.526059,44.541794,-1.498800,46.107426,-1.542928,44.320676,-1.484921,44.836475,-1.472252,46.971243,-1.380739,46.207984,-1.477362,43.961775,-1.402694,43.939280,-1.450670,48.406825,-1.440730,46.427923,-1.324583,48.185116,-1.369486,44.124964,-1.393842,48.402116,-1.395304,46.664792,-1.392427,47.529054,-1.369146
3682637471.118130,270.000000,0.000000,45.081428,-1.638506,45.096972,-1.610826,44.602024,-1.645671,45.980194,-1.569131,46.270863,-1.623289,45.784256,-1.558085,47.274651,-1.584197,44.397624,-1.546204,44.471684,-1.518311,42.291156,-1.511104,43.964014,-1.510417,42.081728,-1.494613,45.521231,-1.477460,43.888252,-1.476117,45.739129,-1.464172,42.212382,-1.397172,43.786458,-1.414257,46.233817,-1.447677,43.936313,-1.393060,43.923608,-1.395690,46.995924,-1.379953,44.995090,-1.412676,46.096722,-1.360840,44.573671,-1.341887,45.424577,-1.305746
3682637471.217917,271.000000,0.000000,48.900769,-2.021585,49.563812,-2.002562,51.453774,-2.062971,50.616616,-1.966467,47.140794,-1.967079,47.170786,-1.954672,48.999783,-1.918178,47.402628,-1.888408,45.503660,-1.952334,46.314385,-1.872088,45.746473,-1.836289,48.759180,-1.863559,49.582696,-1.806137,49.840485,-1.830979,49.133864,-1.824245,44.748993,-1.799987,45.233681,-1.769392,47.777454,-1.850269,47.773892,-1.812757,46.397224,-1.719290,48.862122,-1.786523,50.128325,-1.723487,49.120716,-1.726225,47.906706,-1.712762,48.682959,-1.661379
3682637471.318653,271.000000,0.000000,49.296094,-2.057517,46.699837,-2.030238,45.752052,-1.984764,46.229889,-2.025736,46.594380,-1.998601,43.469873,-1.999819,46.815289,-1.936101,47.208382,-1.951017,45.390382,-1.963484,45.902325,-2.010449,44.697675,-1.875262,46.655938,-1.890988,45.945278,-1.942010,45.474648,-1.883807,45.637354,-1.822118,48.446288,-1.892874,43.579550,-1.885411,45.357702,-1.783092,46.216302,-1.874221,46.262737,-1.849535,46.658427,-1.779316,46.621817,-1.706777,48.534970,-1.786345,48.408889,-1.703798,46.151984,-1.730686
3682637471.420543,272.000000,0.000000,51.210413,-2.018492,45.707876,-2.020159,48.954738,-2.053288,48.128960,-2.024230,49.520691,-1.889408,45.066131,-1.916874,49.186263,-1.969908,46.419572,-1.890104,45.064186,-1.930877,46.875889,-1.956166,43.353806,-1.922627,46.783553,-1.843234,48.898054,-1.910389,44.668997,-1.839218,46.445259,-1.844692,46.673926,-1.816644,44.941144,-1.811209,46.735228,-1.785562,47.167099,-1.758210,47.819193,-1.762496,48.388830,-1.752762,45.636519,-1.798064,46.070109,-1.752762,45.599734,-1.695845,48.039862,-1.736518
3682637471.522225,273.000000,0.000000,48.285757,-2.274933,52.286456,-2.269430,48.705640,-2.329908,51.888252,-2.253033,48.067157,-2.241974,48.667071,-2.213463,48.488671,-2.271037,47.658008,-2.191669,47.999466,-2.152365,46.874816,-2.248282,48.610880,-2.157804,48.993492,-2.146440,48.358630,-2.166115,48.444460,-2.087643,48.808299,-2.080840,46.662495,-2.074518,48.961434,-2.104391,47.882790,-2.043708,49.656992,-2.044910,49.834177,-2.049011,52.184890,-2.049144,49.723978,-2.034511,48.224331,-1.994118,49.977170,-2.013754,52.239475,-1.934541
