Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3682637071.528747,268.000000,0.000000,45.269518,-1.253943,43.664903,-1.282995,46.445274,-1.273886,44.045658,-1.377054,44.777238,-1.383016,46.478823,-1.431536,43.644122,-1.425976,44.425098,-1.480674,44.029012,-1.518867,43.260216,-1.549890,41.507597,-1.631044,43.724912,-1.663917,44.217025,-1.650137,42.312677,-1.729031,41.684517,-1.781515,44.093355,-1.791213,42.115011,-1.778881,45.257575,-1.784445,43.683738,-1.917199,44.274974,-1.947833,43.955255,-1.929902,46.393909,-1.941503,41.909109,-1.999412,42.521741,-2.033218,45.545207,-2.055414
3682637071.628530,268.000000,0.000000,45.144032,-1.209073,45.120534,-1.249686,44.638089,-1.318060,45.661057,-1.361852,45.937612,-1.348282,43.310643,-1.420699,45.152918,-1.415165,42.487810,-1.503491,45.323838,-1.547370,43.151672,-1.567666,41.709338,-1.606251,42.804758,-1.607342,43.483204,-1.632462,41.426471,-1.708887,41.491197,-1.699327,42.528446,-1.795782,42.722273,-1.795629,43.864479,-1.811921,44.351548,-1.882702,42.011045,-1.915312,45.223472,-1.959430,43.624149,-2.026701,43.525049,-1.997704,43.917103,-2.102004,43.708781,-2.103404
3682637071.729957,268.000000,0.000000,47.203134,-1.273231,44.485008,-1.304770,46.496535,-1.326655,44.332657,-1.360141,45.216266,-1.360357,44.941358,-1.442162,44.267393,-1.478488,44.428985,-1.509852,45.081222,-1.508122,44.159318,-1.609701,43.294686,-1.661579,44.631348,-1.642716,45.156714,-1.709626,44.214432,-1.694208,43.738321,-1.761353,44.434638,-1.804008,47.198333,-1.837031,44.229452,-1.886809,42.438219,-1.940927,44.718791,-1.920990,44.392816,-1.963694,44.909619,-2.014536,45.511783,-2.049375,45.796774,-2.032864,41.888122,-2.151041
3682637071.830498,269.000000,0.000000,47.217519,-1.494141,45.987386,-1.480985,46.579023,-1.508706,47.549976,-1.585723,48.059582,-1.614792,45.949332,-1.699330,47.287392,-1.660156,46.835737,-1.650600,46.594545,-1.724975,43.812828,-1.773240,44.447672,-1.850313,44.000713,-1.831659,43.197651,-1.882154,41.362427,-1.933671,44.529394,-1.893303,44.160733,-2.013631,43.870429,-2.036946,45.303406,-2.034867,45.657087,-2.135738,44.453909,-2.085359,47.783649,-2.097311,44.978317,-2.180837,46.226311,-2.294365,44.620406,-2.233546,46.688257,-2.329177
3682637071.930089,270.000000,0.000000,47.671119,-1.432023,46.876304,-1.494916,45.708611,-1.530397,48.478842,-1.567813,49.036698,-1.589344,45.264489,-1.648298,45.065943,-1.615368,45.336002,-1.744881,45.544888,-1.707194,44.586275,-1.808838,46.235920,-1.773590,44.152808,-1.813078,45.764607,-1.841631,44.971726,-1.874963,43.969018,-1.916985,44.153349,-1.987700,43.951073,-2.008342,41.843382,-2.072287,43.417165,-2.046908,46.078159,-2.127825,45.707475,-2.106742,44.740125,-2.198973,47.376193,-2.281250,45.492474,-2.221056,45.080958,-2.262359
3682637072.031214,270.000000,0.000000,50.555545,-1.386015,47.038832,-1.505396,46.741080,-1.474368,46.881069,-1.551733,47.144958,-1.565179,46.945885,-1.631073,47.415523,-1.664174,46.397160,-1.708694,46.377391,-1.718072,44.017967,-1.796604,43.524703,-1.799357,47.872298,-1.794586,44.707712,-1.899409,43.199031,-1.931343,45.423254,-1.937741,44.662417,-1.974369,43.333647,-1.988066,44.046189,-2.046122,45.745409,-2.092523,44.705312,-2.133386,46.927150,-2.172358,45.833040,-2.169431,45.067336,-2.231676,49.802938,-2.286217,45.583177,-2.303488
3682637072.132046,271.000000,0.000000,51.286097,-1.770971,49.880708,-1.727232,49.486700,-1.848775,46.070272,-1.867494,47.229581,-1.906398,48.259855,-1.939577,47.564914,-1.991997,45.300549,-1.958207,47.905029,-1.966941,46.610828,-2.016253,44.647811,-2.067863,43.721715,-2.088564,45.542656,-2.107370,46.368385,-2.181958,44.046946,-2.210952,45.542417,-2.207655,46.959290,-2.297998,44.988783,-2.347783,45.951991,-2.347194,45.963592,-2.396619,44.693439,-2.435398,47.009292,-2.441780,46.418464,-2.489465,44.174534,-2.538472,48.504253,-2.563764
3682637072.233226,271.000000,0.000000,48.472870,-1.718563,49.436483,-1.759968,49.177353,-1.797035,48.455972,-1.779027,48.306092,-1.868806,46.094574,-1.877639,48.188132,-1.910972,48.622553,-1.968706,48.789595,-1.980952,47.034559,-2.050346,44.597926,-2.070714,43.973807,-2.091394,45.774510,-2.082501,45.703460,-2.189889,45.756383,-2.240857,47.157778,-2.236990,44.186622,-2.283006,45.596425,-2.314357,44.769971,-2.384096,45.820641,-2.317801,45.603390,-2.399063,46.109548,-2.422280,47.380116,-2.480663,44.557849,-2.516330,47.394524,-2.544021
3682637072.332751,271.000000,0.000000,48.236679,-1.733717,47.831599,-1.822776,46.243050,-1.817802,46.409842,-1.821723,44.479242,-1.849417,46.449746,-1.901160,45.220911,-1.901926,44.990446,-1.990444,47.511995,-2.002903,45.751212,-2.037214,46.736003,-2.085026,45.159319,-2.095027,44.694990,-2.136138,45.568564,-2.165166,45.775568,-2.259785,45.803106,-2.252149,45.802616,-2.250472,47.255067,-2.342483,46.488202,-2.370835,43.469368,-2.385271,44.018429,-2.432890,46.572794,-2.449281,46.721718,-2.496020,47.008694,-2.506539,45.642330,-2.616445
3682637072.433726,273.000000,0.000000,48.411603,-2.018483,48.455945,-2.045433,49.064275,-2.134730,49.940012,-2.190917,48.525114,-2.183199,49.491956,-2.195249,45.722727,-2.273899,47.921538,-2.294048,48.185735,-2.315556,48.543202,-2.411814,49.752041,-2.379411,46.672797,-2.460515,48.033008,-2.498257,47.816231,-2.546406,47.118452,-2.572134,47.787406,-2.506844,48.305143,-2.641851,45.657417,-2.607571,47.192924,-2.696740,46.586289,-2.683535,50.466795,-2.736626,47.179702,-2.791471,47.735947,-2.792477,47.693176,-2.826941,47.683070,-2.873564
