Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3683670734.917411,0.101562,620.813377,2.871534,555.892861,-2.934851,402.458271,-2.792238,313.106728,-2.877158,253.913697,-2.867673,348.645771,-2.584850,322.184613,-3.057762,400.854869,-2.836321,360.558606,-2.556291,431.528092,-2.773278,412.526174,-2.685996,580.166179,-2.585615,611.989955,-3.025447,332.105546,-3.050058,296.664233,-2.935631,761.061778,-2.244390,389.316198,3.057639,357.232997,-2.912800,588.032008,-3.130921,345.754052,-3.117374,351.552204,-2.986353,465.003693,3.119963,494.958739,3.106583,339.779236,-2.952847,496.814360,2.726687,313.268555,2.815836,259.888133,-3.051162,299.746386,-2.793684,247.214299,-2.854865,565.928109,2.976317,286.644767,-2.811293,390.169990,-2.755895
3683670735.017478,0.152344,529.612895,-2.218194,537.642415,-2.858489,869.543902,-2.698416,519.069607,-2.816253,451.541226,-2.891515,393.445352,-2.290540,406.661265,-2.551189,600.287108,-3.027327,446.208583,-2.464821,1162.557544,-1.969232,1063.422252,-2.628136,559.348408,-2.098374,544.941010,-2.535044,484.473905,-2.889716,813.739501,3.138459,875.550814,2.858602,441.060985,3.084372,903.800067,-2.198448,532.925733,-2.565638,529.816778,3.118446,444.126294,-2.464326,744.311003,2.711176,795.249171,2.869564,1014.771248,-2.968928,1418.832892,3.135148,323.117611,-2.832051,397.379917,-2.404920,570.071083,-2.428704,506.604001,-2.798820,541.338121,3.121458,652.951056,2.931687,1502.438777,1.931392
3683670735.117239,0.070312,536.985583,2.877436,534.141178,-2.836283,468.253455,-2.694576,260.039449,-2.341130,292.570193,-2.767318,328.673694,-2.475599,312.024145,-2.875491,883.352545,-2.741819,309.424092,-2.666118,281.100290,-2.124648,499.598477,-2.477778,370.798233,-2.456807,475.983102,-2.004496,391.546626,-3.041356,409.772390,-2.357493,415.267938,-2.587257,291.196516,-2.562410,349.935193,-2.264639,457.062423,2.959227,439.309775,-2.586676,336.221392,-2.488842,437.895721,3.015067,414.948741,-2.962997,379.102981,-2.819591,637.204296,-2.326842,319.046772,-3.132853,432.354439,-2.605815,561.614965,-2.640792,454.651375,-2.471770,810.927171,-2.561244,576.994488,-2.338933,384.397136,-2.413510
3683670735.217010,0.039062,272.389078,-2.907133,262.164458,-2.797840,254.754987,-2.810344,303.047175,-2.586169,261.388487,-2.966699,318.723310,-2.978941,420.742948,-2.853325,385.652350,-3.016333,265.212039,-2.878121,393.671545,-2.576855,427.568424,-3.075821,279.162201,-2.468487,423.928317,-2.558976,262.595274,-2.736721,306.156117,-2.721131,359.812052,-1.964547,340.656670,-2.824523,312.896171,-2.481536,434.699617,3.037749,291.646807,-3.110113,214.411386,-2.672922,396.617254,-3.027813,326.263290,-2.858034,277.503560,-2.977484,245.764883,-2.573231,327.871545,-3.094090,223.942366,-2.895685,302.672387,-2.700592,297.234614,-2.662397,569.154190,-2.675818,345.416766,-2.550789,433.106666,-3.021375
3683670735.317725,0.066406,339.167733,-2.986214,626.742288,-2.412838,443.399644,-2.928036,312.476481,-2.713441,322.402811,-2.500813,240.538531,-2.696114,364.885688,-2.586722,567.033764,-2.304519,502.326534,-3.076444,444.429923,-2.771521,417.705650,-2.939587,304.652649,-2.352116,464.846723,-2.657425,295.983127,3.100061,372.516158,-2.510427,972.984691,-2.140186,363.381682,-2.630330,465.420861,-2.764270,513.923068,-2.493056,361.856789,-3.020857,367.383032,-2.577455,472.900877,-2.866500,452.038926,-2.856352,323.631091,-2.891225,522.157707,-2.581768,290.150729,-2.944244,410.635675,-2.821027,351.256534,-2.774185,272.007433,-2.570230,554.974185,-2.509876,374.040266,-3.021719,639.090029,-2.832265
3683670735.417801,0.031250,462.017856,-2.646316,381.369480,3.128091,363.593988,-2.692734,305.414336,-3.107653,340.555503,-2.377216,313.255825,-2.253640,373.855462,-2.565691,418.000120,-3.091781,341.420115,-2.374982,255.922992,-2.265682,542.137014,-2.846556,388.892933,-2.846506,326.619528,-2.916067,336.487850,-2.994981,398.632018,-2.469064,248.205853,-2.031191,282.512447,-2.912702,320.480139,-2.119711,457.782861,-3.123431,315.320071,-2.425640,274.646533,-2.600536,349.582980,-2.546163,364.280629,-2.632015,281.096137,-3.037328,482.183158,-2.819922,347.212735,-2.763246,365.786504,-3.103737,288.719222,-2.567043,318.067976,-2.518714,352.620629,-2.270614,294.698399,-2.427531,348.410002,-2.621600
3683670735.519094,0.054687,424.595634,-2.342447,338.565252,-2.747193,510.033188,-2.523167,370.575460,-2.997563,483.743049,-2.777997,261.332271,-2.387570,382.135025,-2.716638,410.485192,-3.082228,286.127651,-2.335531,459.416561,-2.318445,368.480984,-2.768674,364.150253,-2.312656,497.764172,-2.248291,399.289339,-3.032336,448.295207,-2.523438,588.900641,-2.243177,306.508206,-2.854284,336.735265,-2.526907,561.758832,-2.809438,294.226155,3.102233,365.985778,-2.688646,872.752192,-2.543707,418.717194,-2.887233,393.993241,2.952056,446.290180,-2.527089,300.783737,-2.962514,364.198002,-2.967755,338.984421,-2.421803,321.225415,-2.512937,553.992786,-3.005997,293.841025,-2.513443,324.950661,-2.711023
3683670735.618823,0.046875,516.342543,-3.080897,478.416602,-3.014682,264.301465,-2.692375,503.562021,-2.712320,279.100271,-2.824917,472.462173,-3.040766,247.200313,-2.284698,444.514684,-2.591997,319.757758,-2.772378,477.819481,-2.347394,390.934503,-2.997913,527.238322,-2.084938,371.371982,-2.608989,287.833430,-2.691278,606.429890,-2.026891,281.405894,-2.491924,371.817325,-2.295373,507.066221,-2.368603,424.426306,-2.772424,704.083091,-3.105101,385.862486,-2.370627,545.472160,-2.559100,431.170096,-2.924076,276.820674,-2.677958,593.846209,2.890391,276.168999,-2.528763,389.737529,-2.541410,331.694962,-3.064240,311.447937,-2.723450,697.897760,-2.948452,325.838405,-2.186556,263.803801,-2.330376
3683670735.719212,0.046875,350.991690,-2.643601,532.219494,-2.898716,415.270944,-2.796787,336.054411,-2.864391,225.476513,3.098713,295.077357,-2.910550,269.377432,3.136032,558.263157,-2.880156,423.060619,-3.074071,330.494235,-2.964209,420.720971,-2.737534,294.490648,-2.622170,400.206450,-3.105358,268.365479,3.054151,499.555179,-2.801945,716.500518,-2.884887,371.929979,-2.921004,263.322338,-2.913838,551.861189,-3.125827,246.800248,3.058594,344.354716,-2.837060,433.514502,3.009561,548.836208,-2.752448,351.042521,-3.045122,508.924423,-2.566976,250.270103,-2.983747,272.384583,-2.858973,284.359900,-2.810183,339.826179,-2.457637,339.387104,-3.017925,273.426218,-3.077796,499.561673,2.613600
3683670735.819962,0.027344,534.596461,3.097021,401.797008,-2.297171,439.574248,-2.940373,531.595985,2.989483,336.816470,-3.140047,386.062283,-2.659063,355.546569,-3.094063,476.911851,-2.642140,293.272370,-3.122962,316.723670,-2.962155,708.355115,-2.697480,429.372006,-2.640580,851.639624,-2.838013,318.358076,-3.018279,458.884900,-2.339701,298.710160,-2.958149,408.758819,-2.752233,470.881567,-3.021313,502.611429,2.748113,336.831225,-3.038327,299.175936,-2.951193,861.838352,2.897040,492.641474,-2.898311,479.413093,-2.551800,889.656402,-2.991193,520.610447,-2.739236,295.426876,-3.051136,366.979120,-2.438627,591.603129,-2.783943,518.566480,-2.948134,308.214210,3.090800,520.261386,-2.453056
