Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3683666463.082302,0.000000,1.393766,-1.112962,1.325824,-1.057563,1.297545,-1.015947,1.155442,-1.210070,1.163386,-1.174324,0.937089,-1.055262,1.144363,-1.154051,1.291977,-0.858341,0.903909,-0.969617,0.970386,-0.724338,1.304988,-0.740402,0.964376,-0.651734,0.970427,-0.616506,1.140183,-0.943353,0.965377,-0.564492,0.999734,-0.540221,1.102522,-0.807693,1.018290,-0.485052,1.260465,-0.566245,1.087455,-0.703839,0.942548,-0.536872,1.233616,-0.478443,1.224971,-0.469863,1.063897,-0.552989,1.235008,-0.401484,1.053606,-0.504912,1.063680,-0.475607,0.937958,-0.300158,0.941177,-0.262062,1.399918,-0.268572,1.128558,-0.016465,1.135810,0.008954
3683666463.182273,0.000000,1.333707,-1.073614,1.289514,-1.025981,1.279307,-0.989166,1.185943,-1.174573,1.182159,-1.149461,0.938967,-1.047736,1.159396,-1.130053,1.269782,-0.819984,0.902644,-0.962638,0.958236,-0.687177,1.298555,-0.695147,0.964114,-0.615572,0.954618,-0.583051,1.149355,-0.937910,0.958728,-0.530199,0.980241,-0.519235,1.113848,-0.789875,1.012724,-0.447488,1.265638,-0.513589,1.099133,-0.669263,0.935714,-0.533357,1.246045,-0.428698,1.215600,-0.409880,1.075046,-0.537612,1.260144,-0.362171,1.086822,-0.498419,1.081797,-0.464716,0.934178,-0.298161,0.927219,-0.260487,1.402112,-0.222383,1.119683,0.011154,1.129370,0.046862
3683666463.281884,0.000000,1.382544,-1.103541,1.321664,-1.058782,1.297643,-1.012010,1.164805,-1.203829,1.162878,-1.170103,0.930972,-1.045770,1.143464,-1.151490,1.282287,-0.872273,0.906100,-0.967886,0.971183,-0.717303,1.319631,-0.745210,0.966090,-0.664726,0.970782,-0.616705,1.154233,-0.944451,0.972310,-0.566776,0.986944,-0.552495,1.093648,-0.808077,1.015066,-0.457646,1.247813,-0.556850,1.087685,-0.699326,0.939843,-0.531605,1.255877,-0.484453,1.225797,-0.462825,1.054231,-0.547618,1.262059,-0.414394,1.056054,-0.512274,1.055661,-0.468731,0.935275,-0.284515,0.930300,-0.260914,1.404571,-0.279777,1.139283,-0.018418,1.137982,0.010201
3683666463.383682,0.000000,1.396956,-1.104776,1.329168,-1.056997,1.319866,-1.012036,1.164330,-1.209337,1.173378,-1.173203,0.924941,-1.039635,1.149367,-1.140340,1.278251,-0.846489,0.905332,-0.951500,0.971187,-0.709807,1.290368,-0.728101,0.965279,-0.640217,0.975642,-0.607423,1.155025,-0.937650,0.963637,-0.551315,0.997786,-0.530189,1.108458,-0.795407,1.010794,-0.459426,1.283461,-0.542691,1.105635,-0.688013,0.936623,-0.531313,1.248898,-0.448172,1.227946,-0.440792,1.062053,-0.546184,1.271598,-0.384719,1.069854,-0.509544,1.080505,-0.466582,0.937230,-0.301106,0.946790,-0.267171,1.374072,-0.235759,1.128257,-0.021076,1.142680,0.004729
3683666463.483137,0.000000,1.370314,-1.106141,1.326265,-1.059514,1.315085,-1.029848,1.150734,-1.198151,1.143076,-1.168195,0.922372,-1.019115,1.123525,-1.134707,1.283695,-0.872187,0.898543,-0.940601,0.995715,-0.708205,1.291246,-0.741432,0.983237,-0.626795,0.997467,-0.603535,1.134966,-0.936118,0.981994,-0.552084,1.007894,-0.540419,1.081061,-0.784759,1.034210,-0.466160,1.258090,-0.564593,1.058866,-0.671386,0.943374,-0.509638,1.260005,-0.492387,1.219293,-0.470779,1.029172,-0.532181,1.268787,-0.436784,1.044734,-0.493307,1.043502,-0.455867,0.942827,-0.264317,0.937915,-0.234624,1.367525,-0.270608,1.151993,-0.006844,1.162478,0.025140
3683666463.584202,0.000000,1.377520,-1.109986,1.327734,-1.061886,1.318457,-1.023335,1.139899,-1.203016,1.145543,-1.174567,0.915931,-1.037534,1.158089,-1.151270,1.282450,-0.819870,0.903544,-0.957286,0.959063,-0.697311,1.292135,-0.709756,0.967021,-0.627957,0.962535,-0.601216,1.160920,-0.928378,0.963202,-0.543419,0.974628,-0.517858,1.112926,-0.804096,1.003259,-0.447304,1.268009,-0.511902,1.102160,-0.669880,0.937878,-0.523422,1.248795,-0.440379,1.218795,-0.430731,1.069051,-0.539326,1.267591,-0.373359,1.080537,-0.497354,1.084749,-0.455977,0.939979,-0.294843,0.943268,-0.255500,1.353842,-0.239437,1.137270,-0.019900,1.150142,0.014995
3683666463.685456,0.000000,1.372222,-1.076057,1.326014,-1.033683,1.303381,-0.991131,1.169361,-1.187919,1.165814,-1.158542,0.933482,-1.029629,1.134593,-1.129834,1.292438,-0.841968,0.899061,-0.942631,0.971017,-0.690859,1.302076,-0.716729,0.971942,-0.630324,0.973418,-0.589318,1.140145,-0.920897,0.967865,-0.542929,0.992755,-0.526114,1.094760,-0.786436,1.023693,-0.446282,1.254708,-0.539316,1.074660,-0.679565,0.937920,-0.509253,1.246546,-0.458879,1.220365,-0.447782,1.052396,-0.531521,1.252332,-0.394706,1.057094,-0.486741,1.056893,-0.455814,0.937120,-0.266532,0.934491,-0.240216,1.374559,-0.246809,1.134862,-0.004081,1.137188,0.022164
3683666463.785450,0.000000,1.366667,-1.091459,1.307867,-1.035224,1.291757,-0.993966,1.151173,-1.173850,1.146880,-1.130599,0.939271,-1.005155,1.132907,-1.118511,1.284891,-0.850340,0.909374,-0.913250,0.989020,-0.674134,1.294813,-0.712393,0.979744,-0.614767,0.967072,-0.576220,1.143055,-0.912019,0.974535,-0.523568,0.997914,-0.512068,1.100925,-0.757037,1.021631,-0.440759,1.261023,-0.504551,1.089347,-0.652958,0.943375,-0.500507,1.245299,-0.445601,1.211381,-0.427268,1.052876,-0.509406,1.244563,-0.376640,1.061151,-0.464956,1.054310,-0.435433,0.946284,-0.253523,0.940709,-0.225494,1.384498,-0.233051,1.138939,0.023154,1.140706,0.056498
3683666463.884968,0.000000,1.358201,-1.077597,1.310742,-1.032366,1.303477,-0.995423,1.161733,-1.199596,1.165980,-1.166866,0.931572,-1.033122,1.134927,-1.132206,1.282883,-0.851823,0.896303,-0.949644,0.965222,-0.697366,1.315948,-0.719543,0.969147,-0.620646,0.974236,-0.588650,1.143721,-0.943543,0.970730,-0.538432,0.992340,-0.530755,1.102444,-0.784802,1.022433,-0.466273,1.250647,-0.543262,1.096822,-0.673054,0.945064,-0.523686,1.246466,-0.453009,1.220816,-0.446406,1.055156,-0.538078,1.263031,-0.392853,1.050016,-0.492722,1.060528,-0.451635,0.941360,-0.283618,0.946031,-0.250562,1.369998,-0.246920,1.130293,-0.005881,1.142052,0.025213
3683666463.984884,0.000000,1.358741,-1.093950,1.311336,-1.035189,1.290402,-0.999994,1.166060,-1.172110,1.143944,-1.149746,0.936243,-1.027422,1.135921,-1.116300,1.261264,-0.839256,0.900626,-0.959028,0.974340,-0.695153,1.309176,-0.702535,0.968933,-0.615500,0.961055,-0.594594,1.135692,-0.937009,0.963746,-0.538706,0.985512,-0.532256,1.105613,-0.790006,1.015055,-0.457979,1.239329,-0.517263,1.085124,-0.657205,0.947610,-0.531902,1.234585,-0.447087,1.199629,-0.422091,1.067964,-0.522471,1.246884,-0.380012,1.066062,-0.486041,1.060233,-0.447479,0.940883,-0.277469,0.929427,-0.237925,1.388973,-0.240412,1.126024,0.015908,1.137084,0.043334
3683666464.085927,0.000000,1.359481,-1.110159,1.308132,-1.064502,1.292794,-1.030481,1.140606,-1.209276,1.140830,-1.176668,0.931329,-1.039392,1.125515,-1.152001,1.282736,-0.880717,0.901969,-0.957189,0.983848,-0.712102,1.314532,-0.761438,0.979332,-0.642217,0.980731,-0.612438,1.135685,-0.956913,0.982664,-0.552147,0.998357,-0.542249,1.089213,-0.813510,1.022677,-0.468299,1.261205,-0.568790,1.080624,-0.698606,0.937772,-0.529777,1.249999,-0.492113,1.228056,-0.480187,1.049414,-0.555863,1.261367,-0.418480,1.043050,-0.515665,1.047735,-0.471813,0.936405,-0.288097,0.943533,-0.252533,1.373824,-0.285038,1.145361,-0.019518,1.151946,0.004357
3683666464.186313,0.000000,1.368303,-1.100468,1.319398,-1.043696,1.304328,-1.018734,1.160352,-1.186130,1.155055,-1.160365,0.928569,-1.016555,1.132242,-1.137916,1.272357,-0.846814,0.896497,-0.944185,0.972943,-0.704569,1.280867,-0.715323,0.974399,-0.633048,0.982667,-0.606569,1.153235,-0.924273,0.977662,-0.555039,0.985439,-0.530955,1.101173,-0.786500,1.024959,-0.462123,1.264108,-0.535544,1.089276,-0.661671,0.943291,-0.511184,1.258118,-0.456803,1.210373,-0.446057,1.053157,-0.530324,1.256547,-0.390622,1.059876,-0.486173,1.054808,-0.439199,0.936962,-0.271858,0.940272,-0.241758,1.384396,-0.253281,1.134110,0.003668,1.141480,0.027437
3683666464.286558,0.000000,1.339049,-1.123694,1.296164,-1.061794,1.294449,-1.036594,1.162690,-1.207321,1.167105,-1.183683,0.932745,-1.055928,1.132070,-1.159301,1.278287,-0.882165,0.895308,-0.976602,0.974847,-0.726565,1.313349,-0.753830,0.974093,-0.651425,0.975672,-0.617250,1.144922,-0.972736,0.974904,-0.561350,0.997602,-0.564313,1.096403,-0.818758,1.025673,-0.482050,1.253858,-0.573146,1.087406,-0.706944,0.932519,-0.550758,1.260289,-0.477733,1.222978,-0.464753,1.068299,-0.563139,1.257683,-0.407500,1.061646,-0.522464,1.065560,-0.471208,0.938924,-0.310740,0.938771,-0.273765,1.388744,-0.283984,1.134767,-0.017018,1.147389,0.005262
3683666464.386304,0.000000,1.369236,-1.112762,1.314683,-1.058979,1.307761,-1.029366,1.157628,-1.216757,1.164002,-1.181652,0.930131,-1.048087,1.134435,-1.153871,1.276123,-0.866478,0.900933,-0.969600,0.968367,-0.719537,1.294561,-0.748622,0.978595,-0.652176,0.968918,-0.614689,1.138119,-0.951998,0.970220,-0.568602,0.994214,-0.544503,1.108614,-0.816271,1.031008,-0.474858,1.259862,-0.569583,1.083628,-0.700514,0.939216,-0.537190,1.239326,-0.482222,1.214525,-0.475653,1.053098,-0.555681,1.255700,-0.412964,1.046237,-0.511611,1.047237,-0.472285,0.939064,-0.296181,0.938707,-0.260409,1.384276,-0.280617,1.136588,-0.020063,1.139110,0.002897
3683666464.486030,0.000000,1.362340,-1.107647,1.307467,-1.056644,1.271455,-1.013923,1.161034,-1.204259,1.157115,-1.181882,0.937654,-1.065048,1.161796,-1.158449,1.287223,-0.838714,0.906493,-0.988150,0.953765,-0.719157,1.324826,-0.716168,0.948465,-0.647551,0.942406,-0.613273,1.152992,-0.955608,0.955653,-0.552763,0.974017,-0.541810,1.121866,-0.826306,0.995641,-0.478075,1.242736,-0.519048,1.109691,-0.698686,0.946172,-0.558259,1.229387,-0.455794,1.236746,-0.440179,1.088578,-0.568040,1.232446,-0.374921,1.082640,-0.507442,1.084004,-0.485664,0.933720,-0.315596,0.935554,-0.277754,1.400851,-0.254763,1.115744,-0.014883,1.129558,0.011331
3683666464.586765,0.000000,1.348849,-1.079971,1.282769,-1.036715,1.273431,-0.982511,1.190073,-1.199889,1.181412,-1.171460,0.939390,-1.065450,1.157719,-1.155546,1.283909,-0.847156,0.900713,-0.965352,0.959622,-0.705946,1.291995,-0.728950,0.957630,-0.648976,0.938393,-0.611776,1.153775,-0.953459,0.952686,-0.550309,0.970043,-0.540672,1.137110,-0.806741,1.001856,-0.472700,1.261546,-0.517548,1.114701,-0.698799,0.929035,-0.539119,1.249751,-0.452687,1.220645,-0.442454,1.065202,-0.551992,1.246035,-0.390636,1.069953,-0.506488,1.068464,-0.477553,0.932517,-0.295176,0.936305,-0.266105,1.401212,-0.256877,1.120592,-0.004207,1.128041,0.033055
3683666464.687333,0.000000,1.371539,-1.131388,1.320275,-1.087896,1.292734,-1.043908,1.149215,-1.213062,1.143830,-1.179391,0.936552,-1.056857,1.128321,-1.153810,1.270772,-0.892295,0.905869,-0.973671,0.982232,-0.733766,1.311909,-0.765186,0.972667,-0.664304,0.984275,-0.633963,1.139379,-0.964882,0.975381,-0.574886,0.993751,-0.558648,1.083861,-0.830918,1.015922,-0.484165,1.260529,-0.572483,1.085112,-0.708704,0.942688,-0.554645,1.250164,-0.492127,1.210034,-0.475254,1.063917,-0.555265,1.247714,-0.425551,1.058491,-0.519957,1.063236,-0.478820,0.941435,-0.307409,0.934225,-0.280035,1.385304,-0.290472,1.140306,-0.030581,1.147443,-0.000199
3683666464.787239,0.000000,1.354426,-1.129672,1.309882,-1.089890,1.286672,-1.045620,1.157773,-1.241083,1.157463,-1.213772,0.920544,-1.066196,1.134844,-1.184423,1.293524,-0.887213,0.899879,-0.976595,0.980317,-0.733495,1.300896,-0.773721,0.978171,-0.665397,0.981797,-0.624910,1.135912,-0.958263,0.986159,-0.574849,1.010186,-0.558391,1.080571,-0.816233,1.031687,-0.494356,1.258123,-0.598276,1.065831,-0.709494,0.938773,-0.538436,1.253181,-0.518162,1.222714,-0.504916,1.036158,-0.582319,1.258700,-0.450538,1.047627,-0.529768,1.057324,-0.504348,0.938087,-0.312154,0.942238,-0.284702,1.375785,-0.291573,1.131890,-0.043421,1.142555,-0.009563
3683666464.887165,0.000000,1.390544,-1.133468,1.319039,-1.089943,1.295917,-1.044311,1.151075,-1.213449,1.157511,-1.185556,0.932439,-1.056777,1.142528,-1.155595,1.294352,-0.869804,0.910254,-0.981950,0.976106,-0.731526,1.300082,-0.748695,0.975267,-0.667292,0.980381,-0.633647,1.145901,-0.943376,0.977064,-0.580043,0.996511,-0.543855,1.099315,-0.819608,1.024523,-0.477430,1.261613,-0.569137,1.086458,-0.701891,0.946237,-0.547069,1.241872,-0.491040,1.234351,-0.468247,1.067414,-0.560936,1.255914,-0.405992,1.074294,-0.513480,1.077371,-0.482099,0.941816,-0.315239,0.939452,-0.274439,1.398075,-0.271539,1.135056,-0.024619,1.137751,-0.002693
3683666464.986903,0.000000,1.353567,-1.094528,1.306920,-1.044498,1.270823,-1.000571,1.183174,-1.202688,1.179001,-1.176321,0.928593,-1.052946,1.154008,-1.152394,1.296651,-0.841899,0.897566,-0.975371,0.961102,-0.711757,1.318833,-0.724555,0.950687,-0.641519,0.967071,-0.610635,1.156623,-0.955988,0.955849,-0.553488,0.987822,-0.539717,1.099708,-0.819525,1.003752,-0.470604,1.267463,-0.550646,1.090154,-0.703082,0.934108,-0.538756,1.254544,-0.460318,1.234753,-0.441249,1.072326,-0.561485,1.246091,-0.387439,1.074263,-0.505705,1.079018,-0.481021,0.936473,-0.302163,0.933008,-0.265423,1.401162,-0.256707,1.117155,-0.009364,1.128157,0.018679
3683666465.087387,0.000000,1.378400,-1.084445,1.308274,-1.029707,1.301170,-0.987408,1.160268,-1.189292,1.176143,-1.162794,0.926181,-1.038860,1.158956,-1.127841,1.282768,-0.811270,0.909162,-0.954289,0.952230,-0.697950,1.289676,-0.697835,0.956000,-0.629480,0.955577,-0.594698,1.166847,-0.919649,0.948039,-0.538481,0.975016,-0.515867,1.129144,-0.782637,0.998291,-0.458383,1.261433,-0.507305,1.116817,-0.669938,0.942334,-0.525258,1.227379,-0.424007,1.222850,-0.420934,1.070311,-0.529774,1.243413,-0.360998,1.069812,-0.480825,1.079828,-0.451185,0.938746,-0.289338,0.948099,-0.253341,1.378289,-0.226401,1.121185,0.008051,1.125297,0.037151
