Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312112.359507,270.000000,0.000000,12.631639,-2.827756,12.584287,-2.763477,11.991509,-2.742519,12.642768,-2.733001,12.679000,-2.722274,11.652587,-2.700626,12.250271,-2.581843,11.486278,-2.456751,11.808698,-2.537689,10.923859,-2.460925,11.394492,-2.337669,11.511108,-2.365430,11.435037,-2.303799,12.307105,-2.204332,11.326191,-2.207549,11.249419,-2.135957,11.849124,-2.020319,12.082225,-2.031684,11.426782,-2.017191,11.554913,-1.907098,12.049145,-1.844440,12.055073,-1.877890,12.191788,-1.814878,12.023197,-1.743988,12.693761,-1.696073
3666312112.460132,269.000000,0.000000,15.457756,-2.129260,15.126299,-2.081918,15.046496,-2.033060,15.579256,-2.063811,15.638189,-1.990546,14.738083,-1.995942,14.957009,-1.869566,13.944343,-1.789984,14.354439,-1.829700,13.686361,-1.742944,14.275817,-1.629590,13.499507,-1.698666,13.970810,-1.600137,14.367318,-1.503647,14.173042,-1.506652,14.443630,-1.445778,14.126209,-1.351211,14.629813,-1.353391,14.407710,-1.281689,14.506422,-1.210561,14.773887,-1.103020,14.491834,-1.126214,15.098051,-1.051717,14.944948,-1.004689,16.003879,-1.005311
3666312112.560174,268.000000,0.000000,13.419126,-2.683592,13.383418,-2.633814,13.524702,-2.575782,13.524523,-2.623321,14.200829,-2.556678,12.456828,-2.541219,13.652298,-2.439149,12.383490,-2.334087,12.728459,-2.408433,12.007903,-2.292495,12.367252,-2.217380,12.150200,-2.207470,12.505954,-2.160271,12.565039,-2.052092,12.519143,-2.059550,12.238357,-2.014890,13.026155,-1.914290,13.147444,-1.903743,12.608943,-1.865734,12.673889,-1.765153,13.131982,-1.715372,12.642824,-1.690459,13.046415,-1.631244,12.822832,-1.550419,14.003020,-1.548249
3666312112.659910,269.000000,0.000000,13.376443,-2.648854,13.212990,-2.604011,13.348276,-2.552370,14.475641,-2.576518,14.008713,-2.542709,12.886067,-2.543802,13.497370,-2.393898,12.585947,-2.310608,13.126931,-2.374133,12.333486,-2.278124,12.738952,-2.177695,12.467243,-2.236571,12.741897,-2.161694,13.330041,-2.054609,13.174206,-2.030487,13.022502,-1.995401,13.031062,-1.885452,13.064564,-1.863633,12.949853,-1.826241,12.788908,-1.758363,13.555125,-1.726769,13.369894,-1.697580,13.745278,-1.619762,13.432232,-1.568316,14.204168,-1.557620
3666312112.761635,270.000000,0.000000,13.809026,-2.692946,14.129915,-2.643746,13.833080,-2.596636,13.768025,-2.654689,14.413346,-2.588205,13.142686,-2.553882,13.653903,-2.459705,12.660529,-2.336049,13.407324,-2.450406,12.442747,-2.332610,12.545368,-2.254224,12.764382,-2.258588,12.617856,-2.233187,13.034481,-2.064852,12.684737,-2.055359,12.597862,-2.017313,13.214324,-1.929108,12.990802,-1.928158,12.754629,-1.893248,12.888382,-1.774173,13.442529,-1.717792,13.015110,-1.748865,13.683167,-1.663071,13.233435,-1.572089,13.709716,-1.574590
3666312112.861369,270.000000,0.000000,14.664738,-2.614988,14.276705,-2.538990,14.151949,-2.508851,14.265164,-2.546835,14.746016,-2.448240,13.300749,-2.491685,14.788046,-2.363122,12.962456,-2.266979,14.191536,-2.340667,12.760119,-2.272701,13.035079,-2.171544,13.275983,-2.185582,12.825816,-2.119141,14.372951,-2.019414,13.352023,-2.014265,13.702421,-1.921108,13.284808,-1.847911,13.710088,-1.849876,13.399566,-1.811838,13.870827,-1.670348,13.978160,-1.655535,13.743423,-1.646513,14.197288,-1.562643,13.723565,-1.517163,14.877622,-1.519823
3666312112.961105,271.000000,0.000000,12.510184,-2.773558,12.145084,-2.708355,11.951567,-2.653815,12.604211,-2.648295,12.438500,-2.621938,12.023743,-2.604837,12.198063,-2.466764,11.172679,-2.423797,11.752111,-2.461954,11.172547,-2.396782,11.300062,-2.313167,10.919321,-2.306521,11.500679,-2.214819,11.626913,-2.146828,11.242877,-2.117064,11.709814,-2.073015,11.426735,-1.989434,11.867390,-1.980743,11.331841,-1.932662,11.281353,-1.839759,11.853370,-1.785391,11.640932,-1.778268,11.779374,-1.721887,11.774932,-1.640544,12.485518,-1.627065
3666312113.060834,271.000000,0.000000,11.247280,-2.763657,11.069081,-2.703598,10.739861,-2.635596,11.821262,-2.637338,11.570431,-2.625732,10.695623,-2.636508,11.423932,-2.505361,10.278415,-2.411516,10.803965,-2.521556,9.811220,-2.406625,10.675984,-2.281676,9.844442,-2.299907,10.171987,-2.250348,10.849484,-2.158192,10.015736,-2.150239,10.502631,-2.088389,10.507741,-1.993327,10.686194,-1.996285,10.296715,-1.924075,10.422465,-1.847503,10.877528,-1.790460,10.636975,-1.775803,11.202210,-1.694716,10.675184,-1.666024,11.270633,-1.617460
3666312113.161565,271.000000,0.000000,11.738203,-2.912007,10.988876,-2.834995,11.183847,-2.791615,11.620955,-2.817913,11.809897,-2.730854,10.684775,-2.758049,11.598526,-2.635909,10.123805,-2.518382,10.788509,-2.590816,9.847729,-2.543293,10.245446,-2.408543,9.638087,-2.449345,10.070763,-2.368827,10.819531,-2.265267,10.007228,-2.256125,10.362621,-2.227177,10.668167,-2.124033,10.808696,-2.104485,10.393695,-2.045710,10.479105,-1.972792,11.219150,-1.919921,10.957312,-1.893113,10.786193,-1.816440,10.666320,-1.787381,11.260072,-1.774610
3666312113.262311,272.000000,0.000000,12.099103,-3.088675,11.874047,-3.031450,11.563125,-2.960043,11.852687,-3.006776,11.909066,-2.960788,11.148798,-2.929691,11.532452,-2.795182,10.672557,-2.707197,11.275262,-2.791148,10.674196,-2.707562,10.854217,-2.599551,10.496471,-2.658341,10.452075,-2.570786,10.886658,-2.450731,10.776871,-2.454512,10.896193,-2.392449,10.990569,-2.310712,11.000170,-2.300072,10.590351,-2.244438,10.802826,-2.136744,11.150375,-2.053636,10.998537,-2.109805,11.235751,-2.036362,11.045109,-1.958882,11.750407,-1.933263
