Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3682637772.331146,271.000000,0.000000,137.835387,0.593332,127.818899,0.463723,157.674362,0.579957,149.681245,0.572414,130.183368,0.444836,128.508796,0.345821,132.442754,0.406105,138.286962,0.216333,139.352457,0.378383,126.101525,0.187089,124.578465,0.128338,131.030706,0.079028,129.342457,0.049758,131.339693,0.067652,125.019263,0.037290,124.431531,0.032499,126.145481,0.018978,126.815230,-0.098109,117.521544,-0.121035,134.272598,-0.145946,136.679944,-0.167546,126.541123,-0.210778,120.606267,-0.222003,136.154790,-0.379101,130.898838,-0.398764
3682637772.431047,271.000000,0.000000,85.450485,0.400782,79.972892,0.435818,78.941420,0.318909,81.693649,0.285818,80.864224,0.277605,73.219784,0.317109,79.376545,0.154756,84.331822,0.153986,82.698178,0.110383,79.030534,0.119258,77.457689,-0.005082,86.244572,-0.052377,82.097664,0.040678,85.104915,-0.126356,83.522133,-0.069131,79.271124,-0.116198,85.291323,-0.146423,85.140997,-0.234685,86.346526,-0.225297,78.136981,-0.226914,86.471815,-0.307067,82.234476,-0.422130,84.350248,-0.412389,84.170634,-0.365914,82.189145,-0.492923
3682637772.532148,268.000000,0.000000,62.414704,0.413974,63.346394,0.360520,66.061719,0.403340,70.336239,0.349742,64.214936,0.304098,65.609658,0.316744,65.887154,0.231554,65.735713,0.214864,64.498350,0.196013,60.776427,0.092911,67.701021,0.162840,69.352305,-0.001451,67.170490,0.045491,65.347238,0.007500,63.468202,-0.063514,61.852062,-0.053619,69.232065,-0.074171,63.497005,-0.122783,61.430861,-0.190264,63.811982,-0.216859,67.376639,-0.246600,69.403539,-0.190931,64.234333,-0.324125,68.156744,-0.374815,61.682760,-0.422987
3682637772.632691,269.000000,0.000000,108.125840,0.558663,100.960017,0.546514,120.012832,0.406445,116.982648,0.477738,113.609995,0.414686,105.390506,0.419651,106.112421,0.370960,102.806469,0.209730,111.798229,0.359920,99.690534,0.223909,108.710682,0.222104,97.674161,0.156899,101.041525,0.086754,106.658145,0.098575,103.989451,0.159323,96.513595,0.076498,105.382285,0.020141,102.602961,0.003493,94.092092,-0.027978,102.046310,-0.082229,107.506200,-0.095606,99.807514,-0.183856,95.200958,-0.221852,109.714416,-0.192739,95.213779,-0.339112
3682637772.733456,270.000000,0.000000,86.845669,0.386236,90.949111,0.405904,99.902034,0.328386,93.704838,0.295969,91.191350,0.211363,88.626751,0.215658,84.162853,0.205705,94.152361,0.216729,95.391280,0.250721,96.846819,0.087171,98.782479,0.038611,91.573417,0.072173,94.893118,0.037239,85.116942,-0.143320,95.040290,-0.044545,92.310146,-0.095869,92.214429,-0.289171,90.248123,-0.155037,94.170772,-0.149862,96.345562,-0.214439,94.188097,-0.208371,93.212726,-0.341771,88.391775,-0.358442,95.346165,-0.349447,99.059437,-0.523720
3682637772.833159,270.000000,0.000000,110.674250,0.533587,94.331421,0.368271,90.648890,0.386684,101.062514,0.433869,96.708993,0.421663,91.993020,0.266798,95.105033,0.307054,106.512447,0.285000,100.834417,0.202135,97.298213,0.183391,105.015767,0.165788,94.154316,0.033187,98.667286,0.085467,92.103243,0.030446,100.557447,0.002033,96.397412,-0.092079,94.599414,-0.146111,100.414980,-0.164000,103.300684,-0.090103,91.656893,-0.104623,92.572405,-0.224468,100.465794,-0.349407,96.223821,-0.295292,99.073988,-0.393634,98.193619,-0.331664
3682637772.932662,271.000000,0.000000,134.083155,0.717200,119.247415,0.739775,154.463736,0.626644,150.988835,0.812938,150.281346,0.424066,153.350842,0.646335,145.419531,0.528527,151.445879,0.450058,138.796600,0.445448,127.726537,0.471130,136.825673,0.293615,136.807320,0.428027,131.962879,0.292862,143.862689,0.169301,128.671273,0.297302,156.159177,0.187959,126.782172,0.168157,135.865106,0.213094,140.659860,0.111127,134.146707,0.096805,132.728401,0.071630,127.020732,0.125457,141.372403,-0.120229,151.511675,-0.177379,150.412351,-0.085235
3682637773.033574,271.000000,0.000000,164.095049,0.760075,148.687253,0.582958,152.613978,0.671115,141.504573,0.540564,170.261958,0.473011,149.444943,0.543554,143.305189,0.339015,151.902333,0.358117,149.172588,0.330732,146.507442,0.299594,143.238686,0.366769,159.214656,0.291320,137.584007,0.228211,158.820188,0.108410,153.343621,0.003431,149.591084,-0.052431,142.808948,0.030679,133.249501,0.154075,149.080546,0.036792,138.229085,-0.027583,145.871674,-0.007932,154.317680,-0.122739,158.422991,-0.191036,148.132266,-0.079927,181.399321,-0.338556
3682637773.134339,271.000000,0.000000,161.669173,0.781907,175.704698,0.819480,191.182643,0.764117,148.498124,0.671800,180.038992,0.604395,157.385139,0.657397,165.902194,0.607404,167.529828,0.559566,168.955272,0.584979,141.231999,0.535288,149.190718,0.525732,159.756220,0.504251,172.856822,0.582649,181.320955,0.430592,150.778409,0.230191,157.256828,0.160175,139.275114,0.116968,164.279130,0.128747,145.655898,0.374122,175.332282,0.005288,167.484335,0.026925,156.272642,0.256678,157.549569,0.016240,170.571269,0.195390,144.058857,-0.021603
3682637773.234038,272.000000,0.000000,194.183823,2.097706,216.232438,1.998534,208.249857,1.970698,196.769883,2.040617,200.834559,1.851941,213.972828,1.987740,216.922267,1.972789,166.682422,1.996963,219.037903,1.869214,212.844161,1.882813,185.034564,1.727838,177.608181,1.755384,195.813400,1.606944,166.616261,1.687998,221.550193,1.647915,236.025918,1.500528,157.246643,1.551484,192.800899,1.490888,208.081924,1.394622,215.086067,1.628778,177.767809,1.478616,199.195481,1.392519,232.143665,1.323289,197.168756,1.182267,181.034972,1.398254
