Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666311670.082263,270.000000,0.000000,4.646847,1.077370,4.554533,1.052029,4.646008,1.069097,4.379047,1.033352,4.334836,0.995963,4.016305,1.018001,4.373279,0.903219,4.566648,0.969214,4.018896,0.937210,4.169477,1.011355,4.670465,0.928462,4.172025,0.926593,4.133979,0.927735,4.392712,0.705264,4.101565,0.870701,3.979001,0.821402,4.638525,0.645178,4.156517,0.785862,4.747494,0.765080,4.887696,0.580489,4.096874,0.529602,4.823707,0.721895,4.687698,0.718477,5.123468,0.469038,4.986086,0.624630
3666311670.181998,268.000000,0.000000,4.670032,1.715892,4.535395,1.705513,4.623569,1.688655,4.118674,1.672483,4.032106,1.648805,3.943620,1.715748,4.142268,1.551249,4.511480,1.547833,3.920503,1.620749,4.275696,1.664908,4.747828,1.522549,4.309335,1.580754,4.243602,1.589512,4.175821,1.363686,4.166171,1.532218,4.075734,1.480665,4.326434,1.275238,4.201767,1.440836,4.613618,1.355655,4.558798,1.254608,4.075514,1.234813,4.762051,1.311301,4.541563,1.322840,4.897453,1.141943,4.878546,1.247024
3666311670.281730,268.000000,0.000000,3.734445,1.269798,3.912254,1.290987,3.961283,1.267076,3.414734,1.287045,3.470820,1.256039,3.367935,1.345532,3.467469,1.228022,3.846222,1.194717,3.281754,1.228779,3.648635,1.235614,3.939406,1.161264,3.499319,1.213323,3.556812,1.169575,3.723468,0.961148,3.393839,1.130241,3.601834,1.090153,3.675852,0.908241,3.506113,1.026552,3.905889,0.954492,3.896150,0.830490,3.548539,0.821641,3.808216,0.955127,3.921792,0.954541,4.289036,0.780311,3.883680,0.921927
3666311670.381968,269.000000,0.000000,4.708978,1.345046,4.797616,1.372714,4.804417,1.327488,4.466558,1.309817,4.308119,1.281771,4.298183,1.337330,4.380346,1.206305,4.678389,1.199870,4.066817,1.231757,4.442954,1.264548,4.944737,1.185980,4.362834,1.229116,4.371952,1.210485,4.612862,0.980540,4.304231,1.162047,4.311198,1.105631,4.592904,0.894155,4.331805,1.057383,4.965762,0.988410,4.835408,0.852817,4.348706,0.831183,4.935375,0.974720,4.786061,0.967646,5.348146,0.771920,4.888441,0.913675
3666311670.482193,270.000000,0.000000,4.569908,1.430900,4.712037,1.422605,4.710717,1.399468,4.149573,1.392880,4.193751,1.361147,4.048385,1.427871,4.230859,1.314356,4.617486,1.299006,3.904758,1.320113,4.304003,1.348968,4.786756,1.260848,4.143019,1.323418,4.249299,1.286325,4.488655,1.048522,4.063397,1.245337,4.250026,1.201542,4.397595,1.006695,4.164296,1.142200,4.739191,1.054482,4.676804,0.925566,4.219181,0.930895,4.640028,1.063369,4.684097,1.035151,5.045767,0.872242,4.690273,0.993568
3666311670.581927,270.000000,0.000000,4.901228,1.315681,4.949069,1.337570,4.889031,1.283741,4.326354,1.301491,4.348780,1.252634,4.237204,1.336447,4.278074,1.205449,4.765812,1.183935,4.102371,1.225654,4.557875,1.238011,4.982506,1.135892,4.471736,1.212997,4.420996,1.176971,4.611852,0.956069,4.390033,1.139397,4.508268,1.108241,4.600223,0.877134,4.382520,1.052481,4.859163,0.939552,4.768632,0.837812,4.390917,0.837028,4.843782,0.934636,4.930346,0.923478,5.241557,0.760834,4.909462,0.897174
3666311670.683655,271.000000,0.000000,4.359723,0.977662,4.337013,0.979738,4.404382,0.964256,3.938575,0.963113,3.909364,0.922116,3.822773,1.002840,3.968003,0.840405,4.268383,0.846775,3.789143,0.898543,4.092312,0.937861,4.436991,0.817880,4.074489,0.857350,3.982057,0.883180,4.084187,0.647701,3.969541,0.809589,3.907432,0.749667,4.176477,0.563187,4.009198,0.711163,4.429850,0.639747,4.368889,0.528032,3.919956,0.496795,4.452954,0.610306,4.362711,0.592242,4.766217,0.422886,4.564552,0.559398
3666311670.783389,271.000000,0.000000,4.979323,1.095052,4.921412,1.082577,4.948725,1.095738,4.472805,1.063612,4.574734,1.028774,4.119766,1.086669,4.570380,0.960154,4.929329,1.002231,4.203750,0.993113,4.442323,1.053526,4.870262,0.973081,4.455061,0.973465,4.473829,0.957914,4.550083,0.731612,4.248547,0.921753,4.280402,0.865165,4.804684,0.699333,4.329922,0.831237,4.901331,0.780337,5.052043,0.631079,4.359784,0.589901,4.967067,0.743315,4.973085,0.734395,5.255271,0.532733,5.078656,0.648232
3666311670.883121,271.000000,0.000000,4.374244,0.984868,4.302935,0.993629,4.363713,0.970845,4.092583,0.959751,4.034213,0.926342,3.875720,0.958951,4.046620,0.827778,4.346274,0.853354,3.778217,0.867611,4.049803,0.911235,4.526059,0.819444,3.984329,0.852214,4.012979,0.861596,4.149149,0.635594,3.945812,0.785435,3.944996,0.741115,4.240344,0.534268,3.921021,0.681698,4.474075,0.652965,4.511399,0.490136,3.888404,0.453695,4.584048,0.619781,4.460577,0.603308,4.848758,0.364854,4.688719,0.540686
3666311670.982860,273.000000,0.000000,4.319375,0.870046,4.207811,0.885485,4.203022,0.862586,3.973835,0.857841,3.841794,0.821330,3.771578,0.863210,3.861954,0.704036,4.137626,0.721948,3.663161,0.763139,3.918765,0.822003,4.404741,0.704686,3.958899,0.737174,3.777949,0.748574,4.024476,0.524070,3.905630,0.665586,3.700372,0.622159,4.111669,0.410183,3.857967,0.583058,4.353909,0.545753,4.323773,0.401685,3.767209,0.354534,4.517188,0.496477,4.242631,0.498036,4.709894,0.269285,4.469696,0.423210
