Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666311670.082263,270.000000,0.000000,25.512186,-0.502652,24.945043,-0.416804,24.890048,-0.340360,27.272615,-0.310998,26.941987,-0.213865,24.411923,-0.252811,26.137350,-0.059931,22.911618,0.106502,24.207455,0.001798,22.560774,0.134895,22.947547,0.291470,21.430948,0.262891,22.510486,0.370205,24.510542,0.550941,22.780289,0.548807,23.222461,0.583842,23.147621,0.759744,24.227610,0.844212,23.280334,0.886131,23.371268,0.994442,24.482036,1.092880,24.740875,1.125510,23.724984,1.226886,24.058266,1.276556,24.349250,1.368113
3666311670.181998,268.000000,0.000000,26.294730,-1.126176,26.632407,-0.987913,26.100001,-0.917043,26.361855,-0.916315,27.522286,-0.822837,24.867793,-0.837719,26.821669,-0.687946,23.766420,-0.596858,25.277982,-0.558302,23.221907,-0.472184,24.425493,-0.318541,24.217870,-0.327463,23.888218,-0.248215,24.722629,-0.109076,24.354907,-0.026303,24.926153,-0.030640,24.178651,0.158834,25.808273,0.170152,22.637488,0.240126,22.987141,0.368631,25.765312,0.532603,24.812254,0.495407,25.278967,0.589343,24.691884,0.677638,27.384638,0.770087
3666311670.281730,268.000000,0.000000,25.084595,-0.759001,25.651216,-0.611311,26.175066,-0.540886,25.730386,-0.570850,25.962588,-0.489426,23.600297,-0.500489,26.753174,-0.327836,23.755171,-0.181502,25.382897,-0.226700,23.004947,-0.130527,23.013944,0.062935,22.548471,0.029943,23.102092,0.084785,24.842556,0.244189,22.634446,0.313164,23.949012,0.418018,23.901816,0.508918,25.249189,0.576437,22.580564,0.647414,23.866205,0.728662,25.090684,0.860310,24.750867,0.880819,25.364338,0.963784,23.275703,1.056187,27.021097,1.101449
3666311670.381968,269.000000,0.000000,25.897175,-0.843932,29.282480,-0.672098,26.371514,-0.550712,25.500101,-0.457431,26.018682,-0.337239,24.102113,-0.437453,27.008985,-0.184661,23.626869,-0.057972,23.320017,-0.129126,22.199653,-0.014316,23.314129,0.100460,23.832439,0.181403,24.703152,0.276156,22.742373,0.361123,23.428901,0.412863,24.154167,0.423577,24.684373,0.648875,25.526038,0.646505,27.309013,0.685893,22.033933,0.876483,24.117137,0.921976,25.440851,1.037408,24.828700,1.055743,25.721366,1.188976,28.610064,1.277393
3666311670.482193,270.000000,0.000000,25.784494,-0.616031,24.808375,-0.544439,24.880585,-0.401326,25.763675,-0.468330,26.342684,-0.382979,22.649698,-0.361704,25.661045,-0.160830,22.523680,-0.047816,22.892904,-0.090297,21.489043,0.036055,22.520530,0.217642,22.249996,0.182172,22.219591,0.264021,23.822433,0.415020,21.190197,0.465855,21.952643,0.515904,22.943385,0.642824,23.965099,0.699747,22.720919,0.806185,23.777408,0.871967,24.201283,0.966902,23.649099,1.076906,23.362355,1.115303,24.131454,1.178826,25.150603,1.236947
3666311670.581927,270.000000,0.000000,27.797596,-0.696151,29.201204,-0.590137,28.021800,-0.518676,28.827431,-0.550309,29.017298,-0.416725,25.174463,-0.402103,27.796065,-0.267140,24.808703,-0.132400,26.517494,-0.128500,24.526723,-0.085882,25.275938,0.120056,25.165994,0.114639,24.581680,0.186048,26.794143,0.327925,26.629743,0.402441,25.420407,0.415685,25.991998,0.617051,26.396252,0.595154,26.909841,0.681441,26.128150,0.849692,26.778391,0.887469,26.982704,0.904905,26.902904,1.030952,26.719942,1.079658,27.232994,1.143471
3666311670.683655,271.000000,0.000000,32.286257,-0.604664,32.159457,-0.492434,31.175508,-0.448403,30.700234,-0.426171,30.244355,-0.338139,28.059971,-0.285976,32.244295,-0.178475,28.004210,-0.057065,30.497111,-0.065335,27.053477,0.063880,27.868928,0.212049,27.802995,0.205091,27.839061,0.281782,28.886551,0.404767,27.691840,0.542491,27.401118,0.572508,28.361166,0.670181,30.199310,0.726635,27.052996,0.763158,27.874188,0.922639,31.676937,0.976758,28.557330,1.028977,28.901039,1.122429,28.135685,1.214719,31.170093,1.190222
3666311670.783389,271.000000,0.000000,28.977679,-0.735176,28.634853,-0.514283,27.285450,-0.448651,25.079986,-0.551139,25.256692,-0.298962,23.997313,-0.261118,26.919415,-0.213105,22.137611,-0.141564,26.587654,-0.159782,23.952104,-0.046034,23.818298,0.092588,22.120265,0.255382,22.593745,0.183519,23.948627,0.349791,24.001810,0.475292,22.990647,0.522157,22.478975,0.537005,22.376178,0.636718,24.410483,0.826080,22.091967,0.734238,24.966535,0.826491,22.674663,0.973256,24.911424,1.055913,23.134327,1.175140,23.928155,1.263508
3666311670.883121,271.000000,0.000000,32.252957,-0.688879,31.617993,-0.612752,30.583320,-0.508322,32.703685,-0.552352,33.575649,-0.363710,29.537164,-0.394269,31.842144,-0.228594,28.073547,-0.160529,29.323669,-0.220679,27.881217,-0.031205,28.166511,0.102277,28.345750,0.113627,28.409962,0.169597,29.761122,0.334603,28.104310,0.432169,28.916792,0.435910,29.236983,0.591637,29.686565,0.623123,29.821822,0.714712,30.258257,0.858421,30.810667,0.864430,29.997982,0.971828,28.578417,0.994017,29.588648,1.135075,33.418987,1.168831
3666311670.982860,273.000000,0.000000,29.696639,-0.524164,28.302921,-0.395240,27.763986,-0.336880,29.526413,-0.289950,30.494158,-0.228419,26.995192,-0.183039,28.193259,-0.076388,26.197996,0.084400,27.387540,0.037337,24.577041,0.133367,25.329253,0.299900,24.947981,0.307995,25.511336,0.394670,27.719779,0.521579,26.001773,0.596554,26.239930,0.595783,26.838287,0.788638,26.821556,0.786363,25.765433,0.916987,26.480211,0.990287,26.469965,1.112006,26.749349,1.154842,26.835732,1.205858,25.010511,1.273040,27.362874,1.383397
3666311671.083604,273.000000,0.000000,26.770509,-0.604392,26.097544,-0.510519,26.071355,-0.426184,26.689836,-0.382751,25.356298,-0.315308,23.002661,-0.259197,26.148241,-0.107859,23.317839,-0.039855,25.275629,-0.023567,23.092806,0.045580,22.868666,0.202930,23.996437,0.204652,24.214871,0.267865,24.456493,0.435493,23.381166,0.466098,24.390180,0.571459,22.997240,0.730073,25.936640,0.696208,22.866358,0.812103,23.022797,0.948150,26.131847,1.071370,24.312010,0.991025,23.948441,1.125564,23.818063,1.240971,26.715891,1.243461
3666311671.183319,273.000000,0.000000,28.498934,-0.566389,24.631742,-0.525706,25.275415,-0.464894,29.846217,-0.607891,27.455754,-0.493318,22.769583,-0.473248,25.739326,-0.132148,25.710875,-0.078857,25.590906,-0.071487,24.199794,-0.028359,25.624851,0.242093,21.469623,-0.031342,23.900628,0.229727,27.570529,0.328119,23.014193,0.342303,24.845454,0.388816,26.022585,0.740829,28.491428,0.541698,21.882444,0.702315,30.290601,0.858690,30.590982,1.008054,27.389259,0.880265,24.322393,0.981854,24.255230,1.090054,25.295583,1.109891
