Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312783.037837,270.000000,0.000000,8.152589,-0.541941,8.311600,-0.557840,8.352064,-0.557416,7.736053,-0.682996,8.141069,-0.693642,7.182015,-0.693722,8.336790,-0.773278,8.877023,-0.620789,7.226539,-0.770049,7.372981,-0.640311,9.166020,-0.668298,7.593781,-0.704466,7.977471,-0.704741,9.430604,-1.002787,7.873649,-0.793674,7.898801,-0.808014,9.751171,-1.084778,7.956501,-0.895342,10.439334,-0.866190,11.129212,-1.160141,8.485118,-1.214701,10.396787,-0.892075,10.571974,-0.923087,12.304758,-1.258537,11.056596,-0.978889
3666312783.138136,268.000000,0.000000,8.500349,-0.553361,8.618472,-0.566017,8.816832,-0.580913,8.103270,-0.647832,8.142822,-0.664457,7.720359,-0.647358,8.522003,-0.722688,9.160622,-0.667392,7.694535,-0.765380,8.252297,-0.673082,9.595656,-0.713839,8.496073,-0.724668,8.121485,-0.719632,9.784647,-0.982008,8.107235,-0.801884,8.540411,-0.832495,10.669710,-1.064944,8.598747,-0.880361,10.557328,-0.892215,11.466826,-1.117230,9.208031,-1.185054,10.797082,-0.916993,11.074876,-0.929200,12.968910,-1.196958,11.480288,-0.985661
3666312783.237856,268.000000,0.000000,8.492795,-0.557543,8.848499,-0.560979,8.966693,-0.578859,8.355243,-0.673578,8.569969,-0.715621,7.665184,-0.679725,8.950596,-0.775387,9.602709,-0.633133,7.721464,-0.771919,7.895039,-0.652228,9.922551,-0.680910,8.108336,-0.676395,8.491747,-0.722819,10.106947,-0.988510,8.295909,-0.788564,8.382534,-0.833694,10.963203,-1.060625,8.484536,-0.881855,10.962692,-0.841837,12.100072,-1.157044,9.296421,-1.224671,11.036334,-0.892408,11.355153,-0.957824,13.344558,-1.245107,12.017850,-0.988910
3666312783.339593,269.000000,0.000000,8.617576,-0.697752,8.781829,-0.721949,9.126125,-0.735530,8.174746,-0.808059,8.474822,-0.863470,7.464522,-0.794975,8.775839,-0.935257,9.412647,-0.786143,7.759525,-0.931312,7.977015,-0.785548,9.839014,-0.864022,8.451449,-0.876003,7.984633,-0.879064,9.879998,-1.179225,8.213479,-0.945658,8.512175,-0.982020,10.318191,-1.248067,8.548623,-1.013921,10.723425,-1.084308,11.324872,-1.324329,9.000268,-1.372175,11.177965,-1.110726,11.393295,-1.098634,12.781258,-1.435921,11.589744,-1.192556
3666312783.439318,270.000000,0.000000,8.347539,-0.649258,8.620049,-0.673344,8.726173,-0.683657,7.843597,-0.776380,8.070126,-0.820435,7.328575,-0.767662,8.414809,-0.884013,9.117764,-0.761433,7.349201,-0.873414,7.804226,-0.772454,9.707176,-0.817454,8.030811,-0.772144,7.922733,-0.871171,9.575064,-1.127988,8.128374,-0.902326,8.086399,-0.931406,10.194816,-1.205689,8.391511,-1.016367,10.381746,-0.995521,10.882432,-1.266564,8.840472,-1.308485,10.657195,-1.050157,10.672036,-1.098015,11.963782,-1.366203,10.960187,-1.117740
3666312783.539085,270.000000,0.000000,8.258587,-0.662017,8.674077,-0.654543,8.567986,-0.672188,7.968695,-0.761833,7.987643,-0.804629,7.191782,-0.762815,8.380994,-0.861911,9.166638,-0.776076,7.467206,-0.832205,7.885175,-0.758753,9.529630,-0.788702,7.688150,-0.818632,8.277902,-0.852109,9.341864,-1.078192,8.066217,-0.902888,8.299430,-0.930853,10.082477,-1.181060,8.412564,-1.005655,10.508781,-0.990577,11.072908,-1.260053,8.772172,-1.308275,10.575797,-1.057454,10.928512,-1.050310,12.194442,-1.377439,11.377538,-1.105020
3666312783.638783,271.000000,0.000000,7.537715,-0.759380,7.550067,-0.755789,7.707962,-0.750980,7.117052,-0.857172,7.170297,-0.897201,6.365354,-0.873537,7.569201,-0.986208,8.085677,-0.854900,6.548555,-0.988744,6.679504,-0.852456,8.332507,-0.912363,6.571096,-0.916867,6.987628,-0.965840,8.250299,-1.225248,6.878532,-1.016037,6.916615,-1.050301,8.705855,-1.314762,7.029316,-1.090971,8.854195,-1.084151,9.730610,-1.420766,7.330524,-1.457509,9.241273,-1.161883,9.471428,-1.175572,10.556655,-1.519823,9.372797,-1.230748
3666312783.739514,271.000000,0.000000,7.481688,-0.653025,7.716283,-0.653749,7.748326,-0.686006,7.153328,-0.806069,7.208142,-0.827631,6.407998,-0.777517,7.509690,-0.874133,8.236801,-0.758906,6.621937,-0.907716,6.994615,-0.756091,8.533344,-0.840762,7.126207,-0.774475,6.995146,-0.861692,8.444285,-1.113876,7.104561,-0.901852,7.124395,-0.939112,9.026533,-1.223735,7.261808,-0.987224,9.287008,-1.023339,9.644659,-1.321743,7.629797,-1.339296,9.358115,-1.061769,9.606126,-1.084485,10.919769,-1.396745,9.830998,-1.110766
3666312783.839260,271.000000,0.000000,7.308902,-0.525990,7.377953,-0.555957,7.580513,-0.562282,7.065142,-0.663879,7.118002,-0.689910,6.391869,-0.641438,7.481196,-0.757545,8.079148,-0.629843,6.618259,-0.755673,6.871465,-0.661888,8.443802,-0.682750,6.833146,-0.687557,7.086551,-0.738035,8.221520,-0.967761,7.123868,-0.798808,7.141239,-0.808288,8.822185,-1.064307,7.389118,-0.857975,9.275627,-0.855707,9.683024,-1.133256,7.774482,-1.157745,9.564257,-0.934685,9.530084,-0.934999,10.677021,-1.264561,10.167215,-0.998464
3666312783.938982,272.000000,0.000000,7.318684,-0.512585,7.396968,-0.540880,7.624520,-0.539478,7.089751,-0.638039,7.079330,-0.678945,6.497529,-0.621359,7.417301,-0.735474,8.152339,-0.625034,6.536597,-0.730846,6.969746,-0.620014,8.316836,-0.661824,6.874026,-0.685918,7.381652,-0.666649,8.341082,-0.934940,7.243495,-0.733226,7.422720,-0.788374,8.853003,-1.035546,7.459398,-0.833102,9.268786,-0.846308,9.731264,-1.131586,7.819151,-1.145573,9.576887,-0.905172,9.902461,-0.927360,11.051797,-1.206944,10.062104,-0.975429
