Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3682635699.427279,271.000000,0.000000,57.416976,-2.159457,56.811148,-2.077551,53.147939,-2.045034,58.377737,-1.921157,56.465610,-1.995211,56.086846,-1.922780,53.327411,-1.941808,52.984887,-1.888135,55.201465,-1.865103,57.945127,-1.785217,54.108972,-1.818052,54.322613,-1.784294,58.751873,-1.708880,56.478837,-1.660665,55.240845,-1.650596,55.883417,-1.604221,50.037201,-1.608470,54.715462,-1.523836,58.100673,-1.515665,56.504249,-1.494894,55.511832,-1.442380,56.211118,-1.379078,54.430156,-1.401020,54.170488,-1.342199,55.654061,-1.295091
3682635699.526971,271.000000,0.000000,57.016064,-1.720051,58.789723,-1.687928,57.134641,-1.694761,56.555450,-1.615299,52.682021,-1.627046,53.714164,-1.569488,54.123290,-1.578950,53.922637,-1.555243,52.225743,-1.457968,51.848589,-1.429187,49.639925,-1.455719,52.236960,-1.408243,53.791738,-1.386413,52.448567,-1.350163,50.686787,-1.269487,52.020978,-1.297933,48.608122,-1.213433,53.789201,-1.159851,51.461849,-1.177193,53.388802,-1.108392,54.146023,-1.129649,52.569941,-1.063125,50.678172,-0.976326,53.877988,-0.948402,55.910057,-0.995854
3682635699.628121,269.000000,0.000000,61.788445,-1.872761,59.933805,-1.851982,61.504293,-1.823122,59.277032,-1.778378,58.292124,-1.768005,56.131094,-1.666047,60.104743,-1.705080,58.494650,-1.661669,56.246032,-1.670553,55.390659,-1.569829,55.467185,-1.561115,55.954433,-1.530665,56.964232,-1.477109,53.395264,-1.435927,56.694732,-1.390289,58.329438,-1.372609,55.232157,-1.386769,57.415081,-1.298669,56.954768,-1.268411,58.157242,-1.256356,57.065141,-1.235513,56.448772,-1.207155,59.440983,-1.183426,59.553040,-1.076141,59.247338,-1.112698
3682635699.728799,270.000000,0.000000,38.138013,3.129159,36.326197,3.104594,36.520520,3.101946,38.570833,-3.099004,37.800317,-3.051221,35.990100,-3.016949,36.973035,-3.040164,34.706832,-2.939158,36.114184,-3.000847,34.931969,-2.932779,35.755369,-2.918423,35.077453,-2.905912,35.764959,-2.859591,36.979420,-2.761804,35.771624,-2.790308,34.640463,-2.679986,36.968498,-2.735951,36.958846,-2.715293,36.736199,-2.654853,35.959654,-2.632407,37.930126,-2.581237,36.968311,-2.618596,37.917950,-2.539542,37.498453,-2.518297,37.962261,-2.446640
3682635699.828860,272.000000,0.000000,35.483000,3.057155,33.773764,3.106233,35.843093,3.083609,35.258025,-3.118680,35.787982,-3.110714,35.269190,-3.061245,36.246396,-3.009203,33.483980,-2.989586,34.989510,-2.985567,33.208303,-2.951230,34.268059,-2.900420,33.994806,-2.844119,33.827265,-2.829630,34.888178,-2.832500,34.090919,-2.779812,33.387543,-2.740372,33.661950,-2.714960,34.867036,-2.718566,33.673507,-2.657508,35.183264,-2.591357,36.141707,-2.601397,34.766872,-2.568371,35.355131,-2.546568,34.753170,-2.521659,36.355340,-2.488504
3682635699.929228,273.000000,0.000000,30.513540,2.869261,30.279247,2.897354,29.677840,2.916596,29.915293,2.932758,30.122067,2.996981,28.537957,2.987300,27.826169,3.026067,29.621800,3.112113,28.634875,3.104547,28.212613,3.125493,28.779651,-3.103124,28.861370,-3.080227,29.257511,-3.057105,29.310404,-3.008009,29.345528,-3.037948,29.297715,-2.961761,29.144865,-2.937106,30.123275,-2.920319,28.839345,-2.870117,29.576716,-2.835844,29.144319,-2.795878,29.285995,-2.792009,30.031093,-2.800760,30.332416,-2.739121,31.034961,-2.678498
3682635700.029375,275.000000,0.000000,26.816716,2.718481,26.994818,2.743378,26.506152,2.782029,25.895086,2.808838,26.119230,2.856289,25.490392,2.849385,25.153419,2.878256,25.145356,2.931638,25.921746,2.962660,25.131917,3.001202,25.048352,3.003773,25.074931,3.067142,25.897185,3.082233,25.566843,-3.118565,25.673279,-3.133764,25.573930,-3.096927,26.039183,-3.095274,25.508449,-3.045568,25.494303,-3.026871,26.088303,-3.011668,25.684915,-2.947991,25.822126,-2.926501,27.118692,-2.904100,27.324448,-2.840956,28.537387,-2.793427
3682635700.130353,277.000000,0.000000,23.532538,2.512110,23.109872,2.577776,23.524145,2.590378,23.198109,2.618924,22.203994,2.651102,22.674500,2.690734,23.202251,2.688569,22.401592,2.739667,22.766719,2.754204,22.718040,2.792233,21.996759,2.824810,22.697979,2.873073,22.542979,2.870222,22.196002,2.898767,22.486051,2.948428,22.818108,3.013635,22.184171,2.986332,22.739588,3.026931,22.666911,3.065874,22.476441,3.126965,23.211566,3.126699,22.448963,3.132061,22.882535,-3.138819,22.980977,-3.075602,23.662495,-3.035533
3682635700.230088,279.000000,0.000000,20.636509,2.324401,20.842901,2.341100,20.493465,2.359659,20.710677,2.380192,20.505040,2.427334,20.067019,2.439719,20.252466,2.477742,20.521018,2.503219,19.573385,2.557125,19.479726,2.548359,18.982677,2.591341,19.637020,2.614439,19.962394,2.653702,20.136886,2.682784,20.302986,2.714478,19.635248,2.756588,19.741992,2.775044,20.157855,2.757624,20.028516,2.811412,19.442839,2.898640,20.472112,2.922950,19.582466,2.923874,20.436573,2.954829,20.594419,2.990183,20.582324,2.993479
3682635700.330000,280.000000,0.000000,21.201769,2.300218,20.996102,2.337476,20.258107,2.340978,20.360401,2.349569,20.633830,2.433446,19.743902,2.418365,20.699566,2.473413,20.476598,2.515201,19.628917,2.515709,19.863343,2.532684,19.618529,2.552218,19.745035,2.589658,19.596225,2.629406,20.051745,2.673881,20.334493,2.691443,20.046257,2.685202,19.662523,2.771716,19.455395,2.786465,19.455279,2.811899,19.507596,2.837573,20.291608,2.899974,19.745541,2.906880,20.378753,2.909905,21.192717,2.961537,20.743838,2.998042
