Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3682634960.859149,267.000000,0.000000,46.558802,-2.760158,45.302092,-2.646218,43.712292,-2.688634,42.898238,-2.644103,44.055280,-2.643062,44.635778,-2.587418,45.831763,-2.585845,44.390630,-2.555376,44.798321,-2.439118,43.536653,-2.436429,43.127562,-2.411503,43.972128,-2.397256,43.390012,-2.387822,43.417268,-2.365244,42.475665,-2.321408,42.289579,-2.279095,43.715664,-2.250020,44.331989,-2.217290,41.883708,-2.232760,44.657600,-2.152414,45.006727,-2.166502,42.333662,-2.093020,40.759910,-2.150895,46.066519,-2.092166,44.362863,-2.011789
3682634960.959849,267.000000,0.000000,44.803781,-2.755541,46.503264,-2.709818,47.140227,-2.695050,45.207666,-2.717252,45.662745,-2.649839,45.206494,-2.643951,42.841129,-2.539768,45.962805,-2.535973,46.200972,-2.544670,45.970489,-2.461104,43.047832,-2.475464,43.702507,-2.405840,43.149658,-2.411795,45.712413,-2.285304,43.939992,-2.344493,44.935860,-2.298439,45.078312,-2.251065,42.452974,-2.273189,45.219893,-2.236670,45.135485,-2.227540,46.241175,-2.171909,44.753130,-2.121596,44.179895,-2.101142,46.041000,-2.093552,44.990209,-2.055905
3682634961.059761,268.000000,0.000000,53.166614,3.101085,52.228818,-3.138459,49.564649,-3.121909,50.669839,-3.051767,49.507624,-3.043442,46.368119,-3.079313,51.589440,-3.003780,50.067241,-2.939936,49.458338,-2.954222,49.122217,-2.930811,48.165133,-2.869494,49.954840,-2.904505,49.326454,-2.807459,47.347890,-2.756509,45.588819,-2.762276,45.048199,-2.751607,48.757767,-2.728656,46.617332,-2.662414,48.076914,-2.635761,49.197366,-2.613222,49.888353,-2.562075,48.516446,-2.575233,46.194137,-2.489766,48.947499,-2.445027,50.759779,-2.441912
3682634961.159318,270.000000,0.000000,51.970220,2.745234,53.394517,2.824524,52.607909,2.767945,52.737575,2.894749,53.845305,2.829245,48.945808,2.879322,50.797384,2.904608,52.149328,2.956341,51.619687,3.013560,48.474143,3.033006,50.155176,3.068359,49.570698,3.124791,50.297163,3.098052,48.731418,-3.111651,47.726040,-3.112949,51.231961,-3.013581,48.487533,-2.986604,49.594787,-3.010876,50.767863,-2.975345,50.820486,-2.972142,50.169562,-2.884690,51.094281,-2.903770,50.515614,-2.898511,51.277459,-2.850444,47.883403,-2.813479
3682634961.259806,271.000000,0.000000,57.518547,2.346217,56.732677,2.295598,53.230576,2.346895,50.775683,2.411069,54.677502,2.436490,52.383045,2.523639,54.931078,2.525013,53.809954,2.581639,51.812903,2.548090,51.632061,2.604040,48.941720,2.649095,48.876698,2.692729,51.442317,2.695401,51.173736,2.802752,50.421579,2.776534,51.250934,2.803616,55.415784,2.846508,50.998810,2.852953,49.954669,2.865824,47.331571,2.872574,49.372049,2.929869,53.010908,2.967509,48.949772,2.962015,53.382397,3.074293,51.801795,3.118058
3682634961.359385,274.000000,0.000000,62.992225,1.691820,55.632351,1.794992,56.544137,1.759470,57.352137,1.831550,60.699277,1.869802,56.905235,1.885098,57.110045,1.969565,53.876159,1.955332,56.651611,1.998848,56.727303,1.982712,54.713623,2.009826,56.218418,2.011114,50.879792,2.086272,54.719568,2.154415,52.106450,2.136538,53.874015,2.201132,52.995990,2.259484,55.611561,2.238526,55.095490,2.312719,55.823692,2.294977,55.257690,2.355919,56.838545,2.320654,54.820610,2.418184,53.319233,2.447211,57.706898,2.533830
3682634961.460181,276.000000,0.000000,58.313768,1.626732,58.007764,1.665653,54.792315,1.730723,55.814609,1.733612,54.246543,1.729585,53.239865,1.802447,56.051314,1.816506,54.780619,1.811134,53.153854,1.869588,53.554561,1.903334,55.137773,1.955898,55.989412,2.000760,51.769543,2.023594,57.177857,2.103240,52.031754,2.120771,50.534438,2.136160,54.650459,2.191165,53.599959,2.186596,56.131383,2.245312,53.056529,2.280504,56.633167,2.283347,53.120438,2.360065,53.513833,2.345257,55.272321,2.342885,56.208084,2.452780
3682634961.561051,278.000000,0.000000,58.861760,1.251367,61.808554,1.278226,58.384036,1.229519,57.535720,1.305079,58.506356,1.378804,55.415451,1.395366,59.345335,1.417844,58.475201,1.424706,55.775172,1.441332,55.401769,1.531890,58.820654,1.510961,55.341897,1.574320,56.589170,1.592753,52.373753,1.636861,55.863521,1.718172,55.689698,1.713424,52.366689,1.723726,58.156382,1.774893,57.950078,1.845537,59.692055,1.850006,58.762009,1.843265,56.461692,1.957608,55.399244,1.982133,58.713619,1.912137,57.954411,1.999326
3682634961.662829,280.000000,0.000000,56.215683,0.778993,52.688874,0.818946,54.867926,0.884290,58.500055,0.950670,56.200732,0.959043,54.958464,0.974203,53.705855,1.063345,55.919682,1.061123,53.196437,1.091065,51.552761,1.115898,49.706965,1.180902,54.976312,1.183869,53.132352,1.228714,48.885916,1.269808,52.404781,1.251603,49.848415,1.371187,51.224501,1.312649,51.255008,1.354141,53.611605,1.410121,52.018511,1.454946,51.727791,1.461044,50.024017,1.476440,56.161458,1.564041,55.361766,1.581843,54.979068,1.572674
3682634961.763557,282.000000,0.000000,50.190556,0.280853,47.929205,0.297224,48.563290,0.365162,48.762027,0.415760,48.099250,0.425353,49.712440,0.436261,47.576276,0.450589,47.156124,0.489940,51.240001,0.523375,46.792294,0.534957,45.615222,0.638259,44.418384,0.581347,47.560381,0.632183,48.173921,0.633630,47.179388,0.687375,47.893565,0.770328,47.821464,0.850670,47.956963,0.824368,49.724702,0.859107,48.249151,0.920668,47.744474,0.945576,48.084947,0.959927,46.857531,1.019659,46.822134,1.042416,50.833545,1.052683
