Time,Angle (A),Angle (B),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3663287979.849601,268.000000,360.000000,0.032000,718.063261,-2.509701,957.701918,-2.892681,510.904784,-1.371139,766.229226,-1.806094,660.756075,-1.953509,731.193209,-1.959202,521.280460,-1.877015,588.542433,-1.636865,574.541244,-2.063263,851.681509,-1.603635,1018.372752,-1.234162,502.866546,-1.532427,703.150387,-1.040119,697.711037,-0.912883,508.358115,-1.353906,813.874386,-1.616128,579.110186,-1.278872,2343.932897,-2.524728,608.876407,-0.780701,790.022354,-0.986469,626.052109,-0.889339,490.613833,-1.334071,702.055340,-1.414337,782.796152,-1.097611,411.314215,-0.934078
3663287979.948910,267.000000,360.000000,0.072000,3194.853519,-1.767409,834.100989,-2.288920,1934.724519,-2.028593,768.796117,-2.384191,1182.600961,-1.491136,952.586968,-2.181697,472.387557,-2.135233,633.927300,-2.328804,1050.671008,-2.129370,644.220395,-2.157320,577.048178,-1.702334,914.481863,-1.425002,943.138341,-1.393102,2572.624358,-1.313271,1358.320191,-1.563352,653.951283,-1.712003,797.220546,-2.013627,672.493558,-1.644669,738.410383,-1.646682,1092.601355,-0.642628,3157.022273,-0.593637,752.210507,-0.938469,730.601977,-1.129719,729.283270,-0.765381,756.607682,-0.763387
3663287980.049024,269.000000,360.000000,0.044000,897.445428,-2.217145,835.835983,-2.728734,1339.962839,2.684466,553.080253,-2.525313,1180.279585,-2.912343,732.769792,-1.984716,1171.315824,-1.488478,558.656271,-2.055836,802.027492,-1.953254,723.183831,-2.659463,1050.911051,-1.909670,533.253954,-1.742130,1803.722961,-1.619508,1410.139748,-1.815028,917.359978,-2.203913,937.013929,-2.138287,929.167539,-1.642841,533.503262,-1.159320,732.763574,-1.196637,648.940706,-1.342340,1010.766603,-1.493312,930.786516,-1.476595,512.248695,-1.590348,673.705212,-1.459090,1128.848251,-2.247631
3663287980.149266,271.000000,360.000000,0.092000,944.945235,0.327469,589.740234,1.123982,387.744826,1.306476,2141.807428,0.815260,489.404599,1.341761,790.882712,2.292474,698.549926,2.710535,1029.548450,2.483041,2865.669536,1.956928,668.751520,-3.043514,976.161237,2.973518,1041.700663,-2.868060,1307.776573,-2.347614,807.704500,0.719691,585.242046,0.604955,1350.146206,-0.426926,2227.379292,0.017923,860.416216,1.612298,591.908628,1.304258,603.629171,2.091617,1127.864703,1.365006,549.026252,2.648529,766.119105,-2.758926,541.393942,-3.107639,634.321876,-2.122706
3663287980.249513,272.000000,360.000000,0.576000,749.248511,2.151500,437.071328,2.496451,798.296506,1.947792,740.716118,2.400536,1490.184682,-3.089201,1179.146559,1.876412,1342.083309,2.559644,449.905893,2.418021,645.855314,2.715709,591.878309,2.537513,458.222244,2.105253,559.559153,2.907927,879.991302,-2.997704,1019.443993,2.906885,609.713286,2.687542,574.708949,2.628895,515.105403,2.686744,613.838537,-3.021528,740.618860,-3.126750,1107.867209,-2.718914,543.200699,-3.120920,830.012468,-2.332273,772.901387,2.986043,695.826419,-2.791524,965.198803,-3.119949
3663287980.349359,274.000000,360.000000,0.000000,538.457579,1.751819,363.717626,2.398335,480.899583,1.892342,695.135579,2.448901,607.029708,2.345449,624.535754,2.365612,665.531289,2.419699,346.332957,2.823771,444.719098,3.033738,432.844861,2.710162,671.967255,2.802051,425.890759,2.568246,643.474325,2.574391,897.762919,3.103678,503.166091,2.943508,505.266162,2.524697,421.758341,2.803578,505.364005,2.882504,489.172259,3.140849,384.421303,-2.964791,825.683880,-3.032079,581.106208,-3.123677,357.841391,-2.790869,555.171581,-2.538751,500.942901,-3.025827
3663287980.449090,276.000000,360.000000,0.000000,323.066278,1.131039,332.006382,1.469772,292.390955,1.524590,326.367034,1.333585,325.677642,1.316273,368.487691,1.214501,362.955087,1.730883,277.175572,1.410562,396.945439,1.418633,309.077286,1.313202,310.396006,1.727813,344.887682,1.833469,271.740821,1.662404,384.865670,1.504047,255.242003,1.888508,339.053175,2.076049,312.100779,1.800677,369.872186,2.147138,329.652059,1.904701,315.900489,2.058482,390.387998,1.898830,283.209734,2.192232,344.459525,2.285044,378.055440,2.087285,361.956680,2.196578
3663287980.548831,278.000000,360.000000,0.000000,322.857932,1.226988,299.006332,1.379980,332.217910,1.289756,320.076328,1.255952,301.789094,1.506008,293.077927,1.320869,298.034328,1.421951,465.969465,1.738442,316.557191,1.654438,286.115824,1.586312,286.594470,1.703410,321.138271,1.457143,293.273894,1.444034,274.644279,1.766478,534.929041,1.687549,330.917020,1.978601,395.952634,2.076073,332.701433,1.731568,272.869376,2.054989,298.170081,2.290101,444.669060,2.229508,245.475811,2.148226,328.981390,2.220134,299.435114,1.993213,280.718297,2.381788
3663287980.649554,280.000000,360.000000,0.000000,270.464504,0.474271,226.080797,0.570021,241.328493,0.743494,276.183904,0.461303,218.657870,0.685417,296.585794,0.647717,259.077714,0.633237,260.438476,0.725388,204.182852,0.987910,242.277459,0.858036,236.733811,1.029854,190.390423,0.983328,212.458115,0.885083,285.842357,0.961526,207.133677,1.141733,209.447757,1.110948,270.484863,1.286144,238.291261,1.184552,209.441360,1.216643,250.477244,1.395717,329.875536,1.404142,260.367926,1.362063,244.369857,1.439430,265.350431,1.440218,268.997688,1.451438
3663287980.749293,282.000000,360.000000,0.000000,367.514657,0.350718,327.702164,0.700225,250.732666,0.700602,310.114735,0.518965,277.590586,0.621030,269.640339,0.843515,213.047617,0.838581,214.793242,0.652228,235.186718,0.723052,232.973079,1.082674,190.889707,1.022384,193.951862,1.014941,246.563784,1.093851,256.611959,1.021627,220.799384,1.088702,217.325354,1.116035,290.945841,1.328332,304.002976,1.340477,240.588427,1.168918,265.171997,1.346888,218.130646,1.572653,233.471065,1.441516,243.409781,1.566252,213.059082,1.822154,263.043333,1.474967
3663287980.849029,283.000000,360.000000,0.000000,235.199576,-0.261280,207.629786,-0.119278,279.452151,-0.423085,250.413257,-0.203009,189.112492,-0.165140,173.396965,-0.221284,253.824049,-0.019551,205.042180,0.176947,257.541884,0.106458,237.161583,0.113603,210.527969,-0.005086,244.758757,0.080218,228.626245,0.257287,214.329975,0.206573,222.273788,0.330910,263.617589,0.455621,245.515100,0.153797,233.157607,0.402403,190.341849,0.412791,250.749763,0.422016,269.402603,0.816078,214.294150,0.701597,251.324523,0.616343,259.120813,0.791956,284.352069,0.430789
3663287980.948764,285.000000,360.000000,0.000000,224.031574,-0.339794,209.766779,-0.339184,224.429668,-0.085813,218.537772,-0.088993,241.699698,-0.366724,198.693473,-0.288484,260.261318,-0.105861,172.327536,0.003725,277.821069,-0.158253,210.893871,0.314460,204.616270,0.304482,207.517330,-0.029233,220.624949,0.178445,241.515310,0.176954,206.221780,0.348382,181.215928,0.567105,235.643577,0.438970,259.427651,0.498074,196.322427,0.409267,228.180524,0.634496,208.242901,0.560532,187.562145,0.610300,249.988057,0.741776,221.484106,0.697243,247.529878,0.944537
3663287981.049537,287.000000,360.000000,0.000000,172.617399,-1.520123,157.485253,-1.263929,177.661631,-1.218218,175.997883,-1.514889,195.487005,-1.410364,169.887611,-1.323809,202.829182,-1.210907,156.370793,-1.094049,157.738462,-1.129044,160.501893,-1.107138,144.776475,-1.027051,139.422838,-0.962730,148.133114,-1.048049,176.889253,-0.834493,169.283408,-0.835171,152.983692,-0.812686,156.543424,-0.806517,148.855130,-0.765087,149.652882,-0.658896,176.380894,-0.523111,152.491932,-0.639548,162.939204,-0.523100,153.955375,-0.457599,154.476026,-0.513944,168.417341,-0.478053
3663287981.149270,289.000000,360.000000,0.000000,159.156963,-1.460635,164.616167,-1.419374,154.734831,-1.338000,182.141113,-1.292489,186.659686,-1.474917,141.361886,-1.463969,163.499110,-1.307023,137.153540,-1.080386,181.827814,-1.419994,144.443939,-1.140203,146.842086,-0.977085,169.870980,-1.102301,158.488106,-1.094089,164.138768,-1.016703,141.123041,-0.938813,150.526320,-0.858491,163.100009,-0.906994,142.781318,-0.862124,157.264811,-0.681391,189.531093,-0.664856,182.525213,-0.702728,156.017668,-0.588518,140.237645,-0.545220,146.136560,-0.546059,164.299729,-0.506214
3663287981.249510,290.000000,360.000000,0.000000,158.075575,-1.788842,148.999713,-1.755368,162.239832,-1.712228,167.540424,-1.592487,159.780147,-1.668619,156.435553,-1.725463,156.924037,-1.557289,130.122091,-1.544900,148.310950,-1.591130,125.634753,-1.476575,138.097709,-1.456267,152.008730,-1.415000,149.898406,-1.358375,133.273523,-1.259318,131.728411,-1.264067,123.310238,-1.111110,129.494127,-1.075092,133.851546,-1.132771,145.472823,-1.019931,145.812232,-0.874329,140.135292,-0.895532,148.501020,-0.974528,120.191417,-0.810809,152.305028,-0.770214,168.948227,-0.552338
3663287981.349577,292.000000,360.000000,0.000000,145.027201,-2.033309,133.799986,-1.872497,144.170927,-1.886299,138.819256,-1.995762,132.411118,-1.805225,120.815769,-1.927706,147.267369,-1.791589,125.560978,-1.685871,131.203878,-1.681905,107.248161,-1.745624,135.035485,-1.625825,114.267788,-1.714043,119.918422,-1.615131,148.845703,-1.565414,109.018100,-1.466626,117.016697,-1.383043,135.519560,-1.475278,125.447379,-1.375969,131.867566,-1.275151,122.612863,-0.981022,135.427011,-1.185189,117.106468,-1.089684,136.800220,-1.058321,144.725881,-0.947948,136.423191,-1.020474
3663287981.449310,294.000000,360.000000,0.000000,121.018721,-2.693106,117.078459,-2.657694,127.546007,-2.584855,120.924025,-2.451222,129.359439,-2.599118,112.292564,-2.588011,124.345489,-2.582280,101.355083,-2.313144,113.403820,-2.422001,108.310072,-2.287352,98.563814,-2.214863,109.337671,-2.319942,110.626639,-2.147979,110.428606,-2.143435,114.833800,-2.235126,123.568832,-2.006226,108.189499,-2.024363,121.094620,-1.873902,105.676402,-1.874124,110.972960,-1.740296,109.707592,-1.859648,112.102341,-1.727383,109.700090,-1.657197,107.535946,-1.661798,118.245673,-1.536587
3663287981.549043,296.000000,360.000000,0.000000,116.569530,-2.580562,120.562222,-2.552356,118.377577,-2.569011,123.120477,-2.629028,115.782949,-2.581398,117.190040,-2.581418,123.362093,-2.380951,109.550037,-2.447745,125.548189,-2.400663,100.919465,-2.354251,123.908870,-2.202389,105.422259,-2.198662,113.291518,-2.234002,117.942557,-2.187670,113.889425,-2.146795,109.275496,-2.029592,119.914074,-1.939995,110.365797,-1.974390,98.271620,-1.888062,107.965992,-1.895306,124.295771,-1.835468,104.550039,-1.813068,119.272297,-1.655385,123.271362,-1.766840,111.560027,-1.713964
3663287981.648778,297.000000,360.000000,0.000000,119.614808,2.866606,118.154271,2.951397,110.227367,3.027179,112.205250,2.956862,119.944325,3.077030,105.060294,3.029233,124.021021,-3.065886,109.939006,-3.083820,114.510295,-3.066837,94.118789,-3.055615,108.959573,-2.871069,105.572594,-2.951934,98.856745,-2.926235,109.535679,-2.818853,114.482929,-2.822692,112.090092,-2.702776,103.259028,-2.608541,106.986436,-2.633936,102.294261,-2.709987,104.105649,-2.600458,115.676138,-2.448291,110.810157,-2.471167,121.497479,-2.380806,103.726998,-2.341209,112.801066,-2.320879
3663287981.749506,299.000000,360.000000,0.000000,119.716076,2.712559,120.696279,2.709175,121.607488,2.835506,130.094241,2.852856,116.493513,2.906053,116.435261,2.813749,112.392520,2.922407,102.006131,3.031620,112.891379,2.857334,97.479506,3.033132,106.357734,3.102647,105.239817,3.037835,108.781959,3.110456,104.513091,-3.034788,102.658403,-2.982978,97.035612,-2.999801,103.549217,-2.926070,108.752364,-2.784905,100.022295,-2.849809,113.431194,-2.743461,111.176463,-2.713900,100.414075,-2.696531,102.480294,-2.661772,110.332396,-2.643213,109.847928,-2.584927
3663287981.848755,301.000000,360.000000,0.000000,110.802204,2.415918,102.333349,2.423302,96.289140,2.538213,117.091340,2.466254,112.033681,2.536906,101.637912,2.563849,116.063944,2.698917,99.068302,2.624936,95.348896,2.561822,93.656435,2.701340,94.468157,2.845896,88.417404,2.804687,93.752432,2.776725,97.244944,2.959679,96.689889,2.991056,100.763482,2.944259,101.042356,3.136492,106.441741,3.003181,98.638640,-3.091724,104.187654,-2.992208,105.090734,-3.058093,103.287747,-3.063624,104.024560,-2.893002,101.359946,-2.915704,108.276062,-2.973183
3663287981.949000,303.000000,360.000000,0.000000,109.214849,2.098561,110.912965,2.311892,108.268680,2.349624,111.672402,2.251670,100.592547,2.223994,100.766553,2.241411,105.711706,2.360477,96.401376,2.514132,103.837631,2.337357,89.440387,2.480157,89.557035,2.613411,90.890932,2.573147,97.407905,2.624811,99.698963,2.742595,86.123287,2.709952,102.268505,2.738487,91.986941,2.818637,94.049845,2.917345,91.639334,2.877625,94.477526,2.987636,100.317753,3.072489,95.287690,2.971433,98.191060,-3.090592,93.237227,-3.073900,104.874911,-3.012926
3663287982.049240,305.000000,360.000000,0.000000,91.967292,1.506763,98.788252,1.614539,95.710968,1.657985,92.524653,1.727502,92.683973,1.707093,92.586428,1.627794,94.090481,1.876843,81.407682,1.886513,89.339147,1.876126,78.965288,1.871831,87.651075,2.061640,82.673097,2.017695,86.215422,2.014291,90.678913,2.194636,84.587788,2.144456,82.921887,2.191883,85.263004,2.346760,94.257564,2.283787,85.097744,2.353004,87.513178,2.511562,88.999177,2.512189,84.272527,2.519545,88.723064,2.614678,93.976999,2.711316,93.704148,2.661082
