Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3682635407.814371,268.000000,0.000000,61.914597,1.107651,62.315727,1.032011,58.288943,0.960434,58.357435,0.938370,59.821756,0.870187,61.068694,0.846381,57.422587,0.779268,57.903100,0.732173,61.554792,0.670473,54.426126,0.684046,52.408877,0.602613,60.152786,0.579932,56.517369,0.460226,56.261182,0.462963,57.818866,0.370411,55.029675,0.342439,59.050490,0.412973,55.491571,0.268899,57.971140,0.229795,55.816138,0.188521,56.614695,0.073070,55.586069,0.126649,55.026894,0.042404,57.661933,-0.040748,56.302371,-0.031738
3682635407.914012,268.000000,0.000000,64.255458,1.056912,59.278068,0.899047,63.062227,0.996214,58.570797,0.900014,60.142249,0.899619,56.970995,0.920269,61.706035,0.806612,55.184522,0.745905,56.849962,0.636042,58.171202,0.647365,59.095773,0.633338,54.030964,0.532400,57.052983,0.449905,57.399674,0.481782,55.573186,0.348016,57.501167,0.321928,56.221873,0.332188,55.918803,0.278315,55.939839,0.207593,54.917289,0.172694,57.545396,0.159371,57.540823,-0.008352,52.201967,0.040435,61.826800,0.011373,60.297847,-0.069724
3682635408.014835,269.000000,0.000000,61.420678,1.065295,68.043238,1.093718,59.519477,0.977399,62.444831,0.898798,57.475039,0.903818,60.025379,0.857616,58.613822,0.787514,59.293870,0.701118,58.851395,0.645101,56.347653,0.622455,55.994509,0.589842,55.131934,0.516457,58.278680,0.502179,60.347829,0.395981,52.098157,0.403556,58.685049,0.346319,55.109255,0.315376,53.970458,0.193845,55.150156,0.167834,56.873117,0.231921,56.987226,0.147825,56.250561,0.089012,57.681756,0.051879,59.429379,-0.039366,57.261497,-0.122319
3682635408.115853,271.000000,0.000000,65.531393,0.592545,61.998011,0.467504,61.674433,0.481389,61.632278,0.456384,61.552027,0.401936,58.254595,0.353997,63.153285,0.353429,58.823306,0.329372,56.097216,0.208456,58.355886,0.162141,55.987846,0.156701,56.265876,0.121433,60.830204,0.045998,60.079130,0.063545,56.873219,-0.082542,57.694503,-0.100472,57.395885,-0.063317,56.325095,-0.220942,59.298912,-0.226876,57.518531,-0.253910,59.740368,-0.376276,64.101193,-0.325262,59.682871,-0.438911,59.919623,-0.439758,56.910539,-0.466965
3682635408.216502,272.000000,0.000000,64.591682,0.543242,63.552217,0.504361,60.555773,0.494601,59.695707,0.416237,58.297389,0.390819,60.437490,0.337009,60.615140,0.282511,58.769118,0.275010,62.173915,0.080699,58.634588,0.137479,57.824519,0.105711,56.118409,-0.016434,60.293894,-0.041256,56.606902,-0.057272,59.217344,-0.062440,59.715129,-0.184340,55.502548,-0.177182,60.712049,-0.269995,57.532569,-0.336361,58.159218,-0.258772,59.212158,-0.293540,56.794098,-0.429152,57.858035,-0.444773,59.139502,-0.449249,57.430136,-0.640325
3682635408.316744,273.000000,0.000000,66.716941,0.192163,63.969743,0.225328,60.473578,0.109824,64.902046,0.125675,64.780908,0.016419,60.801855,0.035926,60.826249,-0.062238,61.729006,-0.141199,60.733933,-0.117959,58.733007,-0.241341,58.965378,-0.220858,56.556744,-0.283156,57.708704,-0.345143,61.525899,-0.388037,58.783723,-0.456566,60.083968,-0.488800,59.914862,-0.487694,61.897050,-0.583856,62.533183,-0.661915,63.415631,-0.655897,59.897759,-0.697708,58.646104,-0.763012,64.281255,-0.875364,62.387561,-0.824783,62.281759,-0.921716
3682635408.416565,275.000000,0.000000,68.597295,-0.260934,69.907454,-0.364950,61.186517,-0.317445,67.238462,-0.404517,67.966120,-0.420081,66.066765,-0.402783,64.895106,-0.566775,64.128214,-0.552313,67.225904,-0.655584,64.664659,-0.677134,67.222640,-0.707609,63.832254,-0.770046,67.270233,-0.847321,64.470357,-0.817791,65.925968,-0.931777,65.625429,-0.930907,64.684945,-1.021879,69.437493,-1.099442,64.940128,-1.102113,68.411910,-1.166214,73.044990,-1.156885,68.945348,-1.253342,60.681424,-1.284992,71.308232,-1.298815,67.085004,-1.417777
3682635408.516411,277.000000,0.000000,67.618261,-0.147501,67.298516,-0.148208,66.541190,-0.225767,66.382255,-0.249858,63.446376,-0.381308,61.816608,-0.356870,68.758556,-0.367315,67.232808,-0.499713,63.229282,-0.548750,60.285026,-0.533630,67.100282,-0.656028,64.250286,-0.608600,63.887045,-0.750987,63.259490,-0.789987,63.660499,-0.881171,64.086164,-0.876595,65.527795,-0.857871,70.170162,-0.877696,66.048137,-0.996025,65.805522,-1.067567,68.774934,-1.080563,68.125525,-1.093948,68.473643,-1.185219,68.628582,-1.158112,65.733779,-1.282025
3682635408.616145,279.000000,0.000000,74.245020,-0.833838,70.607871,-0.863942,76.708027,-0.893289,73.364695,-0.977563,75.453999,-1.018439,70.407645,-1.112406,76.396236,-1.131078,71.795472,-1.132037,70.666779,-1.236017,70.058611,-1.259689,72.450582,-1.292094,69.216700,-1.313679,71.058018,-1.381358,69.280768,-1.419869,71.549807,-1.487006,67.601056,-1.617347,72.666346,-1.599395,69.080480,-1.641279,71.192004,-1.708947,73.809899,-1.711083,72.444481,-1.731254,77.542225,-1.875808,69.479157,-1.775387,75.661032,-1.897925,82.971587,-1.947636
3682635408.716266,280.000000,0.000000,74.073631,-0.794828,71.479403,-0.791349,77.160991,-0.839429,74.311861,-0.876824,72.403931,-0.978276,74.592527,-0.934188,71.194026,-1.002008,66.211537,-1.053252,71.015301,-1.124496,69.193079,-1.146034,68.407987,-1.231542,71.716614,-1.266337,66.951115,-1.350445,67.918643,-1.363493,71.298304,-1.419221,68.850978,-1.508800,66.982632,-1.504925,69.461971,-1.658760,71.795774,-1.671332,69.958902,-1.677560,71.188812,-1.679904,66.575137,-1.784559,74.291966,-1.818200,71.190353,-1.790645,77.185146,-1.958375
3682635408.816094,281.000000,0.000000,67.755457,-1.431941,72.747939,-1.502847,69.259591,-1.512860,69.598737,-1.593806,72.550302,-1.684574,69.648691,-1.722078,72.478192,-1.750395,67.593198,-1.828243,68.410506,-1.862592,65.236422,-1.811718,67.086885,-1.896310,64.903944,-1.961723,68.328475,-2.016508,63.067503,-2.096423,65.009415,-2.151182,66.754340,-2.169037,66.582133,-2.242849,68.082594,-2.331514,68.185791,-2.334416,65.151634,-2.378996,64.589292,-2.369970,67.065262,-2.532737,67.092424,-2.534595,69.802955,-2.486727,66.110417,-2.623740
3682635408.916538,283.000000,0.000000,69.584009,-1.817165,67.695179,-1.862013,67.492714,-1.810855,62.689897,-1.918985,67.867428,-1.961663,69.982884,-1.963159,65.286811,-2.066161,63.369526,-2.062312,64.078206,-2.138234,64.471560,-2.197683,64.703954,-2.277586,65.546300,-2.302027,64.102705,-2.315097,67.322752,-2.415848,64.227701,-2.443351,63.201165,-2.455825,60.461587,-2.519886,68.674773,-2.564297,61.844756,-2.627191,63.730973,-2.676486,69.032791,-2.727670,63.515680,-2.782369,66.445022,-2.779331,66.934462,-2.859823,69.144339,-2.888229
3682635409.016538,284.000000,0.000000,66.874991,-1.884783,69.151802,-2.019311,72.924557,-1.998445,68.343196,-2.035368,65.697969,-2.070773,62.339690,-2.181459,63.142329,-2.230296,67.012427,-2.253867,65.714442,-2.306215,62.851753,-2.415011,65.464470,-2.339068,68.243366,-2.420038,62.071343,-2.446018,63.087037,-2.499306,64.791124,-2.591049,63.034624,-2.624351,61.950862,-2.616631,63.836189,-2.712167,63.289364,-2.800790,59.193407,-2.807705,67.749782,-2.920226,64.203857,-2.941927,64.320596,-2.963864,63.796693,-2.989657,69.251826,-3.033623
3682635409.117198,286.000000,0.000000,64.590318,-2.141321,67.735192,-2.199465,71.482082,-2.228148,64.618201,-2.190200,62.269153,-2.242490,60.392044,-2.390521,64.153145,-2.449395,64.563320,-2.500539,61.513923,-2.543859,60.211884,-2.603975,63.758473,-2.591050,61.685417,-2.685990,61.969617,-2.736378,64.758246,-2.726326,61.586748,-2.850701,64.252368,-2.878195,62.125202,-2.921883,61.678277,-2.935813,63.083628,-2.979828,67.575526,-3.024242,67.647524,-3.078329,57.744008,-3.096563,66.011172,3.077830,66.430305,3.098541,67.758162,3.033645
3682635409.218184,288.000000,0.000000,64.371573,-2.255139,67.845110,-2.291971,65.089244,-2.316978,62.040931,-2.426712,66.549713,-2.430369,63.386370,-2.521849,67.144461,-2.696343,63.212695,-2.583370,65.198553,-2.691402,62.043331,-2.740165,63.906645,-2.702028,62.241812,-2.755079,63.786365,-2.912332,61.633007,-2.903551,58.400525,-3.009586,60.985799,-2.955472,62.631195,-3.051124,63.030253,-3.122404,63.229042,-3.124968,66.951845,3.136954,66.623630,3.045765,61.082359,2.999228,69.695144,3.000676,63.872964,2.938866,67.132893,2.857256
3682635409.317916,289.000000,0.000000,78.935867,-2.892239,76.502914,-2.906552,81.098198,-2.960271,73.735503,-3.066555,81.803582,-3.112959,78.402510,-3.107002,79.661754,3.099035,75.610085,3.108471,78.121027,3.129341,75.146256,2.986850,71.353982,2.919292,77.797485,2.880616,81.060834,2.887010,80.045151,2.821014,68.987019,2.756673,73.166986,2.684577,73.682661,2.748645,79.338110,2.658816,76.857542,2.646976,79.528534,2.534426,75.965135,2.433084,79.296250,2.473512,80.797055,2.419425,83.556745,2.336697,90.548580,2.267755
3682635409.418648,291.000000,0.000000,80.129600,-2.808271,75.290728,-2.937331,76.155357,-2.955389,78.804259,-2.994404,70.561285,-3.014693,72.083960,-3.095083,79.121108,-3.092170,74.244802,3.101824,80.276065,3.042598,74.645786,3.084041,73.164955,2.946492,72.898415,2.948978,74.627277,2.877874,83.701293,2.799572,68.788211,2.763437,71.090047,2.747289,78.138150,2.760803,75.009670,2.632863,72.017794,2.638690,73.154386,2.587806,75.383447,2.458240,72.073313,2.444470,76.188023,2.460812,79.616102,2.402711,74.216038,2.373120
3682635409.519379,293.000000,0.000000,97.295458,-3.104921,97.488581,3.069962,94.798687,3.009121,88.511858,2.929402,99.237320,3.016797,81.043470,2.912448,94.472661,2.855221,91.081181,2.784419,87.710824,2.845914,84.596781,2.740975,96.488110,2.669877,90.909967,2.699766,86.458254,2.671302,86.719792,2.542117,90.110874,2.566902,90.599358,2.518297,90.801733,2.406522,87.964551,2.402031,88.598157,2.231569,88.691175,2.288862,89.822169,2.174448,91.965242,2.278240,89.397313,2.235553,90.922574,2.202163,99.197927,2.128939
3682635409.619112,294.000000,0.000000,128.095707,2.739341,119.375662,2.605089,131.600857,2.545198,119.868027,2.561428,122.740855,2.429165,122.683828,2.561358,115.463910,2.426396,122.469911,2.441039,127.796848,2.271392,120.779297,2.311913,123.614889,2.207445,121.067512,2.150799,114.064001,2.206198,114.974678,2.162460,139.230434,2.214388,111.376459,2.068839,127.630379,1.990528,111.143592,1.928088,118.262047,1.881420,132.952123,1.798895,113.117191,1.827710,131.976229,1.780607,131.624617,1.867952,149.504856,1.629446,151.762961,1.465392
3682635409.718942,295.000000,0.000000,142.174958,2.338486,144.378818,2.239912,146.819502,2.101522,152.138677,2.146255,160.717837,2.118209,158.651898,2.170870,163.525479,1.908024,150.146032,1.939664,154.712327,1.865506,137.116724,1.906576,148.837942,1.791385,145.895423,1.810939,148.634458,1.743365,180.182155,1.548455,162.605597,1.628166,187.231330,1.533788,157.232774,1.516352,168.768089,1.348285,160.727938,1.354118,184.759370,1.348262,161.669077,1.347115,171.504005,1.027122,160.356135,1.262709,168.028165,1.106424,178.214333,1.203862
3682635409.819515,297.000000,0.000000,147.694449,1.706624,161.418736,1.624639,194.842752,1.814446,148.442737,1.460875,195.245482,1.584106,156.987257,1.387985,175.787537,1.415632,168.989629,1.463548,163.516282,1.484830,169.445319,1.361940,194.944547,1.308612,193.546085,1.359224,164.574621,1.201545,182.080167,1.356487,189.044463,0.995272,161.588675,0.956241,150.165030,0.989187,187.078083,0.797561,160.718532,0.838547,168.975934,0.819047,193.839267,0.687623,189.377654,0.629566,179.876604,0.704828,174.773853,0.643069,178.201605,0.370909
3682635409.919234,298.000000,0.000000,134.791768,0.965872,125.303382,0.954681,133.869638,0.880516,157.360909,0.872947,124.526920,0.678751,145.867179,0.730384,133.749192,0.608427,133.525246,0.613022,160.391920,0.485274,130.382955,0.546811,134.334028,0.368305,113.681780,0.315090,122.168848,0.370572,130.535480,0.221479,115.311160,0.198085,140.767022,0.243218,115.450499,0.196012,136.894128,0.221659,115.203528,-0.050496,130.326372,0.063627,126.897520,-0.044969,123.627429,-0.170953,125.594405,-0.094758,129.075074,-0.223104,126.525549,-0.229600
3682635410.019011,300.000000,0.000000,131.906686,0.879226,126.878403,0.929758,137.060892,0.968639,137.429248,0.903441,134.567622,0.727744,131.608769,0.765835,130.986372,0.614319,132.200596,0.639113,123.656502,0.506506,130.099183,0.411074,129.141853,0.335187,134.039845,0.386493,127.104832,0.268259,120.643313,0.314457,134.686509,0.099285,132.762040,0.236291,124.396738,0.179176,125.612240,0.151184,135.325051,0.232186,128.276149,0.016018,136.230631,-0.257468,112.303289,-0.154891,118.014784,-0.214049,146.004953,-0.384754,137.485440,-0.265457
