Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312783.037837,270.000000,0.000000,5.106623,0.080179,4.962031,0.132609,4.937226,0.186315,5.179970,0.035336,5.143248,0.074683,4.165094,0.088898,5.046505,0.182955,4.632156,0.404009,4.147377,0.233833,3.953718,0.423146,4.607880,0.550103,3.976405,0.512902,4.065525,0.563759,4.758251,0.534294,3.849928,0.689730,4.034414,0.717179,4.730821,0.689701,4.191572,0.821458,4.654545,0.868508,4.710139,0.805784,4.146401,0.871185,4.736552,1.004683,4.726863,1.054838,4.623213,0.978721,4.869360,1.131937
3666312783.138136,268.000000,0.000000,5.109061,-0.065777,4.818659,0.014218,4.797924,0.067205,5.216980,-0.048150,5.228361,-0.004942,4.315959,-0.049515,5.136090,0.091513,4.537758,0.276639,4.288777,0.109620,3.993878,0.277766,4.451769,0.410038,3.999837,0.360008,3.964800,0.412011,4.749714,0.460825,4.051065,0.512288,4.102054,0.554066,4.630765,0.580877,4.156576,0.654786,4.435922,0.739505,4.677526,0.722188,4.299126,0.731479,4.589516,0.893111,4.649342,0.934391,4.671107,0.882395,4.776100,0.997225
3666312783.237856,268.000000,0.000000,5.473210,-0.065602,5.337167,-0.006550,5.230509,0.036653,5.505351,-0.115998,5.425738,-0.052236,4.490836,-0.051292,5.315117,0.039583,4.947198,0.244130,4.438871,0.108093,4.285407,0.296006,4.915681,0.381521,4.298764,0.386582,4.288509,0.427615,5.042222,0.384845,4.365136,0.526604,4.386559,0.580510,4.965335,0.525897,4.464495,0.682774,4.954777,0.722821,4.912583,0.661039,4.407464,0.721017,5.042920,0.841202,5.122478,0.903556,4.928729,0.837675,5.250448,0.992583
3666312783.339593,269.000000,0.000000,4.944105,-0.095491,4.791314,-0.034038,4.655119,0.015943,4.897279,-0.126895,4.822514,-0.081252,3.968493,-0.057941,4.717277,0.013504,4.458100,0.233260,3.971382,0.089562,3.872433,0.275225,4.427040,0.383386,3.848385,0.369339,3.867283,0.418063,4.516441,0.375586,3.866919,0.514809,3.977941,0.551995,4.430998,0.518617,4.001386,0.667870,4.395420,0.694213,4.343117,0.652266,3.977016,0.723389,4.495748,0.846443,4.535821,0.890335,4.418157,0.829140,4.732332,0.979845
3666312783.439318,270.000000,0.000000,5.285796,-0.061061,5.193299,-0.018525,5.037556,0.020202,5.299037,-0.105561,5.254364,-0.073464,4.242420,-0.038403,5.164544,0.027778,4.841044,0.257064,4.250201,0.102226,4.121370,0.288844,4.741962,0.384326,4.168138,0.386240,4.163634,0.422904,4.807285,0.392453,4.167195,0.519825,4.199736,0.574774,4.674958,0.526233,4.281598,0.678251,4.740051,0.705321,4.658632,0.676649,4.274714,0.738194,4.793881,0.862877,4.898892,0.902274,4.717269,0.835841,5.058038,0.965623
3666312783.539085,270.000000,0.000000,5.683244,-0.109204,5.454530,-0.044562,5.444221,-0.000290,5.530272,-0.132313,5.512237,-0.091676,4.569552,-0.066420,5.379330,0.012622,5.062838,0.222223,4.558295,0.077280,4.381276,0.263812,5.050818,0.369049,4.348800,0.362184,4.415300,0.393467,5.115608,0.364826,4.452752,0.510410,4.442429,0.541544,5.055736,0.499073,4.528752,0.658267,5.063092,0.701245,5.005247,0.637859,4.498122,0.709062,5.139359,0.841061,5.107184,0.862215,5.007525,0.817358,5.330088,0.961593
3666312783.638783,271.000000,0.000000,4.972706,-0.061463,4.856212,-0.018413,4.844254,0.033156,4.992380,-0.104266,4.962379,-0.061423,4.114988,-0.038008,4.876444,0.041675,4.515034,0.267259,4.093073,0.106434,3.867468,0.291676,4.461761,0.387677,3.965890,0.374497,3.907781,0.435397,4.642777,0.399524,3.965708,0.529096,4.007878,0.567834,4.545656,0.537312,4.058691,0.689253,4.454236,0.720840,4.467832,0.670219,4.086930,0.737722,4.509071,0.860650,4.602140,0.901623,4.515748,0.850838,4.773589,0.994242
3666312783.739514,271.000000,0.000000,5.052672,-0.041989,4.893169,0.015452,4.852113,0.053711,4.987967,-0.090579,4.980940,-0.023454,4.086236,-0.014860,4.839416,0.071820,4.543309,0.291235,4.041928,0.141868,3.870289,0.326137,4.484832,0.424109,3.914685,0.407184,3.907641,0.466737,4.574188,0.435793,3.940405,0.575941,3.999210,0.622831,4.459720,0.553930,4.093014,0.713291,4.460532,0.747941,4.433547,0.702478,4.021117,0.769867,4.576612,0.888096,4.598514,0.926294,4.436536,0.878095,4.695625,1.012545
3666312783.839260,271.000000,0.000000,5.045739,0.016671,4.881764,0.063376,4.812019,0.115400,5.035467,-0.036994,4.973616,0.027185,4.094824,0.034012,4.859152,0.131289,4.524476,0.334785,4.128110,0.184686,3.878671,0.370744,4.528773,0.465264,3.957179,0.453958,3.956206,0.511874,4.616798,0.479904,3.966309,0.598185,3.995245,0.652297,4.472942,0.623631,4.101178,0.764866,4.473844,0.795689,4.478574,0.745279,4.049724,0.830519,4.614059,0.923913,4.602010,0.974044,4.472953,0.930635,4.790687,1.064096
3666312783.938982,272.000000,0.000000,4.747800,0.169107,4.683309,0.217615,4.607373,0.270113,4.835441,0.130518,4.814477,0.168794,3.951607,0.162897,4.740049,0.281160,4.353824,0.488057,3.936075,0.325220,3.740953,0.517444,4.307363,0.633023,3.787559,0.613022,3.786771,0.652243,4.469989,0.614234,3.864025,0.759036,3.890717,0.790186,4.405987,0.759846,3.886737,0.907563,4.303368,0.948753,4.322166,0.895361,3.920767,0.957731,4.439091,1.099139,4.515715,1.123694,4.375156,1.061407,4.646803,1.204645
