Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312783.037837,270.000000,0.464000,0.036338,0.978489,0.022791,1.772564,0.058875,2.030456,0.039866,0.508559,0.079994,0.110403,0.054470,1.294115,0.023978,1.524225,0.032611,2.095850,0.039918,1.667743,0.031948,1.973126,0.040551,0.955084,0.031949,1.772270,0.032663,2.866275,0.036661,1.434765,0.037236,1.579544,0.023854,2.556553,0.029440,1.189144,0.045040,1.362914,0.043884,1.204758,0.036668,0.786216,0.038885,1.467488,0.102349,1.330211,0.058987,2.002804,0.317692,1.984983,0.043837,2.065482
3666312783.138136,268.000000,0.432000,0.035008,0.825401,0.031592,1.902652,0.062446,2.278214,0.126519,-0.423421,0.043453,0.714794,0.046915,1.876477,0.029175,1.237568,0.038625,2.035409,0.040229,1.670864,0.036504,1.929835,0.040110,0.963384,0.031560,1.998743,0.051209,2.926078,0.053613,1.363153,0.027033,1.894491,0.026670,2.443963,0.035053,1.228170,0.075975,1.903890,0.057919,1.181810,0.026415,0.458165,0.036414,1.301425,0.089256,2.097365,0.062266,1.235721,0.115518,0.974079,0.046051,2.031013
3666312783.237856,268.000000,0.388000,0.038219,0.756451,0.028206,1.799664,0.054394,2.081500,0.047207,0.591963,0.067723,0.356785,0.044413,1.532648,0.023787,1.460877,0.030799,2.075907,0.042070,1.663576,0.037762,1.940391,0.036639,0.847088,0.032654,1.754454,0.035516,2.894637,0.034322,1.295717,0.031803,1.839235,0.021938,2.473352,0.032608,1.275737,0.049303,1.343497,0.051859,0.926079,0.033304,0.606400,0.037365,1.360641,0.107591,1.236973,0.069160,1.899377,0.243998,1.397278,0.046663,2.003619
3666312783.339593,269.000000,0.480000,0.038553,0.779673,0.028239,1.955958,0.076524,2.024589,0.094568,0.503930,0.042445,0.799111,0.049970,1.893776,0.025589,1.280167,0.041719,2.121871,0.035569,1.364751,0.031055,1.892893,0.037735,0.960434,0.029225,2.072268,0.039250,2.826975,0.050810,1.371258,0.026816,1.777370,0.028433,2.473482,0.032498,1.272245,0.057956,1.548324,0.047305,1.489269,0.026331,0.630348,0.035291,1.444623,0.096653,2.647227,0.067132,1.207604,0.068573,1.351931,0.061021,1.897493
3666312783.439318,270.000000,0.416000,0.034712,0.834261,0.028493,1.961161,0.054127,2.032452,0.051747,0.397015,0.058164,0.367794,0.042690,1.477759,0.023940,1.403546,0.033247,2.117128,0.040021,1.732640,0.033906,2.044364,0.034436,0.712262,0.029814,1.777453,0.031417,3.082453,0.037221,1.362683,0.028322,1.953486,0.022489,2.480499,0.036441,1.119163,0.059701,1.438399,0.058676,1.129509,0.028948,0.608955,0.038217,1.378059,0.163111,0.880065,0.073982,1.806794,0.154988,1.329199,0.050906,2.002976
3666312783.539085,270.000000,0.456000,0.036828,0.733035,0.032240,2.030094,0.080192,2.424244,0.101335,0.576658,0.055993,0.910302,0.043783,1.621053,0.023104,1.141128,0.038145,1.949391,0.045300,1.479726,0.036133,1.853618,0.042485,0.837665,0.035698,1.941219,0.044460,2.794850,0.039878,1.405547,0.024842,1.716693,0.023216,2.516710,0.025911,1.215487,0.074101,1.486833,0.062289,1.424474,0.026390,0.540888,0.033788,1.447145,0.094026,2.240170,0.052983,1.468865,0.074189,1.234325,0.046556,2.085612
3666312783.638783,271.000000,0.412000,0.035560,1.031506,0.026715,1.972069,0.040342,2.015650,0.064811,0.374578,0.058888,0.365514,0.045818,1.398774,0.027153,1.523202,0.029303,2.192572,0.045579,1.882273,0.036555,1.957712,0.037006,0.675408,0.027148,1.901428,0.035173,2.983795,0.037259,1.447584,0.028268,2.152783,0.021094,2.412959,0.050984,1.357860,0.076772,1.237903,0.053897,0.992376,0.032974,0.447674,0.040151,1.214637,0.102908,1.147290,0.056556,2.023110,0.334818,2.446945,0.043591,1.937994
3666312783.739514,271.000000,0.456000,0.037346,0.780448,0.026855,1.925629,0.055988,2.273504,0.055944,0.768408,0.064651,0.863944,0.062160,1.622995,0.024654,1.411295,0.030105,2.130195,0.040804,1.317868,0.036259,1.852551,0.038324,0.938273,0.031769,2.118118,0.029733,2.766299,0.030825,1.201231,0.034976,1.499681,0.023979,2.508361,0.025617,1.376980,0.039144,1.389316,0.042204,1.143845,0.039394,0.726960,0.031170,1.427119,0.092161,1.848069,0.054125,1.931938,0.118915,1.728112,0.050699,1.883103
3666312783.839260,271.000000,0.428000,0.040531,1.108551,0.031447,1.842477,0.041700,2.166234,0.055077,0.611162,0.050991,0.374518,0.043264,1.610272,0.025980,1.443066,0.035858,2.074390,0.038297,1.790297,0.035860,1.995539,0.039672,0.680972,0.026583,1.791913,0.039931,3.118959,0.052534,1.417738,0.031075,2.100016,0.022934,2.366552,0.035358,1.222038,0.068258,1.471725,0.054455,0.717949,0.031288,0.407458,0.033902,1.404636,0.176669,1.762580,0.048490,1.719889,0.104803,1.337456,0.059612,1.963982
3666312783.938982,272.000000,0.436000,0.038755,1.211837,0.027525,1.915566,0.051554,2.210996,0.040383,0.425007,0.069501,0.515878,0.050468,1.109779,0.023655,1.549873,0.030438,2.080948,0.032573,1.601234,0.032745,2.031190,0.043703,0.942378,0.035427,2.108721,0.031579,2.978312,0.033123,1.138680,0.034739,1.665013,0.020970,2.542429,0.026032,1.181562,0.034027,1.492795,0.058164,1.280692,0.038468,0.834381,0.028256,1.413014,0.124993,1.113300,0.060234,2.170861,0.088040,1.151003,0.040672,1.984560
3666312784.039001,273.000000,0.432000,0.034605,0.923135,0.037852,1.696641,0.058590,2.344536,0.130670,0.398679,0.035626,0.845545,0.049585,1.938952,0.028270,1.220597,0.036037,1.984106,0.034201,1.509817,0.032322,1.915277,0.040235,0.916715,0.024805,2.054336,0.055883,3.100122,0.053484,1.562793,0.028446,1.900822,0.025907,2.441925,0.034477,1.455919,0.066075,1.546277,0.055349,1.108944,0.029700,0.453212,0.040258,1.368730,0.279812,2.335801,0.055876,1.313452,0.067705,0.996410,0.058054,1.959940
3666312784.139444,273.000000,0.420000,0.037974,1.235846,0.022828,1.851410,0.046426,2.159658,0.040828,0.401566,0.097966,0.100647,0.052123,1.174601,0.023338,1.563646,0.030159,2.136446,0.036476,1.718165,0.034977,1.981988,0.041708,0.953037,0.036771,1.865407,0.033754,2.965311,0.040042,1.276626,0.034110,1.657450,0.021159,2.558196,0.029086,1.159157,0.038023,1.475898,0.053322,1.249718,0.038558,0.784341,0.035020,1.447092,0.101846,1.269696,0.054010,2.160292,0.196259,1.760918,0.039597,2.047924
3666312784.239178,274.000000,0.480000,0.033554,1.011380,0.031521,2.001083,0.056942,2.220117,0.100531,1.237168,0.038196,0.899128,0.048025,1.613127,0.025564,1.383388,0.035163,1.938961,0.041421,1.297348,0.036666,2.025461,0.036960,0.847967,0.026297,1.980401,0.046510,2.972426,0.047946,1.368467,0.026381,1.871756,0.024128,2.427513,0.036643,1.347383,0.063564,1.506583,0.045655,1.347037,0.027719,0.504542,0.031255,1.357705,0.079192,2.193615,0.050420,1.525907,0.080881,1.068789,0.055614,1.587867
3666312784.338911,275.000000,0.428000,0.039776,1.270459,0.025336,1.840524,0.056561,2.125765,0.052924,0.375833,0.073825,0.533434,0.059084,1.453954,0.024857,1.703778,0.031731,2.242036,0.042483,1.799856,0.034699,1.993883,0.057907,0.872338,0.036329,1.900758,0.031933,3.050081,0.034869,1.251176,0.041221,1.882142,0.022041,2.535518,0.032991,1.152845,0.043141,1.323270,0.055115,1.263430,0.045318,0.605150,0.037381,1.461128,0.145594,1.051655,0.056236,2.049845,0.195110,1.288145,0.041148,2.091647
3666312784.440640,275.000000,0.448000,0.037687,1.233467,0.027027,2.148018,0.045218,1.971253,0.058982,0.490038,0.065991,0.358382,0.053284,1.236596,0.026139,1.658383,0.027310,2.162381,0.050569,1.771092,0.031180,1.902448,0.035864,0.657071,0.031970,1.899447,0.031289,2.960882,0.037670,1.475580,0.035508,2.071754,0.021699,2.435424,0.039186,1.409712,0.059324,0.893384,0.053219,1.261538,0.031029,0.614051,0.039243,1.377777,0.136979,1.167327,0.060088,2.143019,0.123937,1.636207,0.050682,1.748264
3666312784.540373,275.000000,0.436000,0.037661,1.107796,0.027536,2.120670,0.042860,2.104168,0.061574,0.338864,0.068109,0.460874,0.065943,1.358726,0.025645,1.673547,0.030041,2.255350,0.045517,1.819612,0.031001,1.833677,0.036194,0.782769,0.033620,1.965203,0.031014,3.093629,0.036894,1.506111,0.041181,2.090188,0.022369,2.453962,0.040000,1.315970,0.065166,1.085100,0.050469,1.325552,0.035159,0.666640,0.039806,1.392477,0.130474,0.652898,0.065388,2.055606,0.169968,1.762757,0.050687,1.913818
