Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312395.002022,270.000000,0.000000,4.188107,-1.891329,4.039117,-1.863890,4.057463,-1.795359,4.165405,-1.803717,4.179725,-1.763289,3.787701,-1.773711,4.078349,-1.704285,3.832201,-1.647861,4.032481,-1.632110,3.722381,-1.591358,3.729628,-1.532708,3.890814,-1.582384,3.880139,-1.514840,3.776281,-1.425051,3.896578,-1.427689,3.819677,-1.412856,3.849052,-1.297926,4.115031,-1.308387,3.814550,-1.292889,3.877966,-1.196921,3.944858,-1.157205,3.980296,-1.181157,3.953440,-1.147317,3.868570,-1.088226,4.192563,-1.114987
3666312395.101794,268.000000,0.000000,5.867075,-1.121757,5.806382,-1.067324,5.769073,-1.055954,6.057339,-1.053635,5.857372,-1.034280,5.661250,-1.059092,5.880966,-0.950481,5.307810,-0.912018,5.521669,-0.949763,5.254896,-0.884516,5.581390,-0.786830,5.206331,-0.810724,5.326058,-0.762743,5.811393,-0.718017,5.316069,-0.676123,5.431567,-0.665132,5.469630,-0.621480,5.611130,-0.605472,5.450331,-0.564323,5.536392,-0.496987,5.774238,-0.470360,5.488700,-0.443244,5.510950,-0.383746,5.790567,-0.360434,5.701772,-0.343415
3666312395.203509,268.000000,0.000000,5.227649,-1.620915,5.258297,-1.583933,5.285497,-1.544379,5.203027,-1.554190,5.472989,-1.520611,4.931073,-1.504881,5.219189,-1.388966,4.863394,-1.353913,4.911141,-1.409253,4.699253,-1.371001,4.813072,-1.255966,4.682849,-1.289603,4.900159,-1.275950,5.074791,-1.191511,4.682929,-1.157247,5.037909,-1.146197,4.947127,-1.041601,4.995516,-1.064698,4.789173,-1.059124,4.976882,-0.971663,5.254701,-0.923837,4.810076,-0.911004,5.029275,-0.894791,4.948379,-0.804344,5.026415,-0.811567
3666312395.303285,268.000000,0.000000,5.293483,-1.706719,5.311302,-1.629297,5.196383,-1.633816,5.455674,-1.603525,5.352933,-1.582046,5.264570,-1.597840,5.288468,-1.494752,4.912053,-1.492453,5.002248,-1.493923,4.962871,-1.453915,5.096672,-1.361993,4.873690,-1.363828,5.011557,-1.319353,5.221176,-1.281385,4.905859,-1.254117,5.169937,-1.251864,4.990197,-1.183858,5.116527,-1.173111,4.980407,-1.154369,5.000277,-1.063612,5.410360,-1.029600,4.988126,-1.017874,5.079135,-0.973297,5.235135,-0.910451,5.215666,-0.914241
3666312395.403017,270.000000,0.000000,5.961074,-1.495110,5.645765,-1.427983,5.570756,-1.397227,6.030237,-1.399203,5.768145,-1.376686,5.479502,-1.420704,5.819851,-1.348224,5.166794,-1.262142,5.465563,-1.310509,5.124277,-1.227766,5.391943,-1.140001,5.301791,-1.194807,5.143209,-1.126090,5.531202,-1.071177,5.366220,-1.042649,5.254890,-1.035237,5.466366,-0.988518,5.493940,-0.952560,5.356547,-0.895196,5.515389,-0.827337,5.694430,-0.828099,5.653867,-0.797226,5.392533,-0.752537,5.807906,-0.726491,5.723056,-0.728334
3666312395.502749,270.000000,0.000000,5.818202,-1.586529,5.870128,-1.521226,5.722732,-1.521889,6.007558,-1.500610,5.875804,-1.480180,5.704494,-1.483541,5.785549,-1.386506,5.349480,-1.380754,5.458810,-1.389245,5.401557,-1.352841,5.625243,-1.254067,5.290739,-1.240632,5.364973,-1.233899,5.698499,-1.178792,5.391694,-1.149432,5.666311,-1.126362,5.448161,-1.088269,5.566338,-1.069308,5.476519,-1.050054,5.492330,-0.950759,5.907146,-0.932632,5.474116,-0.908586,5.600852,-0.861667,5.773841,-0.803308,5.688139,-0.816060
3666312395.603514,270.000000,0.000000,4.562507,-1.817937,4.555947,-1.737113,4.522225,-1.735277,4.865943,-1.735110,4.774395,-1.710501,4.481669,-1.748001,4.710688,-1.629534,4.242634,-1.576259,4.353553,-1.650794,4.162894,-1.574370,4.328414,-1.460846,4.136086,-1.498477,4.181589,-1.448482,4.619790,-1.405683,4.193600,-1.372029,4.342226,-1.369626,4.371488,-1.305517,4.352257,-1.291484,4.290201,-1.250251,4.460034,-1.178011,4.615711,-1.169042,4.419276,-1.132783,4.438679,-1.072678,4.600444,-1.039588,4.603533,-1.021614
3666312395.703214,271.000000,0.000000,4.658871,-1.809954,4.709958,-1.783306,4.626534,-1.728824,4.559840,-1.756521,4.673621,-1.712365,4.228486,-1.705575,4.557156,-1.596779,4.250338,-1.546089,4.335944,-1.597498,4.058832,-1.549352,4.110924,-1.446743,4.107738,-1.487311,4.220411,-1.478952,4.334319,-1.403470,4.056260,-1.347115,4.295015,-1.333125,4.266266,-1.248260,4.380969,-1.257844,4.159737,-1.249321,4.293118,-1.159563,4.470815,-1.110686,4.186319,-1.109870,4.298397,-1.068146,4.360049,-0.988076,4.341949,-1.014822
3666312395.802947,271.000000,0.000000,4.370204,-1.735496,4.178595,-1.670357,4.090710,-1.648489,4.409703,-1.644617,4.187017,-1.607013,4.135762,-1.652861,4.223693,-1.571934,3.820122,-1.524575,4.086521,-1.538161,3.854865,-1.487015,4.012429,-1.402117,3.878765,-1.422509,3.791338,-1.374951,4.102296,-1.313385,3.990149,-1.302952,3.973928,-1.282936,3.980685,-1.229594,4.044383,-1.209771,3.953026,-1.168062,3.993115,-1.087308,4.154618,-1.063644,4.147467,-1.064798,4.023492,-0.986572,4.234875,-0.954246,4.161776,-0.957579
3666312395.902734,273.000000,0.000000,4.101327,-1.950155,4.148297,-1.905936,4.125332,-1.872629,4.108955,-1.873516,4.213917,-1.854554,3.796472,-1.824357,4.085010,-1.717205,3.890771,-1.670793,3.918774,-1.713646,3.722512,-1.697147,3.703862,-1.591380,3.776143,-1.611496,3.884266,-1.606071,3.918953,-1.523066,3.730063,-1.481825,3.980694,-1.460841,3.839421,-1.369165,3.937067,-1.384925,3.762720,-1.386587,3.850958,-1.291249,4.093265,-1.237893,3.766529,-1.239738,3.979961,-1.213119,3.876901,-1.132253,4.055287,-1.141118
