Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666312571.095226,270.000000,0.000000,0.678126,1.075894,0.684574,1.083151,0.682019,1.045151,0.575455,1.023075,0.574647,0.977414,0.557665,1.078211,0.579485,0.906382,0.664947,0.910669,0.546316,0.930643,0.605009,0.974239,0.679612,0.838401,0.594322,0.912865,0.590818,0.880061,0.609914,0.615457,0.574422,0.810809,0.584621,0.778729,0.621888,0.497353,0.572026,0.695625,0.661739,0.592432,0.643900,0.419055,0.560661,0.427628,0.663650,0.546669,0.670287,0.539543,0.710894,0.311472,0.665886,0.489741
3666312571.194958,270.000000,0.000000,0.687526,1.380448,0.675945,1.360690,0.679841,1.353457,0.587699,1.325441,0.592526,1.279025,0.554761,1.354360,0.596516,1.195810,0.675272,1.226167,0.554912,1.230312,0.600624,1.292713,0.679643,1.154349,0.591642,1.206574,0.593475,1.171479,0.609977,0.914784,0.573818,1.107637,0.578344,1.065966,0.638356,0.815256,0.573411,1.006464,0.672664,0.933892,0.671180,0.719067,0.556937,0.713700,0.680790,0.869853,0.685304,0.855369,0.708479,0.596727,0.690971,0.780860
3666312571.296686,268.000000,0.000000,0.675440,1.233688,0.670928,1.228807,0.667976,1.201849,0.586395,1.186096,0.581316,1.136612,0.565293,1.219654,0.588201,1.052767,0.662619,1.061998,0.552303,1.080265,0.605946,1.136758,0.679420,0.997417,0.594843,1.061677,0.594002,1.038593,0.614193,0.759141,0.580342,0.963504,0.582266,0.920156,0.623052,0.652025,0.578421,0.847715,0.675599,0.765639,0.649000,0.572850,0.560834,0.569169,0.683068,0.707658,0.675197,0.699721,0.715871,0.440237,0.685978,0.642065
3666312571.396270,269.000000,0.000000,0.688300,1.207361,0.690058,1.178046,0.701293,1.165634,0.578119,1.133410,0.589008,1.100601,0.551246,1.204931,0.594176,1.036410,0.682967,1.065202,0.553672,1.068825,0.604496,1.116485,0.675099,0.980957,0.602737,1.040887,0.603418,1.005256,0.611210,0.750125,0.576714,0.948575,0.586493,0.902443,0.635993,0.668668,0.580266,0.835411,0.671135,0.748589,0.664753,0.557999,0.564536,0.561151,0.666097,0.693798,0.675229,0.673639,0.699112,0.450990,0.678968,0.611095
3666312571.496153,269.000000,0.000000,0.688905,1.253630,0.675817,1.241084,0.681159,1.233643,0.593386,1.192527,0.596082,1.154181,0.558975,1.224631,0.604300,1.059697,0.668102,1.104538,0.556577,1.096586,0.592505,1.157526,0.676548,1.030856,0.599188,1.070750,0.588090,1.050799,0.617164,0.790320,0.579110,0.986559,0.567077,0.940500,0.639555,0.680100,0.576829,0.881626,0.676492,0.811873,0.674172,0.603739,0.556357,0.590640,0.686293,0.750061,0.672784,0.733867,0.716747,0.466756,0.693084,0.661403
3666312571.595885,270.000000,0.000000,0.685386,1.254866,0.676124,1.248522,0.675502,1.230713,0.594721,1.203449,0.585215,1.155110,0.559943,1.231069,0.599290,1.055539,0.663380,1.094518,0.553099,1.101278,0.603997,1.162390,0.680625,1.027993,0.596358,1.085226,0.592298,1.064913,0.613792,0.790830,0.584601,0.986737,0.573298,0.938579,0.634629,0.680204,0.575043,0.873123,0.678877,0.815573,0.664477,0.608873,0.559071,0.585974,0.691607,0.742085,0.672242,0.733863,0.718495,0.465947,0.690391,0.654038
3666312571.697614,270.000000,0.000000,0.678248,1.165096,0.675685,1.157600,0.672547,1.121482,0.583508,1.101259,0.582413,1.059550,0.564287,1.135019,0.590503,0.977886,0.666144,0.989963,0.546238,0.988239,0.598759,1.048358,0.684656,0.916527,0.585095,0.991578,0.584947,0.953521,0.619724,0.671544,0.569582,0.889232,0.580740,0.847292,0.630146,0.568087,0.564815,0.762067,0.668913,0.688720,0.659936,0.485551,0.558956,0.478931,0.671087,0.634560,0.676427,0.620074,0.712384,0.367052,0.674998,0.562413
3666312571.797359,271.000000,0.000000,0.674113,1.159055,0.675878,1.138193,0.681836,1.116370,0.588144,1.080941,0.604555,1.036932,0.563246,1.103884,0.604235,0.971338,0.675478,1.007744,0.548398,0.966800,0.587971,1.036704,0.680569,0.924738,0.579954,0.977519,0.577709,0.946699,0.634710,0.664006,0.560908,0.873195,0.570867,0.829570,0.647178,0.572672,0.563218,0.760095,0.675102,0.692711,0.681304,0.460547,0.558423,0.451703,0.663660,0.650303,0.685543,0.616286,0.716362,0.350787,0.684202,0.567155
3666312571.897102,271.000000,0.000000,0.685340,1.143382,0.675756,1.120974,0.690432,1.112155,0.576424,1.089488,0.579635,1.048602,0.547259,1.152153,0.585433,0.965417,0.669197,0.993380,0.552309,1.026194,0.605537,1.065328,0.670029,0.912697,0.609429,0.986635,0.600194,0.952109,0.596547,0.702527,0.584120,0.889396,0.575315,0.848757,0.624773,0.610435,0.583761,0.789796,0.669837,0.702751,0.654680,0.516416,0.556355,0.519131,0.675377,0.633920,0.667533,0.618379,0.690751,0.391157,0.684587,0.548187
3666312571.996813,272.000000,0.000000,0.682433,1.044622,0.681322,1.019436,0.695181,1.012599,0.579585,0.980512,0.592682,0.933532,0.542764,1.024117,0.598235,0.865433,0.672801,0.921280,0.551307,0.893384,0.593564,0.952345,0.664881,0.844064,0.588436,0.872259,0.590713,0.840011,0.611359,0.585594,0.565886,0.786421,0.571760,0.736787,0.632641,0.499813,0.567700,0.676767,0.664332,0.600523,0.664167,0.398547,0.556714,0.388721,0.666594,0.545691,0.671311,0.523471,0.702000,0.289451,0.674251,0.459618
