Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666313026.382001,270.000000,0.000000,6.643924,-0.782329,6.677724,-0.813987,6.677688,-0.817746,6.082652,-0.916989,6.213755,-0.955675,5.501982,-0.904801,6.357618,-1.016105,6.806201,-0.906999,5.476027,-1.013745,5.823584,-0.901416,7.079442,-0.974166,5.825403,-0.973408,5.896741,-0.961689,6.763711,-1.276327,5.813293,-1.027256,5.908796,-1.054699,7.166716,-1.369191,5.892967,-1.139178,7.495607,-1.146642,7.548638,-1.418796,5.978660,-1.452478,7.602698,-1.196566,7.597723,-1.228175,8.226275,-1.533952,7.721161,-1.286720
3666313026.481735,268.000000,0.000000,7.112365,-0.733732,7.245529,-0.752290,7.268052,-0.782355,6.752493,-0.861175,6.823841,-0.915948,6.019539,-0.855992,7.038310,-0.982499,7.556730,-0.858165,6.086427,-0.975159,6.492600,-0.849907,7.825457,-0.921538,6.317187,-0.909148,6.625234,-0.931952,7.666503,-1.201074,6.537216,-1.002197,6.539574,-1.030426,8.105903,-1.307007,6.582506,-1.089824,8.295426,-1.095070,8.512590,-1.392310,6.737891,-1.425772,8.603186,-1.184613,8.485127,-1.210885,9.292759,-1.506371,8.865460,-1.198082
3666313026.582465,268.000000,0.000000,6.205659,-0.755214,6.222131,-0.768756,6.356184,-0.769042,5.711560,-0.856941,5.720575,-0.919522,5.197620,-0.846843,5.971903,-0.970471,6.541697,-0.866846,5.202212,-0.970270,5.480331,-0.844503,6.689777,-0.915404,5.399090,-0.918283,5.675355,-0.905131,6.320794,-1.215532,5.511627,-0.978661,5.657473,-1.020913,6.631919,-1.298531,5.546861,-1.075889,6.958853,-1.099141,7.120594,-1.391381,5.734645,-1.388680,7.157930,-1.182926,7.286805,-1.187371,7.743776,-1.478490,7.310463,-1.227863
3666313026.682199,270.000000,0.000000,5.452592,-0.782316,5.613952,-0.792196,5.623467,-0.820707,5.055309,-0.899871,5.136805,-0.915706,4.590372,-0.880033,5.144929,-0.994411,5.736065,-0.912866,4.610255,-0.979836,4.967507,-0.871134,5.931481,-0.949354,4.943679,-0.946849,4.896011,-0.941787,5.570322,-1.212479,4.917869,-1.003588,4.982016,-1.050797,5.737190,-1.317176,5.008083,-1.102533,6.134681,-1.144264,6.100877,-1.397201,4.980827,-1.399747,6.250833,-1.192458,6.277640,-1.206288,6.652600,-1.493989,6.395288,-1.264430
3666313026.781900,270.000000,0.000000,4.954733,-0.808648,5.055464,-0.824428,5.070747,-0.836106,4.561243,-0.934769,4.578779,-0.973456,4.105043,-0.894093,4.629404,-1.036728,5.143374,-0.934364,4.114196,-0.994240,4.408485,-0.889707,5.240063,-0.989992,4.394541,-0.952060,4.407327,-0.949079,4.984391,-1.244574,4.398776,-1.027783,4.423490,-1.057144,5.199796,-1.329103,4.424297,-1.117346,5.501234,-1.149625,5.479415,-1.424560,4.428257,-1.414623,5.501532,-1.193035,5.557633,-1.225865,5.875723,-1.485514,5.700379,-1.266217
3666313026.883629,270.000000,0.000000,5.423226,-0.821022,5.402453,-0.849488,5.490730,-0.862781,4.911647,-0.947594,4.901247,-0.982865,4.498559,-0.904315,4.947309,-1.052832,5.539127,-0.953787,4.504277,-1.019193,4.788339,-0.917815,5.664648,-1.009508,4.862609,-0.973669,4.740444,-0.977211,5.394230,-1.286036,4.748974,-1.049966,4.757023,-1.071417,5.527200,-1.366608,4.800434,-1.133371,5.832118,-1.200551,5.750663,-1.435142,4.743600,-1.427770,5.991358,-1.249554,6.013772,-1.272950,6.322223,-1.536751,6.113073,-1.296502
3666313026.983361,271.000000,0.000000,5.419398,-0.848065,5.457781,-0.855210,5.562471,-0.864315,4.974307,-0.962354,4.972165,-1.000686,4.457063,-0.948502,5.146048,-1.074584,5.577570,-0.963236,4.521610,-1.057362,4.806871,-0.949291,5.745604,-1.004503,4.704198,-0.995481,4.780449,-1.012148,5.408727,-1.307481,4.726263,-1.062954,4.812199,-1.114903,5.670368,-1.382603,4.779727,-1.160400,5.978131,-1.198092,6.007052,-1.466433,4.889074,-1.474127,6.062030,-1.245195,6.091291,-1.259359,6.471279,-1.553723,6.182781,-1.323787
3666313027.084092,271.000000,0.000000,6.204216,-0.904707,6.250329,-0.909022,6.220986,-0.939017,5.655469,-1.036969,5.631334,-1.070525,5.189055,-1.011467,5.769861,-1.132243,6.496519,-1.040378,5.179532,-1.125292,5.543947,-1.008557,6.555477,-1.083899,5.466542,-1.085340,5.550466,-1.073858,6.249167,-1.385837,5.581476,-1.150922,5.658627,-1.180368,6.425109,-1.460836,5.716049,-1.251553,6.932890,-1.290026,6.793148,-1.545424,5.490698,-1.540320,7.019497,-1.345054,7.098531,-1.359638,7.419061,-1.647787,7.140962,-1.408966
3666313027.184389,272.000000,0.000000,6.490231,-0.992456,6.511484,-1.003399,6.678664,-1.025371,5.864768,-1.128931,5.954487,-1.174749,5.360681,-1.091093,6.044625,-1.233665,6.761478,-1.104160,5.360585,-1.212588,5.687343,-1.110976,6.945348,-1.190922,5.817471,-1.154932,5.629826,-1.185500,6.562983,-1.471723,5.592664,-1.251282,5.565057,-1.287055,6.835115,-1.571379,5.795752,-1.337184,7.221809,-1.370615,7.289801,-1.667753,5.779952,-1.667098,7.370525,-1.430800,7.265749,-1.440221,7.965178,-1.778075,7.489694,-1.506329
3666313027.284121,272.000000,0.000000,6.225213,-1.081405,6.301620,-1.098077,6.447125,-1.116863,5.679998,-1.209893,5.701403,-1.258137,5.168308,-1.189226,5.782307,-1.328494,6.492824,-1.223931,5.118087,-1.296557,5.513009,-1.182496,6.628545,-1.261064,5.463751,-1.269372,5.472685,-1.252445,6.158154,-1.569476,5.516782,-1.335824,5.480596,-1.375301,6.360081,-1.677346,5.497835,-1.421572,7.044702,-1.484024,6.748544,-1.757495,5.465880,-1.740424,7.107085,-1.541485,7.027966,-1.566526,7.118070,-1.885781,7.160550,-1.630318
3666313027.383853,273.000000,0.000000,6.000831,-0.940403,5.905756,-0.956863,6.090550,-0.961361,5.351678,-1.065132,5.398227,-1.113508,4.904178,-1.053260,5.503903,-1.185955,6.150310,-1.056634,4.885019,-1.176455,5.161798,-1.043223,6.291429,-1.131786,5.218189,-1.087038,5.137279,-1.151111,5.991227,-1.416074,5.134075,-1.192129,5.281528,-1.211597,6.243016,-1.505138,5.288034,-1.275418,6.543398,-1.310138,6.614700,-1.594908,5.286589,-1.592678,6.572165,-1.352917,6.651484,-1.367642,7.238781,-1.687658,6.768415,-1.430320
3666313027.484602,273.000000,0.000000,6.083293,-0.795907,6.189133,-0.790136,6.211088,-0.811657,5.573560,-0.886793,5.578542,-0.930210,5.056382,-0.857986,5.665033,-0.998266,6.285275,-0.920110,5.041988,-0.964755,5.520043,-0.866496,6.532724,-0.961369,5.449734,-0.907427,5.555451,-0.976176,6.119386,-1.220215,5.517752,-1.020008,5.525181,-1.054973,6.372630,-1.316210,5.617806,-1.101963,6.895862,-1.142698,6.785760,-1.399755,5.579598,-1.394637,7.057553,-1.195942,7.061404,-1.226330,7.477816,-1.489815,7.141143,-1.270541
