Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666313026.382001,270.000000,0.000000,3.696068,0.134868,3.656974,0.182666,3.571715,0.239357,3.653833,0.113844,3.636698,0.162610,3.059350,0.196555,3.621989,0.263751,3.372364,0.460906,3.039604,0.333419,2.982978,0.506997,3.385661,0.595092,2.994616,0.600365,3.005430,0.642838,3.381638,0.612952,3.052003,0.749965,3.037839,0.789263,3.341413,0.754375,3.123618,0.896614,3.365826,0.932289,3.304902,0.902800,3.101213,0.973926,3.462610,1.058839,3.475196,1.110629,3.330840,1.066345,3.572860,1.183796
3666313026.481735,268.000000,0.000000,3.376879,0.100322,3.327768,0.148357,3.262834,0.198060,3.391468,0.060508,3.344473,0.113473,2.789548,0.135458,3.302859,0.212855,3.104973,0.417141,2.792404,0.284673,2.679891,0.464889,3.089085,0.554140,2.702819,0.555441,2.730507,0.604841,3.137894,0.566295,2.752475,0.710272,2.779311,0.749735,3.066999,0.714275,2.834501,0.857596,3.087196,0.885226,3.059091,0.846546,2.797218,0.920686,3.178155,1.032170,3.167048,1.068792,3.057749,1.023460,3.308010,1.147949
3666313026.582465,268.000000,0.000000,3.256859,0.178398,3.127404,0.239154,3.087596,0.285321,3.181900,0.162284,3.133652,0.212672,2.634627,0.226268,3.136339,0.317338,2.892566,0.513310,2.655336,0.366124,2.538676,0.539351,2.898762,0.644000,2.553061,0.634283,2.568045,0.684961,2.942486,0.656933,2.609117,0.788735,2.625566,0.833601,2.892364,0.802310,2.675880,0.936137,2.904195,0.968475,2.886068,0.946249,2.668315,1.015354,2.989495,1.110363,2.999481,1.170866,2.903956,1.115954,3.103611,1.239704
3666313026.682199,270.000000,0.000000,3.202220,0.136310,3.141751,0.183226,3.121096,0.234673,3.203768,0.107546,3.193870,0.155724,2.640844,0.179378,3.144005,0.256696,2.895883,0.466601,2.647183,0.317504,2.547870,0.498042,2.894594,0.606641,2.566355,0.585150,2.582853,0.638190,2.976044,0.611167,2.607589,0.743136,2.629582,0.785367,2.920795,0.749052,2.682454,0.884766,2.923322,0.929393,2.894357,0.894813,2.666227,0.958394,2.981414,1.067085,3.002989,1.106834,2.905465,1.059613,3.097216,1.191808
3666313026.781900,270.000000,0.000000,3.211769,0.129756,3.118498,0.186013,3.104716,0.231441,3.214859,0.085169,3.196441,0.137846,2.604918,0.154815,3.166791,0.237234,2.901316,0.462738,2.609964,0.306063,2.506251,0.488695,2.863591,0.609985,2.533886,0.582086,2.537111,0.626144,2.976976,0.596815,2.532889,0.744171,2.554504,0.781511,2.928300,0.730636,2.637276,0.887021,2.921435,0.928994,2.918891,0.871640,2.613010,0.947224,3.000973,1.066107,2.980589,1.117055,2.932771,1.052924,3.100215,1.196515
3666313026.883629,270.000000,0.000000,3.281736,0.013597,3.196050,0.072162,3.148225,0.117548,3.189626,-0.017286,3.163733,0.038369,2.655117,0.071774,3.115260,0.138760,2.934220,0.338492,2.668757,0.209654,2.561857,0.383542,2.902643,0.476117,2.597148,0.477336,2.591109,0.527714,2.959259,0.495763,2.593946,0.629777,2.634766,0.683621,2.895618,0.635695,2.681966,0.779415,2.914710,0.807942,2.872915,0.779576,2.639308,0.855250,2.996231,0.952252,2.995125,0.991205,2.905064,0.954896,3.090011,1.080101
3666313026.983361,271.000000,0.000000,3.241580,0.087885,3.172712,0.149133,3.105179,0.189735,3.250770,0.054091,3.220546,0.101343,2.635053,0.100032,3.189539,0.192897,2.950222,0.417874,2.647003,0.243700,2.504964,0.445150,2.908087,0.555825,2.524222,0.532505,2.531040,0.584058,3.003645,0.543752,2.579016,0.689897,2.583301,0.733836,2.967880,0.691327,2.616852,0.838236,2.924180,0.883540,2.942360,0.828885,2.640917,0.886438,2.986174,1.022054,3.028176,1.069164,2.948566,1.002294,3.092098,1.149439
3666313027.084092,271.000000,0.000000,3.228774,0.226288,3.142517,0.290498,3.091653,0.339962,3.293956,0.202216,3.266044,0.245794,2.680972,0.242065,3.209608,0.349217,2.927681,0.567623,2.687185,0.392768,2.525055,0.577333,2.901624,0.695352,2.555226,0.671529,2.532616,0.724344,3.054450,0.695538,2.558275,0.824703,2.623141,0.860002,2.949487,0.834430,2.647102,0.971242,2.915758,1.028433,2.967073,0.981238,2.688417,1.025848,2.987352,1.160133,3.013379,1.209846,2.982397,1.147500,3.093371,1.288781
3666313027.184389,272.000000,0.000000,3.348046,0.346361,3.285056,0.398376,3.215098,0.446638,3.414216,0.307650,3.378476,0.355217,2.761960,0.359427,3.312680,0.460514,3.012684,0.691670,2.763719,0.500612,2.605124,0.687047,2.996103,0.817771,2.624372,0.778533,2.655368,0.820600,3.179353,0.797173,2.674481,0.945801,2.687023,0.981089,3.104809,0.948942,2.744486,1.084522,3.037908,1.141378,3.092654,1.088623,2.797393,1.139902,3.103006,1.275222,3.128261,1.323557,3.111275,1.268417,3.244687,1.397737
3666313027.284121,272.000000,0.000000,3.233015,0.434659,3.168838,0.491273,3.127808,0.537593,3.308988,0.401437,3.257007,0.458725,2.718518,0.445911,3.216695,0.558021,2.935703,0.758572,2.692589,0.604122,2.554230,0.783927,2.936975,0.900864,2.580549,0.872491,2.588456,0.918261,3.077909,0.906793,2.616377,1.039928,2.617083,1.066054,3.006746,1.048241,2.672877,1.179292,2.972577,1.239622,2.993878,1.181771,2.737655,1.233857,3.038970,1.374560,3.034257,1.408984,2.991281,1.345308,3.164140,1.479929
